
===================================
Domain Marker;critical-jOPS;3845.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;600.0;700.0;124000.0
231.0;300.0;500.0;700.0;800.0;900.0;5000.0
346.0;300.0;500.0;800.0;900.0;1100.0;113000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;127000.0
577.0;300.0;800.0;1100.0;1300.0;1700.0;123000.0
693.0;300.0;900.0;1300.0;1400.0;1800.0;127000.0
808.0;300.0;1000.0;1500.0;1600.0;2300.0;116000.0
924.0;300.0;1100.0;1600.0;1800.0;2400.0;130000.0
1039.0;300.0;1200.0;1700.0;1900.0;2700.0;109000.0
1155.0;300.0;1300.0;1900.0;2000.0;3800.0;135000.0
1270.0;300.0;1400.0;2000.0;2200.0;3300.0;127000.0
1386.0;300.0;1500.0;2100.0;2400.0;5000.0;134000.0
1501.0;300.0;1500.0;2200.0;2500.0;7400.0;131000.0
1617.0;300.0;1600.0;2400.0;2700.0;5500.0;130000.0
1732.0;300.0;1700.0;2500.0;2900.0;6800.0;137000.0
1848.0;300.0;1800.0;2700.0;3100.0;8900.0;133000.0
1963.0;300.0;1900.0;2900.0;3400.0;12200.0;158000.0
2079.0;300.0;2000.0;3000.0;3500.0;10000.0;114000.0
2194.0;300.0;2000.0;3200.0;3800.0;12000.0;153000.0
2310.0;300.0;2100.0;3400.0;4100.0;19800.0;141000.0
2425.0;300.0;2200.0;3500.0;4300.0;19600.0;146000.0
2541.0;300.0;2300.0;3600.0;4500.0;17700.0;183000.0
2656.0;300.0;2300.0;3700.0;4700.0;17500.0;153000.0
2772.0;300.0;2400.0;3900.0;5000.0;17800.0;145000.0
2887.0;300.0;2500.0;4000.0;5100.0;16400.0;149000.0
3002.0;300.0;2600.0;4400.0;5700.0;22000.0;147000.0
3118.0;300.0;2700.0;4600.0;6400.0;31000.0;180000.0
3233.0;300.0;2700.0;4700.0;6700.0;26000.0;183000.0
3349.0;300.0;2900.0;4900.0;7100.0;27000.0;155000.0
3464.0;300.0;2900.0;5100.0;7500.0;31000.0;149000.0
3580.0;300.0;3000.0;5500.0;8400.0;33000.0;156000.0
3695.0;300.0;3200.0;5900.0;8400.0;32000.0;231000.0
3811.0;300.0;3200.0;6200.0;10000.0;40000.0;185000.0
3926.0;300.0;3300.0;6400.0;10800.0;45000.0;160000.0
4042.0;300.0;3400.0;6700.0;12100.0;48000.0;189000.0
4157.0;300.0;3500.0;7100.0;13800.0;47000.0;174000.0
4273.0;300.0;3500.0;7600.0;15900.0;43000.0;182000.0
4388.0;300.0;3700.0;7300.0;13100.0;55000.0;204000.0
4504.0;300.0;3800.0;8400.0;17800.0;57000.0;300000.0
4619.0;300.0;4000.0;9500.0;22000.0;75000.0;239000.0
4735.0;300.0;4000.0;10100.0;25000.0;69000.0;225000.0
4850.0;300.0;4200.0;10100.0;21000.0;57000.0;194000.0
4966.0;300.0;4300.0;12500.0;28000.0;65000.0;167000.0
5081.0;300.0;4400.0;11300.0;27000.0;66000.0;212000.0
5197.0;300.0;4600.0;13100.0;30000.0;73000.0;207000.0
5312.0;300.0;4600.0;15000.0;34000.0;97000.0;237000.0
5428.0;300.0;4900.0;16900.0;39000.0;92000.0;227000.0
5543.0;300.0;4900.0;19900.0;39000.0;80000.0;198000.0
5659.0;300.0;5000.0;21000.0;41000.0;93000.0;267000.0
5774.0;300.0;5200.0;24000.0;53000.0;119000.0;288000.0
5889.0;300.0;5300.0;25000.0;46000.0;90000.0;225000.0
6005.0;300.0;5700.0;36000.0;64000.0;118000.0;347000.0
6120.0;300.0;5700.0;36000.0;61000.0;111000.0;446000.0
6236.0;300.0;5900.0;40000.0;69000.0;117000.0;332000.0
6351.0;300.0;6100.0;39000.0;61000.0;117000.0;237000.0
6467.0;300.0;6200.0;51000.0;84000.0;132000.0;381000.0
6582.0;300.0;6500.0;45000.0;66000.0;99000.0;221000.0
6698.0;300.0;6800.0;56000.0;81000.0;129000.0;414000.0
6813.0;300.0;6700.0;64000.0;95000.0;142000.0;348000.0
6929.0;200.0;7100.0;70000.0;100000.0;146000.0;401000.0
7044.0;300.0;7200.0;59000.0;89000.0;142000.0;304000.0
7160.0;200.0;7100.0;89000.0;123000.0;179000.0;448000.0
7275.0;300.0;7200.0;101000.0;138000.0;214000.0;551000.0
7391.0;300.0;8100.0;91000.0;122000.0;187000.0;524000.0
7506.0;300.0;8600.0;109000.0;144000.0;221000.0;550000.0
7622.0;300.0;8100.0;126000.0;189000.0;287000.0;533000.0
7737.0;300.0;8600.0;123000.0;162000.0;222000.0;591000.0
7853.0;300.0;9800.0;135000.0;171000.0;292000.0;740000.0
7968.0;300.0;11100.0;146000.0;181000.0;253000.0;620000.0
8084.0;300.0;10400.0;152000.0;199000.0;300000.0;521000.0
8199.0;300.0;16300.0;185000.0;228000.0;303000.0;580000.0
8315.0;300.0;13900.0;196000.0;259000.0;321000.0;750000.0
8430.0;300.0;15000.0;193000.0;246000.0;336000.0;890000.0
8546.0;300.0;15800.0;227000.0;278000.0;343000.0;810000.0
8661.0;300.0;18900.0;196000.0;255000.0;336000.0;760000.0
8776.0;300.0;37000.0;255000.0;310000.0;395000.0;740000.0
8892.0;300.0;45000.0;247000.0;296000.0;385000.0;1100000.0
9007.0;300.0;69000.0;324000.0;372000.0;457000.0;680000.0
9123.0;300.0;73000.0;298000.0;350000.0;448000.0;1100000.0
9238.0;300.0;101000.0;309000.0;366000.0;466000.0;810000.0
9354.0;300.0;73000.0;282000.0;338000.0;440000.0;810000.0
9469.0;300.0;109000.0;348000.0;403000.0;513000.0;940000.0
9585.0;300.0;158000.0;394000.0;472000.0;610000.0;1300000.0
9700.0;300.0;193000.0;433000.0;495000.0;590000.0;1300000.0
9816.0;300.0;258000.0;566000.0;670000.0;910000.0;1200000.0
9931.0;300.0;273000.0;568000.0;670000.0;800000.0;1500000.0
10047.0;300.0;320000.0;670000.0;760000.0;970000.0;1400000.0
10162.0;400.0;720000.0;1400000.0;1600000.0;2000000.0;2800000.0
10278.0;300.0;1500000.0;3600000.0;4300000.0;5000000.0;6700000.0
10393.0;500.0;920000.0;1700000.0;1900000.0;2200000.0;3000000.0
10509.0;400.0;990000.0;2100000.0;2700000.0;2900000.0;3800000.0
10624.0;400.0;1200000.0;2000000.0;2300000.0;2700000.0;3900000.0
