Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3845.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;6582.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.19596454723423
231;93.27588488746743
346;94.38980516356558
462;94.75880684214543
577;94.69252913695809
693;95.96606271216072
808;95.64572155726515
924;96.2728791584175
1039;96.09663176218469
1155;96.33168626793183
1270;96.39364565290504
1386;96.24084958128577
1501;96.89478329408823
1617;96.92451372321479
1732;96.99423942938989
1848;96.79815312169623
1963;97.10329291980462
2079;97.30363991183339
2194;97.1531498611364
2310;97.6769951347053
2425;97.17596638708577
2541;97.41525715904696
2656;97.58273067879487
2772;97.80899394101813
2887;97.58339672373398
3002;97.48531837724626
3118;97.80889976582355
3233;97.44322340611018
3349;97.73710319074637
3464;98.04678458223778
3580;97.71321648635026
3695;97.65364051487937
3811;98.2725992012576
3926;97.74480564784946
4042;97.8301435598594
4157;97.60156658962079
4273;97.91636544915804
4388;97.84285455538574
4504;97.98653074526936
4619;97.66041257585161
4735;97.62243735270427
4850;97.74754021742106
4966;97.95273549302964
5081;97.93797708636116
5197;97.96336301226883
5312;97.8857403790597
5428;97.66834664753576
5543;97.81169759197795
5659;98.15688354928874
5774;97.38352504487264
5889;97.86235703697264
6005;97.34045799500545
6120;97.19725731202283
6236;97.50737519776862
6351;97.90315712134483
6467;96.73808657016639
6582;95.63578888127938
6698;93.63033293629641
6813;91.13886633375989
6929;89.39115055037311
7044;87.74539294350127
7160;85.96921709537642
7275;84.78107094831117
7391;83.4414938074678
7506;81.67542389521235
7622;80.26692452477478
7737;79.06958085216861
7853;77.62215452258197
7968;76.16158684394803
8084;73.79822891534725
8199;71.35372908094767
8315;71.53187612411568
8430;71.14565694845597
8546;69.41162519914477
8661;68.40009160835575
8776;67.28262155086249
8892;64.51117030964942
9007;61.7763114189867
9123;62.809638576503175
9238;57.34551751814633
9354;60.189112976188675
9469;56.22190044005171
9585;50.89760033955148
9700;50.96869084986058
9816;39.18244961868647
9931;40.32617922893548
10047;31.333672137419253
10162;9.839009188749259
10278;4.4561793753956165
10393;4.428730682153345
10509;4.345421281394683
10624;8.895246351122994
