Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3961.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;6227.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.8629710836483
277;93.90575420910142
415;94.77744214269528
553;94.93952050559368
692;95.9013737081606
830;95.75921864856731
969;96.51581392741478
1107;95.88559977912064
1245;96.62212947247731
1384;96.77772318956134
1522;96.53785943380998
1660;96.93749143744739
1799;97.47162847687378
1937;97.27933680403235
2076;96.92422015028868
2214;97.62768951756175
2352;96.97822587217158
2491;97.24000182865743
2629;97.14558917348297
2767;97.61856840037605
2906;97.43086813593762
3044;97.70168413024747
3183;97.61744596773957
3321;97.87472260940001
3459;97.55698962802387
3598;97.63128492309413
3736;98.06972867862635
3874;97.96137846959574
4013;97.67872277127341
4151;98.07884042076778
4289;98.01461825924771
4428;97.794594602466
4566;97.79515958131711
4705;98.19947025193787
4843;98.06135887020778
4981;97.72442264259641
5120;97.8454056807144
5258;97.88139502365154
5396;97.9522015494573
5535;98.12347176123556
5673;97.95230355603212
5812;97.89321505072962
5950;98.0975977553087
6088;97.9188565634081
6227;96.72191562150473
6365;97.70904311899018
6503;96.68080483858253
6642;94.61826205219693
6780;92.78091819949347
6918;90.64754431401965
7057;88.71830184503403
7195;87.49893604337673
7334;84.86238542687163
7472;83.42896387503798
7610;81.55011206042491
7749;80.37526112216065
7887;77.98986947924962
8025;76.62756755193735
8164;74.83514274448959
8302;72.95842436266543
8441;71.07406830870279
8579;70.67401952534887
8717;69.6352097751463
8856;67.76778833430913
8994;66.97409756012345
9132;64.21109613229508
9271;62.306737495444686
9409;60.811922219342094
9548;58.63812951892281
9686;56.54277709945264
9824;54.89352477111837
9963;51.531895305090146
10101;52.74298798793817
10239;49.495471947154954
10378;42.313771952931454
10516;27.636616186129917
10654;17.998125707543043
10793;5.781695837084501
10931;1.304976606799782
11070;11.691861658460553
11208;5.884524503003572
11346;4.736481319968341
