
===================================
Domain Marker;critical-jOPS;3961.0
Domain Marker;max-jOPS;10793.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;600.0;700.0;800.0;1100.0
277.0;300.0;500.0;800.0;900.0;1100.0;118000.0
415.0;300.0;600.0;1000.0;1100.0;1300.0;134000.0
553.0;300.0;800.0;1100.0;1300.0;1600.0;121000.0
692.0;300.0;900.0;1300.0;1400.0;1800.0;136000.0
830.0;300.0;1000.0;1500.0;1600.0;2200.0;135000.0
969.0;300.0;1100.0;1600.0;1800.0;2400.0;135000.0
1107.0;300.0;1200.0;1800.0;2000.0;2766.9999999998254;137000.0
1245.0;300.0;1300.0;2000.0;2200.0;3100.0;136000.0
1384.0;300.0;1400.0;2100.0;2400.0;3800.0;139000.0
1522.0;300.0;1600.0;2300.0;2600.0;5000.0;155000.0
1660.0;300.0;1600.0;2500.0;2800.0;5300.0;144000.0
1799.0;300.0;1700.0;2600.0;2900.0;6250.999999999476;152000.0
1937.0;300.0;1800.0;2700.0;3100.0;9200.0;138000.0
2076.0;300.0;1900.0;2900.0;3200.0;10000.0;158000.0
2214.0;300.0;2000.0;3100.0;3600.0;12000.0;177000.0
2352.0;300.0;2100.0;3300.0;3800.0;14700.0;168000.0
2491.0;300.0;2200.0;3500.0;4000.0;15900.0;173000.0
2629.0;300.0;2300.0;3600.0;4200.0;16600.0;183000.0
2767.0;300.0;2400.0;3900.0;4700.0;17100.0;180000.0
2906.0;300.0;2500.0;4100.0;5000.0;18800.0;177000.0
3044.0;300.0;2600.0;4300.0;5200.0;17800.0;177000.0
3183.0;300.0;2700.0;4400.0;5500.0;23000.0;208000.0
3321.0;300.0;2900.0;4900.0;6600.0;36000.0;173000.0
3459.0;300.0;2900.0;4900.0;6500.0;42000.0;181000.0
3598.0;300.0;3100.0;5200.0;7200.0;36000.0;211000.0
3736.0;300.0;3200.0;5700.0;8000.0;34000.0;199000.0
3874.0;300.0;3300.0;5700.0;8000.0;34000.0;220000.0
