Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3727.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;5889.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.99344849173526
231;93.7035951077261
346;93.91838607588463
462;94.8199902761284
577;95.64885818476209
693;94.8782193390584
808;95.81629693509402
924;96.0023047863316
1039;96.58663320268921
1155;96.28175657529239
1270;96.2742365189415
1386;96.59495554041604
1501;96.64934038225418
1617;97.0658797257724
1732;96.98441836343301
1848;96.84847742209462
1963;97.24738106761708
2079;97.0827432095022
2194;97.14740697825074
2310;97.57361879955596
2425;97.30227070926296
2541;97.58637125152028
2656;97.80107401241125
2772;97.89938305137849
2887;97.69242286926911
3002;98.01673744753256
3118;97.72394859730451
3233;97.88177453780723
3349;97.81463396626071
3464;97.91956052705947
3580;97.88590281551096
3695;97.76710071253233
3811;97.64070601932347
3926;98.15710997365885
4042;97.8950143561175
4157;97.9291761404013
4273;97.62164627802044
4388;98.14187930115983
4504;97.93460420192216
4619;98.21587108818122
4735;98.28723119224249
4850;97.63189315502801
4966;98.18372062186687
5081;98.02169196144645
5197;97.56041302524008
5312;97.9306986604639
5428;98.08012933718459
5543;97.30008522131372
5659;97.66810335474474
5774;97.76870965382167
5889;97.76426692716906
6005;97.62835380504201
6120;97.4137868673959
6236;97.69433146403527
6351;97.81883304473031
6467;97.09783350048652
6582;94.74185057540735
6698;93.18937268242847
6813;91.17451036891424
6929;89.79697074892341
7044;88.05946803931867
7160;86.70824952177455
7275;85.2825388142309
7391;83.23352176984424
7506;83.48389916236715
7622;80.38878427678016
7737;78.55994714077515
7853;77.53477804041981
7968;75.8164818524602
8084;74.68337625877004
8199;72.76467458162485
8315;71.06547556338833
8430;69.06399305575961
8546;67.70581183634805
8661;66.97399015944703
8776;65.7139396016939
8892;64.3172114080536
9007;62.60914674901254
9123;60.46760929167305
9238;58.52777646910328
9354;57.725656967130284
9469;58.06709541424605
9585;54.120546465007415
9700;51.217336422762855
9816;41.272653178998276
9931;38.06529381022113
10047;18.678638598833107
10162;12.02458074507396
10278;4.828875402998695
10393;1.8108872038061283
10509;3.8508655648835552
10624;4.409744788839801
