
===================================
Domain Marker;critical-jOPS;3810.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
3349.0;300.0;2900.0;5100.0;7800.0;39000.0;194000.0
3464.0;300.0;2900.0;5300.0;7600.0;30000.0;200000.0
3580.0;300.0;3100.0;5600.0;8400.0;33000.0;174000.0
3695.0;300.0;3100.0;5700.0;8300.0;29000.0;187000.0
3811.0;300.0;3300.0;6100.0;9500.0;44000.0;267000.0
3926.0;300.0;3400.0;6500.0;10700.0;42000.0;143000.0
4042.0;300.0;3500.0;6600.0;11200.0;37000.0;188000.0
4157.0;300.0;3600.0;7400.0;14300.0;65000.0;241000.0
4273.0;300.0;3700.0;7300.0;14400.0;47000.0;221000.0
4388.0;300.0;3800.0;7700.0;13800.0;43000.0;170000.0
4504.0;300.0;3900.0;8300.0;18000.0;61000.0;205000.0
4619.0;300.0;4000.0;8900.0;21000.0;53809.99999999767;182000.0
4735.0;300.0;4100.0;9100.0;21000.0;68000.0;234000.0
4850.0;300.0;4300.0;10000.0;24000.0;83000.0;180000.0
4966.0;300.0;4300.0;10900.0;27000.0;64000.0;186000.0
5081.0;300.0;4400.0;10800.0;24000.0;61000.0;234000.0
5197.0;300.0;4500.0;11800.0;26000.0;55000.0;208000.0
5312.0;300.0;4800.0;15400.0;33000.0;83000.0;238000.0
5428.0;300.0;4900.0;19700.0;42000.0;93000.0;245000.0
5543.0;300.0;5000.0;19400.0;43000.0;108000.0;247000.0
5659.0;300.0;5100.0;21000.0;40000.0;85000.0;228000.0
5774.0;300.0;5200.0;16900.0;33000.0;74000.0;196000.0
5889.0;300.0;5400.0;23000.0;42000.0;84000.0;299000.0
6005.0;300.0;5600.0;26000.0;48000.0;92000.0;261000.0
6120.0;300.0;5700.0;33000.0;58000.0;116000.0;236000.0
6236.0;300.0;6000.0;39000.0;66000.0;113000.0;251000.0
6351.0;300.0;6200.0;42000.0;71000.0;122000.0;289000.0
6467.0;300.0;6200.0;44000.0;74000.0;133000.0;317000.0
6582.0;300.0;6300.0;47000.0;82000.0;143000.0;301000.0
6698.0;300.0;6700.0;61000.0;89000.0;126000.0;274000.0
6813.0;300.0;6700.0;50000.0;75000.0;122000.0;355000.0
6929.0;300.0;6900.0;50000.0;74000.0;113000.0;268000.0
7044.0;300.0;6900.0;74000.0;107000.0;162000.0;368000.0
7160.0;300.0;7500.0;75000.0;100000.0;145000.0;443000.0
7275.0;300.0;7500.0;69000.0;102000.0;155000.0;416000.0
7391.0;300.0;7500.0;81000.0;118000.0;190000.0;564000.0
7506.0;300.0;8400.0;99000.0;129000.0;172000.0;369000.0
7622.0;300.0;9200.0;92000.0;131000.0;204000.0;620000.0
7737.0;300.0;8800.0;127000.0;171000.0;268000.0;650000.0
7853.0;300.0;9600.0;131000.0;171000.0;238000.0;581000.0
7968.0;300.0;9200.0;127000.0;175000.0;270000.0;610000.0
8084.0;300.0;9700.0;142000.0;182000.0;236000.0;810000.0
8199.0;300.0;9900.0;121000.0;164000.0;256000.0;730000.0
8315.0;300.0;13400.0;191000.0;226000.0;290000.0;700000.0
8430.0;300.0;12000.0;151000.0;196000.0;301000.0;740000.0
8546.0;300.0;18700.0;178000.0;225000.0;303000.0;770000.0
8661.0;300.0;52000.0;237000.0;287000.0;368000.0;760000.0
8776.0;300.0;36000.0;240000.0;281000.0;339000.0;940000.0
8892.0;300.0;34000.0;251000.0;314000.0;440000.0;710000.0
9007.0;300.0;39000.0;255000.0;318000.0;443000.0;840000.0
9123.0;300.0;53000.0;264000.0;320000.0;424000.0;790000.0
9238.0;300.0;46000.0;289000.0;356000.0;484000.0;850000.0
9354.0;300.0;113000.0;327000.0;391000.0;490000.0;930000.0
9469.0;300.0;88000.0;318000.0;381000.0;540000.0;830000.0
9585.0;300.0;103000.0;346000.0;398000.0;521000.0;1000000.0
9700.0;300.0;111000.0;358000.0;423000.0;546000.0;820000.0
9816.0;300.0;161000.0;418000.0;483000.0;640000.0;1300000.0
9931.0;300.0;156000.0;391000.0;459000.0;610000.0;860000.0
10047.0;300.0;207000.0;478000.0;555000.0;670000.0;1100000.0
10162.0;300.0;430000.0;890000.0;1000000.0;1300000.0;2100000.0
10278.0;300.0;800000.0;1400000.0;1600000.0;2000000.0;4000000.0
10393.0;400.0;589000.0;1200000.0;1300000.0;1500000.0;1800000.0
10509.0;400.0;690000.0;1300000.0;1400000.0;1800000.0;2500000.0
10624.0;400.0;514000.0;1200000.0;1300000.0;1600000.0;1900000.0
