Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3810.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;6005.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;92.16818757855224
231;93.57266123881452
346;94.21179918187016
462;95.32872927237806
577;95.41782048905075
693;95.56235792323446
808;95.92726527203324
924;96.04911717776058
1039;96.16168403311188
1155;96.18013627794278
1270;96.41527873940348
1386;96.7140503849215
1501;96.77789217279091
1617;97.32378763709002
1732;96.7980907121195
1848;97.20690790272656
1963;96.9739087168987
2079;97.43121742029334
2194;97.18176972411366
2310;97.23114555251992
2425;96.94671554019435
2541;97.2550327078905
2656;97.28233179566898
2772;97.1222921687967
2887;97.8915495839036
3002;97.51993075068687
3118;97.50884034796886
3233;97.4224876938372
3349;97.59355476338212
3464;97.58704282017607
3580;97.82528974301412
3695;98.0185736016888
3811;97.6390253794388
3926;97.75845091568772
4042;97.82206141612124
4157;97.89715626709604
4273;97.88622244376766
4388;97.98869708206665
4504;98.0725852886428
4619;97.85391702652478
4735;97.83263757352711
4850;97.1962210228549
4966;97.81800032624338
5081;98.00914040359189
5197;97.92313713683022
5312;97.60931444899283
5428;97.99523894232625
5543;97.90277119638142
5659;97.849938334089
5774;97.68383160027956
5889;97.62547631206358
6005;97.72202564190634
6120;97.99396222202023
6236;97.56740952860798
6351;97.4524433622931
6467;97.32928064390752
6582;94.97615170413886
6698;93.20332029362154
6813;91.17331909865963
6929;90.67315983180318
7044;88.77685053346377
7160;86.54729348395503
7275;85.04390522363768
7391;84.27023782406908
7506;82.48861528949088
7622;81.18070553198505
7737;78.52172155104131
7853;77.5879309712753
7968;76.71995376106362
8084;75.03500463816235
8199;74.63125217745375
8315;71.29012361784727
8430;70.78590774106752
8546;70.0439400336252
8661;67.17426884156184
8776;66.34638302998701
8892;64.14829013376013
9007;65.21046444797254
9123;61.9148784998877
9238;61.052299856871144
9354;58.078364814351055
9469;57.90851529276612
9585;55.49714152957482
9700;54.68370717337318
9816;51.93835261029352
9931;50.10320093595539
10047;45.11943598190987
10162;19.24308023591001
10278;5.5845204228619165
10393;12.1966411124113
10509;7.7263301363617085
10624;14.880277593797338
