Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4659.0
Domain Marker;max-jOPS;12868.0
Domain Marker;Last Success for SLAs;9409.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.07580313201365
277;92.94474016363004
415;95.2094860870684
553;94.89089286583695
692;95.36128817536016
830;95.68902260243769
969;95.47420824900274
1107;96.04879719084661
1245;95.95671600551597
1384;96.55409573501083
1522;96.14959356524922
1660;96.44176105808829
1799;96.985697366288
1937;96.94734595055202
2076;96.9507897122508
2214;97.01874291328097
2352;97.39201779145749
2491;97.45779485842526
2629;97.3252146647334
2767;96.83045179316541
2906;97.28344159035136
3044;97.77079826965547
3183;97.79157218995515
3321;97.77157389070135
3459;97.33585663900914
3598;98.16888263453512
3736;97.95182878221864
3874;97.64152414708505
4013;95.62694429731829
4151;97.65901971821822
4289;98.0648144871932
4428;98.1146414221899
4566;96.68197096058434
4705;97.59818063227524
4843;97.90409419305908
4981;98.18458763873312
5120;96.57648926949403
5258;96.78464347621522
5396;97.87324057713953
5535;98.33193667815927
5673;96.6208806750127
5812;97.87423796553969
5950;96.95934795237524
6088;98.52383089945681
6227;96.77532770112396
6365;98.53181082209333
6503;97.2501395804112
6642;94.91818434837613
6780;92.33976311055788
6918;91.36288763218076
7057;88.71667803658447
7195;87.42382327722837
7334;86.55567330760724
7472;83.7500485800581
7610;81.63902550371459
7749;80.45115269594531
7887;79.84376870965414
8025;77.48730055722905
8164;76.03345790436072
8302;74.78248932799367
8441;74.47093844694534
8579;72.25094843716704
8717;71.31134681966913
8856;70.01650310639282
8994;70.1878233676322
9132;67.3412323981328
9271;66.50583713344571
9409;67.10944268084565
9548;65.87916233502051
9686;63.40329001766351
9824;62.375137582025026
9963;61.89685754252015
10101;62.52538676289244
10239;59.10448908988147
10378;58.806512535455106
10516;55.80368380114738
10654;56.5937174814113
10793;55.30509910484371
10931;55.163680994185206
11070;56.42003338339351
11208;52.77228019034672
11346;51.82220743228988
11485;51.45032425612014
11623;52.997700480773666
11761;47.04441701220669
11900;51.01137765502717
12038;44.86330069122917
12177;45.917044198293006
12315;48.83167658388854
12453;45.337702345896965
12592;37.35346563416875
12730;20.64163969725887
12868;11.226643216426616
13007;4.49966935699519
13145;3.3381931970954204
13284;2.9867077569154445
13422;3.24197221825886
