
===================================
Domain Marker;critical-jOPS;4092.0
Domain Marker;max-jOPS;10931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;600.0;600.0;800.0;1200.0
277.0;300.0;500.0;800.0;800.0;1000.0;2300.0
415.0;300.0;600.0;900.0;1000.0;1300.0;123000.0
553.0;300.0;800.0;1100.0;1200.0;1500.0;136000.0
692.0;300.0;900.0;1300.0;1400.0;1700.0;133000.0
830.0;300.0;1000.0;1400.0;1500.0;2000.0;139000.0
969.0;300.0;1100.0;1600.0;1700.0;2200.0;136000.0
1107.0;300.0;1200.0;1800.0;2000.0;2800.0;139000.0
1245.0;300.0;1300.0;1900.0;2100.0;3300.0;135000.0
1384.0;300.0;1400.0;2100.0;2300.0;3300.0;139000.0
1522.0;300.0;1500.0;2300.0;2500.0;3900.0;144000.0
1660.0;300.0;1600.0;2400.0;2700.0;5200.0;156000.0
1799.0;300.0;1700.0;2600.0;2900.0;7800.0;149000.0
1937.0;300.0;1800.0;2700.0;3100.0;8300.0;153000.0
2076.0;300.0;1900.0;2900.0;3300.0;10400.0;154000.0
2214.0;300.0;2000.0;3100.0;3600.0;10704.999999998836;142000.0
2352.0;300.0;2100.0;3200.0;3700.0;16000.0;173000.0
2491.0;300.0;2200.0;3400.0;4000.0;15200.0;157000.0
2629.0;300.0;2300.0;3600.0;4100.0;14200.0;177000.0
2767.0;300.0;2400.0;3800.0;4600.0;17600.0;147000.0
2906.0;300.0;2500.0;4000.0;4800.0;21700.00000001164;212000.0
3044.0;300.0;2600.0;4200.0;5200.0;21000.0;146000.0
3183.0;300.0;2700.0;4300.0;5400.0;26000.0;200000.0
3321.0;300.0;2800.0;4600.0;5900.0;32000.0;145000.0
3459.0;300.0;2900.0;4800.0;6400.0;25000.0;172000.0
3598.0;300.0;3000.0;5100.0;6700.0;26000.0;145000.0
3736.0;300.0;3100.0;5400.0;7500.0;45000.0;183000.0
3874.0;300.0;3200.0;5600.0;8100.0;40000.0;221000.0
4013.0;300.0;3300.0;5700.0;9000.0;47000.0;196000.0
4151.0;300.0;3500.0;6500.0;9800.0;47000.0;278000.0
4289.0;300.0;3500.0;6300.0;9800.0;39000.0;184000.0
4428.0;300.0;3600.0;6600.0;10500.0;44000.0;283000.0
4566.0;300.0;3600.0;6500.0;10900.0;50000.0;222000.0
4705.0;300.0;3800.0;7400.0;13600.0;49000.0;190000.0
4843.0;300.0;3800.0;7300.0;16500.0;57000.0;238000.0
