
===================================
Domain Marker;critical-jOPS;3995.0
Domain Marker;max-jOPS;10793.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
5396.0;300.0;4300.0;10000.0;24000.0;65000.0;186000.0
5535.0;300.0;4500.0;11100.0;33000.0;79000.0;212000.0
5673.0;300.0;4600.0;13300.0;34000.0;83000.0;263000.0
5812.0;300.0;4700.0;13000.0;33000.0;74000.0;213000.0
5950.0;300.0;4800.0;14500.0;34000.0;96000.0;304000.0
6088.0;300.0;5100.0;23000.0;50000.0;110000.0;251000.0
6227.0;300.0;5200.0;15700.0;40000.0;84000.0;284000.0
6365.0;300.0;5400.0;39000.0;75000.0;132000.0;306000.0
6503.0;300.0;5600.0;34000.0;73000.0;156000.0;300000.0
6642.0;300.0;5500.0;27000.0;58000.0;123000.0;259000.0
6780.0;300.0;5800.0;43000.0;75000.0;211000.0;569000.0
6918.0;300.0;6000.0;49000.0;74000.0;122000.0;323000.0
7057.0;300.0;5800.0;40000.0;67000.0;134000.0;279000.0
7195.0;200.0;6100.0;50000.0;90000.0;171000.0;442000.0
7334.0;300.0;6400.0;59000.0;103000.0;155000.0;337000.0
7472.0;200.0;6500.0;68000.0;110000.0;195000.0;445000.0
7610.0;300.0;6700.0;72000.0;113000.0;173000.0;466000.0
7749.0;300.0;7000.0;96000.0;138000.0;203000.0;403000.0
7887.0;300.0;6700.0;82000.0;126000.0;229000.0;509000.0
8025.0;200.0;7400.0;124000.0;163000.0;236000.0;432000.0
8164.0;300.0;7200.0;121000.0;169000.0;244000.0;550000.0
8302.0;200.0;7700.0;103000.0;165000.0;276000.0;544000.0
8441.0;300.0;8500.0;151000.0;213000.0;283000.0;740000.0
8579.0;300.0;9300.0;162000.0;214000.0;299000.0;516000.0
8717.0;300.0;8900.0;149000.0;193000.0;290000.0;437000.0
8856.0;200.0;13900.0;197000.0;250000.0;316000.0;750000.0
8994.0;300.0;14500.0;204000.0;245000.0;338000.0;548000.0
9132.0;300.0;22000.0;258000.0;314000.0;427000.0;750000.0
9271.0;300.0;21000.0;243000.0;308000.0;384000.0;850000.0
9409.0;200.0;45000.0;251000.0;310000.0;390000.0;700000.0
9548.0;300.0;58000.0;278000.0;336500.0;477000.0;960000.0
9686.0;200.0;60000.0;289000.0;340000.0;438000.0;960000.0
9824.0;200.0;112000.0;334000.0;381000.0;476000.0;830000.0
9963.0;300.0;101000.0;328000.0;385000.0;485000.0;880000.0
10101.0;300.0;187000.0;410000.0;463000.0;543000.0;1100000.0
10239.0;200.0;191000.0;418000.0;483000.0;620000.0;1100000.0
10378.0;300.0;240000.0;477000.0;543000.0;680000.0;1200000.0
10516.0;300.0;402000.0;700000.0;780000.0;980000.0;1700000.0
10654.0;300.0;441000.0;810000.0;900000.0;1100000.0;1600000.0
10793.0;400.0;800000.0;1400000.0;1700000.0;2300000.0;3600000.0
10931.0;300.0;1200000.0;2600000.0;3200000.0;4300000.0;7200000.0
11070.0;700.0;1700000.0;2800000.0;3300000.0;4400000.0;5200000.0
11208.0;1100.0;1600000.0;3800000.0;4400000.0;4900000.0;9600000.0
11346.0;2100.0;2000000.0;4200000.0;4800000.0;6600000.0;7100000.0
