Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3995.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;6227.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.47459303066304
277;93.3267683860701
415;94.16945850629
553;95.18849364838462
692;95.54601615872559
830;95.39835272414469
969;96.63440748053856
1107;95.74523596849787
1245;96.70202749982869
1384;96.39622081779164
1522;96.67111937164941
1660;96.60847512811964
1799;97.19160727409034
1937;97.06798093629227
2076;96.67950836651512
2214;97.23938060640836
2352;97.43753409846268
2491;97.63544690511026
2629;97.42717347353508
2767;97.51486906359033
2906;97.65876397131409
3044;97.60719031817278
3183;97.54244307754381
3321;97.37754985524326
3459;97.77987887762042
3598;97.63174606511883
3736;98.19960286292336
3874;98.1030383661908
4013;98.1973050531662
4151;98.07804233360993
4289;97.6548257293386
4428;97.789031926687
4566;97.94642077546203
4705;96.59117617320412
4843;98.10126628736192
4981;97.97417115038773
5120;97.92795121339383
5258;97.67567471950092
5396;98.31779888996216
5535;97.93797721148104
5673;97.81743995012769
5812;97.9056987083129
5950;97.86355144557993
6088;97.8505811555607
6227;98.57813972052746
6365;97.60615767577144
6503;96.84749633375806
6642;94.40784358618323
6780;92.23260554066337
6918;90.47762502991925
7057;89.22923187956901
7195;87.93951718941894
7334;85.76689897811174
7472;83.25946096200981
7610;81.60861030462183
7749;80.05328465281063
7887;78.66457412059243
8025;76.05823895288668
8164;75.28739077735695
8302;73.99600598097226
8441;71.83515184171743
8579;70.32488067435789
8717;69.51492922462796
8856;66.76089408795876
8994;66.72406662099911
9132;63.86938734259893
9271;62.47830384760334
9409;61.54070636625517
9548;59.56233052711461
9686;58.55901589701629
9824;55.815374222815656
9963;53.28141336771511
10101;48.04276493230272
10239;47.707943423367766
10378;40.264023172036566
10516;28.686343419006548
10654;18.12192412026328
10793;11.629004616406185
10931;2.5700825511990018
11070;2.32717603275799
11208;3.653985812161118
11346;0.5828061871578113
