Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4008.0
Domain Marker;max-jOPS;10654.0
Domain Marker;Last Success for SLAs;5812.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.47587510253726
277;93.48997609416519
415;94.93053917848692
553;95.52716496728307
692;95.26577129531638
830;95.96304886398372
969;96.01331478686899
1107;96.18885151928754
1245;96.6154465754799
1384;96.69768032313111
1522;96.99535355575127
1660;96.84554003562285
1799;96.79913972286856
1937;97.08373283864165
2076;97.24125965735112
2214;97.21916489550532
2352;97.3486721679741
2491;97.57685663032272
2629;97.20820170463875
2767;97.48475550452542
2906;97.28620713644436
3044;97.82031088863472
3183;97.22343700497217
3321;97.56796467228628
3459;97.91672142247636
3598;97.7153725236804
3736;97.76423537269073
3874;97.57551483384009
4013;97.96622042196968
4151;97.8731403429636
4289;97.7042350032859
4428;98.16750177573081
4566;97.87196315163565
4705;98.28830453968949
4843;97.83369972414694
4981;98.08183086544086
5120;98.03449170575223
5258;98.09653147048071
5396;98.51024094292296
5535;98.0941073163926
5673;97.52878166245395
5812;97.59947312523738
5950;98.05735494947642
6088;97.66357930050594
6227;98.19959166179069
6365;97.53848044543606
6503;96.80974944521974
6642;94.29213844282803
6780;93.25881434385214
6918;90.15102655397901
7057;88.83679364887875
7195;87.15154361878321
7334;85.64118999200392
7472;83.49066072560007
7610;81.14720078772078
7749;80.05151160552244
7887;78.8439070490808
8025;75.44107311257339
8164;74.98080236868604
8302;73.896175376317
8441;72.03980587157977
8579;69.64096926408966
8717;68.47346620412112
8856;67.24015939565857
8994;65.94544375123303
9132;63.420859198344225
9271;63.32085002009571
9409;60.43702533236211
9548;58.31368493081618
9686;56.33657108423026
9824;56.45855051099372
9963;53.2418295998721
10101;51.365773858506095
10239;48.87000070752003
10378;31.31024143998165
10516;26.415181718868077
10654;15.160140603310365
10793;8.226786041029737
10931;6.4164750943658255
11070;2.4835381885891
11208;7.2066942653127715
