
===================================
Domain Marker;critical-jOPS;3709.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;600.0;800.0;110000.0
231.0;300.0;500.0;700.0;800.0;900.0;2300.0
346.0;300.0;600.0;900.0;900.0;1100.0;133000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;108000.0
577.0;300.0;800.0;1200.0;1300.0;1700.0;110000.0
693.0;300.0;900.0;1300.0;1500.0;2000.0;110000.0
808.0;300.0;1000.0;1500.0;1700.0;2200.0;136000.0
924.0;300.0;1100.0;1600.0;1800.0;2500.0;132000.0
1039.0;300.0;1200.0;1800.0;2000.0;3000.0;134000.0
1155.0;300.0;1300.0;1900.0;2200.0;4000.0;128000.0
1270.0;300.0;1400.0;2100.0;2300.0;4400.0;130000.0
1386.0;300.0;1500.0;2200.0;2500.0;3900.0;133000.0
1501.0;300.0;1600.0;2400.0;2600.0;5700.0;135000.0
1617.0;300.0;1700.0;2600.0;3000.0;8052.999999999884;138000.0
1732.0;300.0;1800.0;2700.0;3100.0;9700.0;135000.0
1848.0;300.0;1900.0;2800.0;3300.0;10342.999999999302;136000.0
1963.0;300.0;1900.0;2900.0;3400.0;9700.0;140000.0
2079.0;300.0;2100.0;3200.0;3800.0;12500.0;171000.0
2194.0;300.0;2100.0;3300.0;3900.0;16600.0;154000.0
2310.0;300.0;2200.0;3600.0;4400.0;19500.0;163000.0
2425.0;300.0;2300.0;3600.0;4300.0;13200.0;138000.0
2541.0;300.0;2300.0;3800.0;4600.0;15100.0;147000.0
2656.0;300.0;2500.0;4000.0;5200.0;19500.0;141000.0
2772.0;300.0;2600.0;4300.0;5900.0;26000.0;165000.0
2887.0;300.0;2600.0;4300.0;5800.0;22000.0;162000.0
3002.0;300.0;2700.0;4600.0;6000.0;27000.0;171000.0
3118.0;300.0;2900.0;4900.0;7000.0;32000.0;157000.0
3233.0;300.0;2900.0;5000.0;7100.0;40000.0;215000.0
3349.0;300.0;3000.0;5200.0;7500.0;34000.0;220000.0
3464.0;300.0;3100.0;5500.0;8100.0;36000.0;201000.0
3580.0;300.0;3200.0;6000.0;10000.0;46000.0;217000.0
3695.0;300.0;3300.0;6000.0;9100.0;35000.0;179000.0
3811.0;300.0;3400.0;6800.0;12200.0;54000.0;199000.0
3926.0;300.0;3500.0;7000.0;11700.0;40000.0;185000.0
4042.0;300.0;3600.0;7000.0;12100.0;43000.0;205000.0
4157.0;300.0;3700.0;7300.0;14000.0;42000.0;192000.0
4273.0;300.0;3800.0;8000.0;16300.0;56000.0;189000.0
4388.0;300.0;3800.0;8000.0;13900.0;41000.0;144000.0
4504.0;300.0;4000.0;9400.0;22000.0;62000.0;193000.0
4619.0;300.0;4000.0;9100.0;19400.0;55000.0;198000.0
4735.0;300.0;4200.0;9200.0;16500.0;49000.0;195000.0
4850.0;300.0;4400.0;11300.0;26000.0;67000.0;228000.0
4966.0;300.0;4400.0;11100.0;24000.0;59000.0;205000.0
5081.0;300.0;4500.0;12100.0;26000.0;71000.0;218000.0
5197.0;300.0;4600.0;12900.0;32000.0;70000.0;200000.0
5312.0;300.0;4800.0;17100.0;38000.0;89000.0;225000.0
5428.0;300.0;4900.0;16400.0;37000.0;81000.0;183000.0
5543.0;300.0;5100.0;23000.0;49000.0;101000.0;282000.0
5659.0;300.0;5100.0;19600.0;43000.0;81000.0;245000.0
5774.0;300.0;5200.0;27000.0;58000.0;135000.0;433000.0
5889.0;300.0;5500.0;26000.0;56000.0;117000.0;326000.0
6005.0;300.0;5900.0;40000.0;69000.0;129000.0;374000.0
6120.0;300.0;5700.0;30000.0;52000.0;90000.0;241000.0
6236.0;300.0;6100.0;33000.0;56000.0;112000.0;265000.0
6351.0;300.0;6500.0;56000.0;85000.0;132000.0;284000.0
6467.0;300.0;6800.0;51000.0;82000.0;159000.0;350000.0
6582.0;300.0;6600.0;53000.0;80000.0;127000.0;284000.0
6698.0;300.0;6800.0;58000.0;97000.0;167000.0;314000.0
6813.0;300.0;6900.0;66000.0;103000.0;151000.0;469000.0
6929.0;300.0;7100.0;62000.0;97000.0;163000.0;416000.0
7044.0;300.0;7100.0;60000.0;91000.0;150000.0;465000.0
7160.0;300.0;7300.0;78000.0;127000.0;220000.0;479000.0
7275.0;300.0;7700.0;98000.0;137000.0;181000.0;505000.0
7391.0;300.0;7900.0;109000.0;146000.0;216000.0;450000.0
7506.0;300.0;8000.0;107000.0;146000.0;215000.0;399000.0
7622.0;300.0;7600.0;86000.0;126000.0;181000.0;496000.0
7737.0;200.0;8700.0;116000.0;157000.0;233000.0;491000.0
7853.0;300.0;11200.0;158000.0;201000.0;273000.0;580000.0
7968.0;300.0;12000.0;192000.0;242000.0;339000.0;750000.0
8084.0;300.0;9900.0;169000.0;218000.0;296000.0;467000.0
8199.0;300.0;10800.0;146000.0;184000.0;261000.0;690000.0
8315.0;300.0;11900.0;172000.0;232000.0;312000.0;780000.0
8430.0;300.0;13500.0;215000.0;279000.0;382000.0;650000.0
8546.0;300.0;24000.0;214000.0;266000.0;356000.0;720000.0
8661.0;300.0;21000.0;212000.0;274000.0;367000.0;650000.0
8776.0;300.0;27000.0;256000.0;310000.0;457000.0;930000.0
8892.0;200.0;52000.0;283000.0;351000.0;485000.0;760000.0
9007.0;300.0;51000.0;309000.0;370000.0;473000.0;1100000.0
9123.0;300.0;54000.0;244000.0;289000.0;383000.0;690000.0
9238.0;200.0;81000.0;350000.0;406000.0;486000.0;990000.0
9354.0;300.0;101000.0;345000.0;405000.0;537000.0;1100000.0
9469.0;300.0;127000.0;380000.0;433000.0;509000.0;1100000.0
9585.0;300.0;139000.0;375000.0;442000.0;568000.0;870000.0
9700.0;300.0;211000.0;477000.0;578000.0;760000.0;1300000.0
9816.0;300.0;221000.0;494000.0;574000.0;740000.0;1200000.0
9931.0;300.0;298000.0;573000.0;650000.0;820000.0;1200000.0
10047.0;400.0;495000.0;860000.0;960000.0;1200000.0;1900000.0
10162.0;300.0;760000.0;1900000.0;2400000.0;2900000.0;4800000.0
10278.0;400.0;1700000.0;3900000.0;5000000.0;6800000.0;1.2E7
10393.0;400.0;2800000.0;5900000.0;6400000.0;7800000.0;8200000.0
10509.0;400.0;2100000.0;4700000.0;5400000.0;6100000.0;8500000.0
10624.0;116000.0;2600000.0;4500000.0;5400000.0;7500000.0;1.1E7
