Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3709.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;6120.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.88982243377774
231;93.19090052932665
346;93.99266546470211
462;94.74087308957817
577;95.01299807903054
693;95.63082620847044
808;96.22160006755695
924;95.83994589688096
1039;96.09737717227897
1155;96.52257429163107
1270;96.60657012253392
1386;96.5946537930101
1501;96.49758699147426
1617;97.28291628684534
1732;96.75220847914336
1848;96.73257751220689
1963;96.75512580342055
2079;97.18632279641206
2194;97.67035345141018
2310;97.6004287373553
2425;97.83323700111478
2541;97.42677951443153
2656;97.48232942356287
2772;97.58734700595805
2887;97.72427739605986
3002;97.51957054989025
3118;97.95619974150387
3233;97.94630203628375
3349;97.85972311086296
3464;97.95958758574916
3580;97.74940894909682
3695;98.033907126643
3811;97.79457439918839
3926;97.88781653808422
4042;98.03848330194704
4157;98.10683342751268
4273;97.72111533369352
4388;98.1184403334321
4504;98.04279191268235
4619;98.11119892909534
4735;97.92851519768219
4850;97.84730303058522
4966;98.07296344671948
5081;97.91988318644268
5197;98.26737646157885
5312;97.95168190544166
5428;97.894554729974
5543;97.80344326377329
5659;97.89173818900905
5774;97.44551908037855
5889;97.44777327666891
6005;97.285701478601
6120;97.49729303160203
6236;97.06520912627671
6351;97.26858095251822
6467;95.9002446966445
6582;95.22855357685802
6698;93.19620280341411
6813;91.20319758181432
6929;90.25840000765227
7044;88.83020928234248
7160;86.54776167517635
7275;84.92359095805378
7391;84.04684415693734
7506;82.46220596600114
7622;80.5163795164784
7737;79.11553746204011
7853;76.72800400185866
7968;75.69890039731044
8084;74.31087697896714
8199;73.69440527418915
8315;72.35943945781544
8430;70.23426819517523
8546;68.02381179851162
8661;68.0161352910242
8776;67.03592862975901
8892;63.37040676095573
9007;62.39628702853979
9123;61.92484475674238
9238;58.76097383628574
9354;59.84080927541541
9469;54.08942995889284
9585;51.98282173051314
9700;49.67772529661055
9816;43.763475201816796
9931;35.933924886374065
10047;22.8183875548641
10162;9.088253678390318
10278;3.714050345573869
10393;3.950213685995545
10509;1.635167484312748
10624;0.8864852160357496
