
===================================
Domain Marker;critical-jOPS;4013.0
Domain Marker;max-jOPS;10793.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;600.0;600.0;800.0;133000.0
277.0;300.0;500.0;800.0;900.0;1100.0;120000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;118000.0
553.0;300.0;800.0;1100.0;1200.0;1500.0;139000.0
692.0;300.0;900.0;1300.0;1400.0;1600.0;119000.0
830.0;300.0;1000.0;1400.0;1600.0;2000.0;135000.0
969.0;300.0;1100.0;1600.0;1800.0;2600.0;137000.0
1107.0;300.0;1200.0;1700.0;1900.0;2700.0;133000.0
1245.0;300.0;1300.0;1900.0;2100.0;3100.0;136000.0
1384.0;300.0;1400.0;2100.0;2300.0;3600.0;137000.0
1522.0;300.0;1500.0;2300.0;2500.0;4300.0;135000.0
1660.0;300.0;1600.0;2400.0;2600.0;4100.0;135000.0
1799.0;300.0;1700.0;2600.0;2900.0;8500.0;144000.0
1937.0;300.0;1800.0;2700.0;3000.0;5500.0;137000.0
2076.0;300.0;1900.0;2900.0;3300.0;10000.0;139000.0
2214.0;300.0;2000.0;3100.0;3500.0;11000.0;192000.0
2352.0;300.0;2100.0;3300.0;3800.0;11600.0;139000.0
2491.0;300.0;2200.0;3400.0;4000.0;16000.0;155000.0
2629.0;300.0;2300.0;3500.0;4100.0;12000.0;189000.0
2767.0;300.0;2400.0;3800.0;4400.0;16400.0;181000.0
2906.0;300.0;2400.0;3900.0;4700.0;18400.0;179000.0
3044.0;300.0;2600.0;4200.0;5100.0;24000.0;152000.0
3183.0;300.0;2600.0;4300.0;5200.0;21000.0;147000.0
3321.0;300.0;2700.0;4500.0;5500.0;18700.0;185000.0
3459.0;300.0;2900.0;4900.0;6200.0;29000.0;202000.0
3598.0;300.0;3000.0;5100.0;6900.0;39000.0;196000.0
3736.0;300.0;3100.0;5300.0;7200.0;33000.0;173000.0
3874.0;300.0;3200.0;5600.0;7900.0;45000.0;187000.0
4013.0;300.0;3300.0;5800.0;8300.0;37000.0;181000.0
4151.0;300.0;3400.0;5900.0;8800.0;32000.0;189000.0
4289.0;300.0;3600.0;6600.0;10500.0;56000.0;227000.0
4428.0;300.0;3600.0;6600.0;10800.0;53000.0;259000.0
4566.0;300.0;3800.0;7200.0;12600.0;48000.0;187000.0
4705.0;300.0;3800.0;7500.0;15200.0;52000.0;212000.0
4843.0;300.0;4000.0;7700.0;15500.0;76000.0;217000.0
4981.0;300.0;4100.0;8500.0;18500.0;62000.0;216000.0
5120.0;300.0;4200.0;8900.0;21000.0;66000.0;196000.0
5258.0;300.0;4300.0;9200.0;21000.0;67000.0;196000.0
5396.0;300.0;4400.0;10000.0;25000.0;64000.0;200000.0
5535.0;300.0;4600.0;11300.0;35000.0;115000.0;286000.0
5673.0;300.0;4800.0;12300.0;27000.0;68000.0;210000.0
5812.0;300.0;5000.0;18200.0;48000.0;125000.0;261000.0
5950.0;300.0;4900.0;17000.0;41000.0;98000.0;223000.0
6088.0;300.0;5200.0;21000.0;49000.0;102000.0;222000.0
6227.0;300.0;5200.0;26000.0;51000.0;100000.0;227000.0
6365.0;300.0;5300.0;22000.0;44000.0;92000.0;273000.0
6503.0;300.0;5600.0;43000.0;78000.0;166000.0;350000.0
6642.0;300.0;5800.0;34000.0;63000.0;137000.0;355000.0
6780.0;300.0;5900.0;45000.0;79000.0;140000.0;269000.0
6918.0;300.0;5900.0;52000.0;86000.0;147000.0;289000.0
7057.0;300.0;6200.0;51000.0;87000.0;155000.0;302000.0
7195.0;300.0;6200.0;61000.0;91000.0;133000.0;355000.0
7334.0;300.0;6400.0;64000.0;94000.0;148000.0;313000.0
7472.0;300.0;6700.0;93000.0;141000.0;217000.0;410000.0
7610.0;200.0;7000.0;82000.0;116000.0;179000.0;409000.0
7749.0;300.0;7200.0;104000.0;145000.0;213000.0;562000.0
7887.0;300.0;7100.0;109000.0;147000.0;252000.0;503000.0
8025.0;300.0;7200.0;118000.0;163000.0;282000.0;720000.0
8164.0;300.0;7900.0;136000.0;178000.0;242000.0;680000.0
8302.0;300.0;7500.0;127000.0;178000.0;272000.0;660000.0
8441.0;300.0;8500.0;165000.0;210000.0;302000.0;534000.0
8579.0;300.0;8300.0;167000.0;223000.0;290000.0;568000.0
8717.0;300.0;10000.0;173000.0;226000.0;299000.0;508000.0
8856.0;300.0;12700.0;226000.0;276000.0;359000.0;790000.0
8994.0;300.0;13900.0;200000.0;256000.0;330000.0;670000.0
9132.0;200.0;13600.0;223000.0;281000.0;370000.0;730000.0
9271.0;200.0;46000.0;256000.0;313000.0;394000.0;840000.0
9409.0;300.0;36000.0;268000.0;323000.0;417000.0;830000.0
