Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4013.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;6365.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.28592214730645
277;92.93000755602003
415;94.16945926454325
553;95.7606593822781
692;96.2992076338434
830;96.15331556938452
969;96.24095327990106
1107;96.61153996094572
1245;96.69923838496372
1384;96.39498080502793
1522;96.49675496225537
1660;97.09814093278274
1799;97.05471946647097
1937;97.10683153565208
2076;97.05410316673574
2214;96.69969979977498
2352;97.57636166198053
2491;97.63948337518318
2629;97.59505853737335
2767;97.71941183923818
2906;97.23293371527306
3044;97.77705122674297
3183;97.35970215871032
3321;97.39485486157929
3459;97.59113815210968
3598;97.53937898910198
3736;97.70189839164686
3874;98.0426059232572
4013;97.43847845367915
4151;97.75095297298887
4289;97.73356995436241
4428;97.82611123250152
4566;97.78421326778198
4705;96.50723213716918
4843;97.97180590903254
4981;97.98279451536239
5120;97.84282380490728
5258;97.91609839658065
5396;98.18199149531073
5535;97.89600374112248
5673;97.86676151432414
5812;97.51965596502248
5950;97.70800807540624
6088;97.97738494694416
6227;98.2273760623711
6365;97.80526833889222
6503;96.45672443948578
6642;94.38820961362269
6780;92.40353422350637
6918;90.44622730531142
7057;88.62104243130354
7195;87.12810291308114
7334;85.06448928062565
7472;83.30281654410959
7610;81.37209503621051
7749;79.55994598930485
7887;77.86709946476147
8025;75.92334273640604
8164;75.16923805223041
8302;73.30643869956012
8441;71.97285208896812
8579;70.06653078202112
8717;68.34801835161258
8856;66.41700664300484
8994;66.41805583037642
9132;64.06541734959858
9271;62.55084477670521
9409;60.98487022562525
9548;57.98914316826398
9686;57.63120407096343
9824;54.9819490723246
9963;51.87044526829904
10101;51.365004380727534
10239;45.73486303004293
10378;41.79522633621954
10516;34.786519300846635
10654;18.96617646193053
10793;14.002893405675234
10931;6.547534476178979
11070;16.208578309376698
11208;8.635732057647562
11346;3.231980344928182
