Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3982.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;5950.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.54526780638555
277;93.42088838292581
415;95.51751098461253
553;95.25849281927623
692;95.51230156626433
830;95.30277293847831
969;96.28931194370534
1107;96.58112635899649
1245;96.50592115070694
1384;96.46779676483733
1522;96.5558565808318
1660;96.51019309942852
1799;97.15939631976552
1937;97.08631922841225
2076;97.06538706733589
2214;97.54381105255122
2352;97.62898803538782
2491;97.49204526362409
2629;97.5941613193874
2767;97.532627387507
2906;97.97624694315822
3044;97.97305212302832
3183;97.83773433955334
3321;97.56316578152104
3459;98.25141987912366
3598;97.65622345587497
3736;97.30954223608231
3874;98.0024011760421
4013;97.91864248096738
4151;98.00119232899208
4289;97.91233550859288
4428;97.71561140906438
4566;97.73961849671247
4705;96.96537898880982
4843;98.09562169691652
4981;98.14096337957977
5120;98.14363353978099
5258;98.04616822139063
5396;98.10600297462159
5535;97.63243824215391
5673;97.74803452105228
5812;98.03746366334161
5950;97.87804186966812
6088;97.55407899227396
6227;98.01867330055103
6365;98.04308706196451
6503;97.01147029665152
6642;94.09840385619965
6780;92.68944390015659
6918;90.56537519262206
7057;88.72825277754424
7195;87.16615702378758
7334;85.00848666579259
7472;83.80437326473034
7610;81.28787319324476
7749;79.66000301733548
7887;78.74441636094245
8025;75.40512697760487
8164;75.2487979778265
8302;73.82424013590976
8441;71.8400914854646
8579;70.84670498890783
8717;69.1392011005665
8856;67.06992890486765
8994;65.61614146196146
9132;63.66154036475396
9271;62.751032018663324
9409;58.87791185625981
9548;59.60851033273484
9686;56.81639701811401
9824;55.609668500122574
9963;51.62956649574101
10101;49.9496308409565
10239;47.225047463862886
10378;39.58347195094393
10516;35.77407686113902
10654;24.62736836873041
10793;14.282720758759371
10931;1.709607602471916
11070;3.5867104796633478
11208;4.8766480706488
11346;10.058491341809422
