
===================================
Domain Marker;critical-jOPS;3976.0
Domain Marker;max-jOPS;11385.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
119.0;300.0;400.0;500.0;600.0;700.0;1300.0
237.0;300.0;500.0;700.0;800.0;900.0;2700.0
356.0;300.0;500.0;800.0;900.0;1200.0;85000.0
474.0;300.0;700.0;1000.0;1100.0;1400.0;76000.0
593.0;300.0;800.0;1100.0;1300.0;1600.0;81000.0
712.0;300.0;900.0;1300.0;1400.0;2000.0;101000.0
830.0;300.0;1000.0;1400.0;1600.0;2300.0;98000.0
949.0;300.0;1100.0;1600.0;1800.0;2500.0;87000.0
1067.0;300.0;1200.0;1700.0;2000.0;12200.0;103000.0
1186.0;300.0;1300.0;1900.0;2100.0;3300.0;106000.0
1304.0;300.0;1400.0;2000.0;2300.0;3900.0;87000.0
1423.0;300.0;1500.0;2100.0;2400.0;4200.0;102000.0
1542.0;300.0;1500.0;2300.0;2700.0;5100.0;97000.0
1660.0;300.0;1700.0;2600.0;3100.0;6800.0;113000.0
1779.0;300.0;1700.0;2700.0;3300.0;6800.0;125000.0
1897.0;300.0;1800.0;2800.0;3300.0;8500.0;101000.0
2016.0;300.0;1900.0;3000.0;3700.0;8800.0;104000.0
2135.0;300.0;2000.0;3300.0;4400.0;65000.0;141000.0
2253.0;300.0;2000.0;3300.0;4200.0;13400.0;130000.0
2372.0;300.0;2200.0;3500.0;4500.0;13300.0;120000.0
2490.0;300.0;2300.0;3700.0;4900.0;16900.0;140000.0
2609.0;300.0;2300.0;4000.0;5400.0;24000.0;138000.0
2728.0;300.0;2400.0;4100.0;5400.0;14700.0;102000.0
2846.0;300.0;2500.0;4300.0;5600.0;14600.0;132000.0
2965.0;300.0;2600.0;4600.0;6100.0;15800.0;145000.0
3083.0;300.0;2700.0;4700.0;6400.0;16700.0;124000.0
3202.0;300.0;2800.0;5000.0;7400.0;55000.0;154000.0
3321.0;300.0;2800.0;5100.0;6900.0;17800.0;148000.0
3439.0;300.0;2900.0;5100.0;7200.0;19300.0;113000.0
3558.0;300.0;3100.0;5600.0;8100.0;24000.0;122000.0
3676.0;300.0;3200.0;6200.0;10600.0;77000.0;130000.0
3795.0;300.0;3200.0;6000.0;9100.0;28000.0;155000.0
3913.0;300.0;3300.0;6000.0;9100.0;26000.0;121000.0
4032.0;300.0;3300.0;6000.0;8900.0;31000.0;160000.0
4151.0;300.0;3400.0;6300.0;9700.0;32000.0;131000.0
4269.0;300.0;3400.0;6500.0;10600.0;45000.0;132000.0
4388.0;300.0;3600.0;6900.0;11200.0;31000.0;113000.0
4506.0;300.0;3600.0;7100.0;11300.0;37000.0;134000.0
4625.0;300.0;3700.0;7300.0;11200.0;31000.0;190000.0
4744.0;300.0;3800.0;8200.0;15800.0;65000.0;183000.0
4862.0;300.0;4000.0;8600.0;18300.0;99000.0;277000.0
4981.0;300.0;4000.0;8900.0;18100.0;57000.0;180000.0
5099.0;200.0;4100.0;9100.0;16700.0;39000.0;138000.0
5218.0;300.0;4200.0;9300.0;19400.0;57000.0;180000.0
5337.0;300.0;4400.0;10600.0;21000.0;71000.0;201000.0
5455.0;300.0;4500.0;11900.0;29000.0;64000.0;178000.0
5574.0;300.0;4600.0;13400.0;30000.0;77000.0;187000.0
5692.0;300.0;4500.0;10800.0;22000.0;70000.0;199000.0
5811.0;300.0;4800.0;14200.0;31000.0;72000.0;199000.0
5929.0;300.0;5000.0;18800.0;39000.0;132000.0;630000.0
6048.0;300.0;5100.0;15300.0;31000.0;77000.0;203000.0
6167.0;300.0;5000.0;19200.0;38000.0;91000.0;214000.0
6285.0;300.0;5200.0;19300.0;35000.0;78000.0;309000.0
6404.0;300.0;5400.0;22000.0;40000.0;93000.0;266000.0
6522.0;300.0;5500.0;25000.0;51000.0;111000.0;249000.0
6641.0;300.0;5600.0;30000.0;56000.0;114000.0;318000.0
6760.0;300.0;5500.0;25000.0;46000.0;93000.0;234000.0
6878.0;300.0;5900.0;43000.0;70000.0;109000.0;244000.0
6997.0;300.0;6000.0;50000.0;99000.0;409000.0;620000.0
7115.0;300.0;6100.0;41000.0;74000.0;129000.0;308000.0
7234.0;300.0;6000.0;40000.0;65000.0;113000.0;231000.0
7353.0;300.0;6200.0;55000.0;107000.0;211000.0;370000.0
7471.0;300.0;6500.0;57000.0;97000.0;181000.0;296000.0
7590.0;300.0;6400.0;55000.0;91000.0;196000.0;363000.0
7708.0;300.0;6600.0;61000.0;105000.0;230000.0;431000.0
7827.0;300.0;6600.0;74000.0;111000.0;244000.0;395000.0
7946.0;300.0;6800.0;86000.0;136000.0;217000.0;810000.0
8064.0;300.0;6800.0;90000.0;147000.0;226000.0;437000.0
8183.0;300.0;6800.0;87000.0;145000.0;305000.0;760000.0
8301.0;300.0;7100.0;128000.0;186000.0;280000.0;640000.0
8420.0;300.0;7000.0;117000.0;197000.0;323000.0;850000.0
8538.0;300.0;6500.0;78000.0;140000.0;228000.0;700000.0
8657.0;200.0;7100.0;95000.0;167000.0;302000.0;491000.0
8776.0;200.0;7000.0;102000.0;175000.0;289000.0;470000.0
8894.0;300.0;7600.0;151000.0;223000.0;351000.0;850000.0
9013.0;200.0;7300.0;107000.0;200000.0;346000.0;650000.0
9131.0;200.0;7400.0;105000.0;150000.0;252000.0;700000.0
9250.0;200.0;9100.0;193000.0;317000.0;503000.0;980000.0
9369.0;200.0;8300.0;158000.0;237000.0;366000.0;730000.0
9487.0;300.0;9000.0;197000.0;298000.0;397000.0;700000.0
9606.0;200.0;9300.0;178000.0;268000.0;398000.0;860000.0
9724.0;200.0;16000.0;313000.0;394000.0;610000.0;1200000.0
9843.0;300.0;14600.0;262000.0;349000.0;462000.0;890000.0
9962.0;200.0;16700.0;269000.0;359000.0;473000.0;970000.0
10080.0;300.0;13700.0;227000.0;351000.0;541000.0;1100000.0
