Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3976.0
Domain Marker;max-jOPS;11385.0
Domain Marker;Last Success for SLAs;6760.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
119;91.85307791231291
237;93.13296578152003
356;94.37838290875912
474;93.2384282625927
593;95.07011320309857
712;95.64484098237308
830;96.02476957527126
949;96.22342275469971
1067;96.52895745082901
1186;96.30647008158466
1304;96.66320679753771
1423;96.72255156804347
1542;95.69656401733599
1660;96.69098700563966
1779;96.79135448958364
1897;96.9827987200391
2016;96.88683695574187
2135;96.82947056844264
2253;97.02725546623611
2372;97.28950038037256
2490;97.24157119685212
2609;96.83543455955966
2728;96.94899642135111
2846;97.25389602010009
2965;97.4089123032065
3083;97.67499885468678
3202;96.87587937947154
3321;97.54004752381469
3439;97.64832337354889
3558;97.75354523220534
3676;97.0853190931708
3795;98.00109826278042
3913;97.87161472071944
4032;98.00516975876732
4151;97.73179523571174
4269;97.02238295432421
4388;97.90780472657133
4506;97.91365205330997
4625;98.2430756856043
4744;97.9126142815852
4862;97.64884537938697
4981;98.02775895480039
5099;98.11154065504579
5218;97.65507873192502
5337;96.92849449352494
5455;98.28716463724571
5574;98.04555512592472
5692;98.25465590605651
5811;98.03059046832726
5929;97.79084534295616
6048;97.94129392129767
6167;98.2646364943343
6285;98.1660562677055
6404;96.75082698937868
6522;96.50432768838606
6641;94.770974454122
6760;92.71209193262014
6878;91.52927259475075
6997;90.05898119318334
7115;88.3764073789909
7234;87.17117066202499
7353;85.18806497457895
7471;82.87728318624323
7590;82.68128051200637
7708;80.96709617688761
7827;79.69098190604842
7946;77.35369340883454
8064;76.01590421374782
8183;74.89852946077086
8301;73.66410517973355
8420;72.66930622124983
8538;72.69986237541148
8657;71.56460072356391
8776;70.3725872676328
8894;68.85639126232124
9013;67.86825117161439
9131;67.3528519758802
9250;63.20875900490198
9369;64.52696676772135
9487;63.11606250207696
9606;62.731020250813074
9724;56.23883867087056
9843;57.75631099713692
9962;58.38072121353045
10080;57.621346027505716
10199;52.201054322796836
10317;55.10188394799098
10436;52.64822858876808
10555;52.27239366235606
10673;28.413462463168656
10792;47.64688850695867
10910;51.258841462844636
11029;24.406597356161726
11147;42.1160249703621
11266;36.449766909582465
11385;32.81290941110525
11503;7.151294088619609
11622;4.380468365635973
11740;3.8798662264773034
11859;1.6958782779491162
