
===================================
Domain Marker;critical-jOPS;4294.0
Domain Marker;max-jOPS;12065.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
128.0;300.0;400.0;500.0;600.0;700.0;1200.0
257.0;300.0;500.0;700.0;800.0;1000.0;62000.0
385.0;300.0;600.0;900.0;1000.0;1200.0;69000.0
513.0;300.0;700.0;1100.0;1200.0;2100.0;94000.0
642.0;300.0;900.0;1300.0;1400.0;1800.0;83000.0
770.0;300.0;1000.0;1400.0;1600.0;2300.0;70000.0
898.0;300.0;1100.0;1600.0;1800.0;2500.0;96000.0
1027.0;300.0;1200.0;1700.0;1900.0;2900.0;95000.0
1155.0;300.0;1300.0;1900.0;2200.0;4200.0;69000.0
1283.0;300.0;1400.0;2100.0;2400.0;4100.0;95000.0
1412.0;300.0;1500.0;2200.0;2500.0;4700.0;97000.0
1540.0;300.0;1600.0;2400.0;2800.0;5400.0;101000.0
1669.0;300.0;1700.0;2600.0;3100.0;6100.0;99000.0
1797.0;300.0;1800.0;2800.0;3300.0;6100.0;95000.0
1925.0;300.0;1900.0;2900.0;3500.0;7800.0;96000.0
2054.0;300.0;2000.0;3100.0;3800.0;9900.0;100000.0
2182.0;300.0;2000.0;3300.0;4100.0;9900.0;136000.0
2310.0;300.0;2200.0;3600.0;4900.0;41000.0;130000.0
2439.0;300.0;2200.0;3600.0;4600.0;12400.0;126000.0
2567.0;300.0;2300.0;3900.0;5000.0;13700.0;133000.0
2695.0;300.0;2400.0;4200.0;5400.0;15700.0;120000.0
2824.0;300.0;2500.0;4100.0;5400.0;14400.0;147000.0
2952.0;300.0;2600.0;4500.0;6000.0;22000.0;151000.0
3080.0;300.0;2700.0;4400.0;5700.0;15800.0;113000.0
3209.0;300.0;2800.0;4700.0;6400.0;17900.0;136000.0
3337.0;300.0;2900.0;4900.0;6300.0;16900.0;115000.0
3465.0;300.0;3000.0;5300.0;9200.0;56000.0;142000.0
3594.0;300.0;3000.0;5300.0;8100.0;37000.0;145000.0
3722.0;300.0;3000.0;5300.0;7300.0;27000.0;160000.0
3850.0;300.0;3100.0;5300.0;7500.0;22000.0;121000.0
3979.0;300.0;3200.0;5700.0;7800.0;24000.0;122000.0
4107.0;300.0;3300.0;6400.0;12000.0;94000.0;620000.0
4236.0;300.0;3400.0;6100.0;9600.0;42000.0;178000.0
4364.0;300.0;3400.0;6400.0;11100.0;40000.0;149000.0
4492.0;300.0;3600.0;6800.0;12700.0;37000.0;156000.0
4621.0;300.0;3600.0;6700.0;11900.0;35000.0;175000.0
4749.0;300.0;3700.0;7100.0;11500.0;33000.0;198000.0
4877.0;300.0;3900.0;7900.0;15300.0;50000.0;215000.0
5006.0;300.0;3900.0;7900.0;16700.0;54000.0;192000.0
5134.0;300.0;4100.0;8500.0;17800.0;60000.0;264000.0
5262.0;300.0;4300.0;10300.0;24000.0;89000.0;227000.0
5391.0;300.0;4300.0;9500.0;18800.0;51000.0;175000.0
5519.0;300.0;4300.0;9800.0;18200.0;58000.0;233000.0
5647.0;200.0;4500.0;10200.0;21000.0;56000.0;155000.0
5776.0;300.0;4700.0;13400.0;30000.0;95000.0;222000.0
5904.0;300.0;4700.0;12300.0;26000.0;59000.0;201000.0
6032.0;300.0;4900.0;13300.0;30000.0;90000.0;225000.0
6161.0;300.0;4900.0;12800.0;26000.0;78000.0;197000.0
6289.0;300.0;5000.0;14600.0;30000.0;70000.0;172000.0
6417.0;300.0;5400.0;21000.0;44000.0;180000.0;640000.0
6546.0;300.0;5300.0;19900.0;40000.0;89000.0;249000.0
6674.0;300.0;5500.0;33000.0;68000.0;137000.0;327000.0
6803.0;300.0;5500.0;17900.0;36000.0;71000.0;217000.0
6931.0;300.0;5400.0;21000.0;38000.0;74000.0;190000.0
7059.0;300.0;5900.0;50000.0;90000.0;232000.0;543000.0
7188.0;300.0;5600.0;27000.0;46000.0;104000.0;296000.0
7316.0;300.0;5800.0;33000.0;59000.0;137000.0;334000.0
7444.0;300.0;6000.0;42000.0;71000.0;118000.0;412000.0
7573.0;200.0;6200.0;54000.0;91000.0;158000.0;700000.0
7701.0;300.0;6300.0;48000.0;80000.0;163000.0;460000.0
7829.0;300.0;6400.0;63000.0;116000.0;186000.0;452000.0
7958.0;200.0;6700.0;83000.0;131000.0;189000.0;531000.0
8086.0;200.0;6600.0;89000.0;122000.0;184000.0;420000.0
8214.0;300.0;6800.0;83000.0;133000.0;222000.0;368000.0
8343.0;300.0;6700.0;83000.0;120000.0;167000.0;312000.0
8471.0;300.0;6700.0;88000.0;146000.0;245000.0;396000.0
8599.0;300.0;7300.0;132000.0;179000.0;263000.0;650000.0
8728.0;300.0;6600.0;105000.0;168000.0;274000.0;620000.0
8856.0;300.0;6500.0;87000.0;142000.0;228000.0;650000.0
8984.0;300.0;6600.0;75000.0;127000.0;217599.99999997672;491000.0
9113.0;300.0;6600.0;80000.0;145000.0;261000.0;428000.0
9241.0;300.0;7000.0;71000.0;112000.0;238000.0;640000.0
9370.0;300.0;6700.0;75000.0;132000.0;259000.0;670000.0
9498.0;300.0;7000.0;82000.0;143000.0;235000.0;700000.0
9626.0;300.0;8800.0;179000.0;264000.0;359000.0;690000.0
9755.0;300.0;9400.0;203000.0;285000.0;421000.0;880000.0
9883.0;300.0;9500.0;193000.0;296000.0;435000.0;920000.0
10011.0;300.0;9200.0;159000.0;243000.0;369000.0;650000.0
10140.0;300.0;11800.0;225000.0;350000.0;539000.0;1100000.0
10268.0;200.0;9600.0;170000.0;306000.0;462000.0;960000.0
10396.0;200.0;10400.0;153000.0;244000.0;389000.0;800000.0
10525.0;300.0;13300.0;240000.0;364000.0;539000.0;800000.0
10653.0;300.0;44000.0;509000.0;630000.0;830000.0;1400000.0
10781.0;200.0;32000.0;368000.0;478000.0;630000.0;1100000.0
10910.0;200.0;19600.0;340000.0;486000.0;650000.0;840000.0
11038.0;300.0;29000.0;276000.0;397000.0;610000.0;950000.0
11166.0;200.0;330000.0;1200000.0;1400000.0;1600000.0;2400000.0
11295.0;300.0;35000.0;262000.0;379000.0;536000.0;800000.0
11423.0;300.0;63000.0;379000.0;499000.0;670000.0;880000.0
11551.0;300.0;112000.0;465000.0;568000.0;740000.0;1100000.0
11680.0;400.0;482000.0;900000.0;1100000.0;1300000.0;2500000.0
11808.0;300.0;330000.0;670000.0;770000.0;1100000.0;1700000.0
11937.0;300.0;780000.0;1200000.0;1400000.0;1600000.0;2400000.0
12065.0;400.0;630000.0;1100000.0;1200000.0;1500000.0;2500000.0
12193.0;400.0;2300000.0;5200000.0;5900000.0;8000000.0;1.3E7
12322.0;6600.0;2700000.0;5000000.0;5300000.0;5900000.0;1.9E7
12450.0;500.0;3400000.0;8000000.0;1.1E7;1.5E7;1.8E7
12578.0;147000.0;3600000.0;8300000.0;8700000.0;1.1E7;1.7E7
