Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4122.0
Domain Marker;max-jOPS;10654.0
Domain Marker;Last Success for SLAs;6088.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.70335751054911
277;94.00352657262322
415;95.47411859142673
553;95.92375837911983
692;95.85267398802307
830;95.69483146798842
969;95.67891138142917
1107;96.27932069424105
1245;96.58510796605822
1384;96.89398238534677
1522;96.90069618411975
1660;96.82308504138568
1799;97.04682415998882
1937;97.09410970519629
2076;97.3642300491415
2214;97.07475862741417
2352;97.0584978766592
2491;97.43793197748082
2629;97.60281883055399
2767;98.11493232721374
2906;98.00252810226334
3044;97.45050144552548
3183;97.88274650625513
3321;97.82843389258231
3459;97.2897585802064
3598;98.04713574784219
3736;98.06570654122633
3874;97.54183393262868
4013;97.66849971330761
4151;98.00888808215532
4289;98.10069372210204
4428;97.93111139507816
4566;97.93215767993576
4705;98.2802533338924
4843;97.90879891317306
4981;98.0469832381728
5120;97.5419558648109
5258;97.83157072434962
5396;97.92896213420244
5535;97.68352479444276
5673;97.66125658579696
5812;97.81347231007062
5950;97.8765021563578
6088;97.9744928612276
6227;97.26804552201519
6365;97.73749139312041
6503;96.78421644814358
6642;94.65357605614777
6780;92.07071562537013
6918;89.67685892802704
7057;88.70845561702339
7195;87.69366841318309
7334;85.4669963954308
7472;83.85341427892035
7610;81.50760168104713
7749;79.53663602152649
7887;78.22892759961138
8025;76.91699357441908
8164;75.04889547004255
8302;73.35175225205869
8441;71.86080219706525
8579;70.66537307935334
8717;69.1312270857661
8856;67.13317694913489
8994;66.63405972721817
9132;63.84509920186621
9271;62.69933621864707
9409;62.1672912909444
9548;58.093109548931025
9686;58.948711641366536
9824;56.59191474544243
9963;53.80636868535964
10101;51.48338276401448
10239;47.585205685973314
10378;45.835684556434515
10516;38.74353009015672
10654;23.01424445902644
10793;7.14975808873969
10931;9.185129617405101
11070;18.377651810391697
11208;6.080739041646105
