Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3806.0
Domain Marker;max-jOPS;10278.0
Domain Marker;Last Success for SLAs;6005.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.61587738185607
231;92.95075375171956
346;94.04557457178647
462;95.24503622861958
577;94.99915261132203
693;95.55296878286649
808;95.52768750582543
924;95.83165241579403
1039;96.12001507507695
1155;96.62479831134497
1270;96.39218961822027
1386;96.45422467405668
1501;96.38552233579053
1617;96.82037004667012
1732;96.76687576995826
1848;97.33429109884385
1963;97.02388274329326
2079;97.2023525399405
2194;97.04234892690658
2310;97.42340932121056
2425;97.68841289776908
2541;97.29673734560954
2656;97.23282693282383
2772;96.96234424169067
2887;97.48317878714973
3002;97.54947811382611
3118;97.3898560880574
3233;97.93179447501942
3349;97.9311915454682
3464;98.108627165049
3580;97.8386792609945
3695;97.85106442308296
3811;97.92432021745792
3926;97.95062387954482
4042;98.21881695532585
4157;98.17548067687206
4273;98.11620233043253
4388;97.96188840612382
4504;97.5872807260985
4619;97.90706752219322
4735;98.16557286207829
4850;97.89138835288004
4966;98.11869836367062
5081;98.07562182396164
5197;97.93117513243361
5312;97.88537489222881
5428;97.90724978365284
5543;98.05251681340539
5659;97.75237236569507
5774;97.5181992476245
5889;98.08110623260123
6005;97.61957543476208
6120;97.02941597030596
6236;97.56363473982907
6351;97.582275778077
6467;96.18522307812424
6582;95.61321686335876
6698;93.18914462206725
6813;91.7887103810397
6929;89.77627348854827
7044;88.48566923874051
7160;86.51638584641947
7275;85.76857060859636
7391;83.3527178114795
7506;82.13675637908625
7622;79.90417136049773
7737;79.12533989717825
7853;77.3144060426522
7968;77.08131273078251
8084;74.76894993574224
8199;72.6703872011548
8315;71.60287904762107
8430;69.88225161288175
8546;69.37093590047176
8661;67.88253003859404
8776;66.48123009047997
8892;64.161781651722
9007;63.24165563873303
9123;62.122921979518225
9238;59.05670137068945
9354;59.351848046136574
9469;54.97091750613673
9585;53.27231340834001
9700;48.74111190815287
9816;43.80365600740505
9931;32.149460093488834
10047;35.30949280245169
10162;17.74616688714732
10278;12.128623302529471
10393;2.6062056910476477
10509;5.068899193514319
10624;3.2535715790837823
10740;4.896568964044906
