
===================================
Domain Marker;critical-jOPS;4079.0
Domain Marker;max-jOPS;10931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
5535.0;300.0;4600.0;10900.0;28000.0;86000.0;219000.0
5673.0;300.0;4600.0;11300.0;30000.0;84000.0;238000.0
5812.0;300.0;4900.0;12600.0;33000.0;82000.0;216000.0
5950.0;300.0;4900.0;13900.0;31000.0;77000.0;197000.0
6088.0;300.0;5100.0;17300.0;43000.0;91000.0;278000.0
6227.0;300.0;5200.0;17800.0;38000.0;90000.0;246000.0
6365.0;300.0;5400.0;28000.0;59000.0;116000.0;215000.0
6503.0;200.0;5700.0;35000.0;62000.0;117000.0;304000.0
6642.0;300.0;5600.0;25000.0;50000.0;105000.0;245000.0
6780.0;300.0;5700.0;32000.0;56000.0;119000.0;248000.0
6918.0;300.0;6100.0;54000.0;93000.0;170000.0;530000.0
7057.0;300.0;6000.0;61000.0;92000.0;142000.0;305000.0
7195.0;200.0;6300.0;68000.0;120000.0;193000.0;401000.0
7334.0;300.0;6300.0;53000.0;81000.0;139000.0;282000.0
7472.0;300.0;6500.0;72000.0;103000.0;152000.0;388000.0
7610.0;200.0;6900.0;85000.0;120000.0;227000.0;509000.0
7749.0;200.0;6900.0;73000.0;123000.0;188000.0;424000.0
7887.0;300.0;7000.0;102000.0;139000.0;199000.0;404000.0
8025.0;300.0;7000.0;101000.0;146000.0;242000.0;501000.0
8164.0;300.0;7700.0;105000.0;150000.0;261000.0;610000.0
8302.0;300.0;8000.0;122000.0;171000.0;254000.0;504000.0
8441.0;200.0;8300.0;144000.0;185000.0;248000.0;510000.0
8579.0;300.0;8500.0;145000.0;187000.0;246000.0;459000.0
8717.0;300.0;10500.0;167000.0;225000.0;319000.0;650000.0
8856.0;300.0;10400.0;175000.0;219000.0;286000.0;670000.0
8994.0;200.0;15200.0;220000.0;270000.0;385000.0;780000.0
9132.0;300.0;13000.0;207000.0;264000.0;363000.0;710000.0
9271.0;300.0;24000.0;228000.0;300000.0;399000.0;710000.0
9409.0;300.0;36000.0;252000.0;304000.0;364000.0;690000.0
9548.0;300.0;46000.0;278000.0;327000.0;420000.0;770000.0
9686.0;300.0;64000.0;299000.0;342000.0;420000.0;710000.0
9824.0;300.0;86000.0;320000.0;373000.0;472000.0;790000.0
9963.0;300.0;110000.0;342000.0;408000.0;498000.0;860000.0
10101.0;300.0;134000.0;375000.0;423000.0;493000.0;800000.0
10239.0;200.0;177000.0;391000.0;452000.0;574000.0;1100000.0
10378.0;300.0;160000.0;402000.0;445000.0;524000.0;860000.0
10516.0;300.0;176000.0;431000.0;489000.0;610000.0;1100000.0
10654.0;300.0;372000.0;820000.0;940000.0;1200000.0;1900000.0
10793.0;300.0;439000.0;870000.0;1000000.0;1400000.0;1800000.0
10931.0;400.0;760000.0;1300000.0;1500000.0;2100000.0;2500000.0
11070.0;400.0;2100000.0;4600000.0;5600000.0;7100000.0;1.2E7
11208.0;400.0;980000.0;2700000.0;3400000.0;4900000.0;6600000.0
11346.0;140000.0;3000000.0;6900000.0;7500000.0;8400000.0;8900000.0
11485.0;600.0;1600000.0;5400000.0;6300000.0;8100000.0;9400000.0
