Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4050.0
Domain Marker;max-jOPS;12038.0
Domain Marker;Last Success for SLAs;7749.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.1714691226332
277;93.13852254146553
415;93.9530376846734
553;94.56635975593967
692;96.02358715431892
830;95.88465939238054
969;95.0508861469774
1107;95.60448046021315
1245;95.96602912955217
1384;96.3857888723398
1522;96.5634256769904
1660;96.22665889656898
1799;96.63748785283282
1937;97.19865759030401
2076;97.55359388693797
2214;96.63796929672635
2352;96.99600518330675
2491;97.35057943949701
2629;97.56312294931854
2767;97.53639766130992
2906;96.41630129669689
3044;97.49980559030332
3183;97.72886031286994
3321;96.263109107656
3459;96.57241657515169
3598;97.96442737549152
3736;98.14772513019874
3874;96.43731125956211
4013;98.01769896611736
4151;97.24756466909817
4289;98.09253914142032
4428;96.62786867537883
4566;98.00223740465715
4705;98.02344567199212
4843;98.24255371437314
4981;98.40877282907289
5120;97.37932254716466
5258;98.18469839385126
5396;95.2403968893409
5535;98.14048924307005
5673;96.99448112399529
5812;98.10988251038908
5950;96.75452416171724
6088;96.45848646633586
6227;96.623296824513
6365;98.0923430715106
6503;95.98848537990632
6642;94.12584388237335
6780;93.39253577423295
6918;90.25300748844121
7057;88.34711228610342
7195;88.23580774868421
7334;83.67203299642506
7472;83.57142645266258
7610;81.35498026160477
7749;81.70158703400763
7887;78.74200906642088
8025;76.6184810633731
8164;76.03385576951939
8302;74.04014769749794
8441;73.1270026296342
8579;71.70869133536077
8717;70.73451355836372
8856;70.75749416508478
8994;68.17333407585464
9132;66.634048611069
9271;66.02900588607791
9409;64.83591180906852
9548;62.441219834210195
9686;62.552124332904484
9824;61.21816729867088
9963;60.48265519318899
10101;57.59709908494403
10239;58.41815233611597
10378;57.78716708610153
10516;55.76360748336905
10654;54.957710437733354
10793;54.43231999879081
10931;52.99168777936594
11070;50.70997002792205
11208;47.96005248922636
11346;47.00223951024143
11485;43.1412605006083
11623;29.87602331955244
11761;32.81161460365249
11900;20.177630909733583
12038;6.5526315356912725
12177;3.060422449152108
12315;2.3418142237497506
12453;4.204478028350202
12592;3.137270017227755
