
===================================
Domain Marker;critical-jOPS;4050.0
Domain Marker;max-jOPS;12038.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;700.0;1200.0
277.0;300.0;500.0;700.0;800.0;1000.0;69000.0
415.0;300.0;600.0;900.0;1000.0;1400.0;71000.0
553.0;300.0;700.0;1100.0;1200.0;1500.0;118000.0
692.0;300.0;800.0;1200.0;1300.0;1700.0;146000.0
830.0;300.0;900.0;1400.0;1500.0;2200.0;158000.0
969.0;300.0;1100.0;1600.0;1800.0;39000.0;158000.0
1107.0;300.0;1200.0;1700.0;1900.0;4248.00000000032;137000.0
1245.0;300.0;1200.0;1800.0;2000.0;4700.0;155000.0
1384.0;300.0;1400.0;2000.0;2200.0;3300.0;132000.0
1522.0;300.0;1500.0;2100.0;2400.0;5000.0;122000.0
1660.0;300.0;1600.0;2300.0;2600.0;79000.0;150000.0
1799.0;300.0;1600.0;2400.0;2700.0;4200.0;114000.0
1937.0;300.0;1700.0;2600.0;2800.0;4200.0;91000.0
2076.0;300.0;1800.0;2700.0;3000.0;6300.0;99000.0
2214.0;300.0;1900.0;2900.0;3400.0;88000.0;177000.0
2352.0;200.0;2000.0;3000.0;3400.0;6700.0;100000.0
2491.0;300.0;2100.0;3200.0;3500.0;9300.0;143000.0
2629.0;300.0;2100.0;3300.0;3600.0;10300.0;148000.0
2767.0;300.0;2300.0;3500.0;3900.0;10600.0;115000.0
2906.0;300.0;2300.0;3800.0;4900.0;91000.0;930000.0
3044.0;300.0;2400.0;3800.0;4200.0;9500.0;139000.0
3183.0;300.0;2500.0;4000.0;4500.0;14900.0;126000.0
3321.0;300.0;2600.0;4200.0;5200.0;113000.0;1100000.0
3459.0;300.0;2700.0;4300.0;5100.0;71000.0;840000.0
3598.0;300.0;2800.0;4400.0;5000.0;14600.0;98000.0
3736.0;300.0;2900.0;4600.0;5300.0;17100.0;133000.0
3874.0;300.0;3000.0;5000.0;6800.0;129000.0;930000.0
4013.0;300.0;3000.0;5000.0;5800.0;22000.0;151000.0
4151.0;300.0;3200.0;5300.0;7600.0;248000.0;387000.0
4289.0;300.0;3200.0;5300.0;6500.0;25000.0;137000.0
4428.0;300.0;3400.0;5900.0;12700.0;221000.0;357000.0
4566.0;300.0;3500.0;5800.0;7300.0;28000.0;143000.0
4705.0;300.0;3600.0;6100.0;7600.0;29000.0;141000.0
4843.0;300.0;3700.0;6600.0;10300.0;62000.0;162000.0
4981.0;300.0;3700.0;6400.0;8100.0;32000.0;143000.0
5120.0;200.0;3900.0;7000.0;13400.0;247000.0;930000.0
5258.0;300.0;3900.0;6800.0;8700.0;30000.0;159000.0
5396.0;300.0;4100.0;8000.0;22000.0;90000.0;1100000.0
5535.0;300.0;4100.0;7400.0;10100.0;36000.0;153000.0
5673.0;300.0;4400.0;8700.0;23000.0;264000.0;1200000.0
5812.0;300.0;4400.0;8200.0;12800.0;42000.0;161000.0
5950.0;300.0;4600.0;9600.0;28000.0;477000.0;950000.0
6088.0;300.0;4700.0;9700.0;28000.0;74000.0;920000.0
6227.0;300.0;4800.0;10700.0;31000.0;119000.0;1100000.0
6365.0;300.0;4700.0;9400.0;18600.0;59000.0;160000.0
6503.0;300.0;5100.0;10800.0;17500.0;50000.0;950000.0
6642.0;300.0;5100.0;11100.0;30000.0;172000.0;353000.0
6780.0;300.0;4900.0;9800.0;16900.0;53530.00000002794;157000.0
6918.0;300.0;5300.0;15200.0;47000.0;126000.0;1100000.0
7057.0;300.0;5300.0;14600.0;37000.0;60000.0;1100000.0
7195.0;300.0;5400.0;12700.0;30000.0;70000.0;171000.0
7334.0;300.0;5400.0;21000.0;50000.0;183000.0;1200000.0
7472.0;300.0;5400.0;15600.0;39000.0;70000.0;990000.0
7610.0;300.0;5600.0;22000.0;51000.0;564000.0;1300000.0
7749.0;300.0;5300.0;14500.0;32000.0;61000.0;167000.0
7887.0;300.0;5800.0;30000.0;59000.0;322000.0;1100000.0
8025.0;300.0;5600.0;26000.0;56000.0;237000.0;1100000.0
8164.0;300.0;5700.0;27000.0;62000.0;547000.0;1100000.0
8302.0;300.0;6000.0;38000.0;73000.0;283000.0;1200000.0
8441.0;300.0;6000.0;40000.0;76000.0;266000.0;449000.0
8579.0;300.0;6300.0;38000.0;69000.0;221000.0;484000.0
8717.0;200.0;6000.0;34000.0;66000.0;594000.0;940000.0
8856.0;300.0;6200.0;40000.0;63000.0;101000.0;174000.0
8994.0;300.0;6800.0;68000.0;122000.0;680000.0;980000.0
9132.0;300.0;6500.0;49000.0;91000.0;541000.0;960000.0
9271.0;200.0;6700.0;55000.0;98000.0;700000.0;990000.0
9409.0;300.0;7300.0;77000.0;142000.0;800000.0;1800000.0
9548.0;300.0;7700.0;101000.0;348000.0;680000.0;1100000.0
9686.0;200.0;7700.0;71000.0;124000.0;418000.0;1200000.0
9824.0;200.0;7400.0;72000.0;165000.0;950000.0;1000000.0
9963.0;200.0;7900.0;66000.0;116000.0;471000.0;1100000.0
