Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3532.0
Domain Marker;max-jOPS;10047.0
Domain Marker;Last Success for SLAs;5543.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.82227078836263
231;93.66740850845726
346;94.43406292793185
462;94.52536399680889
577;95.4209489732471
693;95.09566719352317
808;95.81637015206339
924;96.11126378606423
1039;96.24795550866949
1155;96.59709669460635
1270;96.31704134279667
1386;96.5477532600872
1501;96.62558239539479
1617;96.60040011943758
1732;96.97143321076148
1848;96.95713226363718
1963;97.45482746376379
2079;96.99207844784068
2194;97.31436269150299
2310;97.50084530200357
2425;97.38213598587711
2541;97.42243999827713
2656;97.48646325706298
2772;97.43667520136205
2887;97.57986873629662
3002;97.69143885924558
3118;97.83921167861313
3233;97.9767971900758
3349;97.60817532224522
3464;97.47700419517993
3580;97.81855432622713
3695;97.81290783182247
3811;98.19149356077402
3926;97.88363414798124
4042;97.51649026869276
4157;97.8568676032239
4273;97.87319534576415
4388;97.43459390961365
4504;98.00712761986853
4619;97.99859502565508
4735;97.61329507627084
4850;97.73674841761064
4966;97.5144428857689
5081;97.81101002252811
5197;97.79165565026733
5312;97.87073420908126
5428;98.07862015882239
5543;98.12407649737109
5659;97.88832018338967
5774;97.84109594302109
5889;97.48709155898861
6005;97.61855424528166
6120;97.77597157573659
6236;96.9310036167149
6351;96.76492159739759
6467;96.95895741141767
6582;95.19108352631203
6698;92.61278462379656
6813;90.66745102634151
6929;87.34464472687596
7044;86.68558065477819
7160;85.67944342724246
7275;84.28850910452039
7391;84.22070350349061
7506;82.34491193912169
7622;79.79739589490849
7737;78.38461979155515
7853;78.6132638298665
7968;76.12506598906297
8084;74.71068810135756
8199;72.38938366968809
8315;70.16539609769663
8430;70.00348635079995
8546;67.82994726286702
8661;66.69823451887252
8776;63.96119696280969
8892;63.2466576052223
9007;62.697300023341
9123;61.60319925667547
9238;57.85829943762344
9354;55.90292767199627
9469;54.43454343163586
9585;51.89056037063034
9700;45.582334023896316
9816;38.55601707747499
9931;22.226975483929888
10047;26.74637219955446
10162;11.646962506670784
10278;9.467884526778388
10393;4.240167722772542
10509;3.880516158408078
