
===================================
Domain Marker;critical-jOPS;3532.0
Domain Marker;max-jOPS;10047.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;600.0;800.0;1400.0
231.0;300.0;500.0;700.0;800.0;900.0;108000.0
346.0;300.0;600.0;900.0;1000.0;1300.0;132000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;108000.0
577.0;300.0;800.0;1200.0;1300.0;1800.0;130000.0
693.0;300.0;900.0;1400.0;1500.0;2073.00000000032;136000.0
808.0;300.0;1000.0;1500.0;1600.0;2200.0;132000.0
924.0;300.0;1200.0;1700.0;1800.0;2700.0;138000.0
1039.0;400.0;1200.0;1800.0;2000.0;3200.0;131000.0
1155.0;300.0;1300.0;1900.0;2100.0;3200.0;134000.0
1270.0;400.0;1400.0;2100.0;2400.0;4900.0;142000.0
1386.0;400.0;1500.0;2300.0;2500.0;5685.000000000582;136000.0
1501.0;300.0;1600.0;2500.0;2900.0;5800.0;136000.0
1617.0;300.0;1700.0;2500.0;2800.0;5052.999999999884;160000.0
1732.0;300.0;1800.0;2700.0;3100.0;8800.0;136000.0
1848.0;400.0;1900.0;2900.0;3400.0;10200.0;143000.0
1963.0;300.0;2000.0;3000.0;3500.0;10300.0;145000.0
2079.0;300.0;2100.0;3300.0;3900.0;14300.0;140000.0
2194.0;300.0;2100.0;3400.0;4100.0;15200.0;147000.0
2310.0;300.0;2200.0;3500.0;4200.0;13400.0;155000.0
2425.0;400.0;2300.0;3700.0;4395.000000001164;14019.000000000233;140000.0
2541.0;400.0;2400.0;4000.0;5200.0;24000.0;198000.0
2656.0;300.0;2500.0;4000.0;5100.0;21000.0;175000.0
2772.0;300.0;2600.0;4200.0;5300.0;18600.0;179000.0
2887.0;400.0;2700.0;4600.0;6100.0;26000.0;213000.0
3002.0;300.0;2800.0;4700.0;6400.0;28000.0;164000.0
3118.0;300.0;2900.0;4900.0;6700.0;30000.0;194000.0
3233.0;300.0;3000.0;5300.0;7900.0;30000.0;171000.0
3349.0;300.0;3100.0;5500.0;8000.0;39000.0;186000.0
3464.0;300.0;3200.0;5800.0;9200.0;48000.0;212000.0
3580.0;300.0;3300.0;6300.0;10100.0;41000.0;189000.0
3695.0;300.0;3400.0;6300.0;11600.0;46000.0;195000.0
3811.0;300.0;3400.0;6500.0;11200.0;49000.0;177000.0
3926.0;300.0;3600.0;7300.0;13400.0;54000.0;166000.0
4042.0;400.0;3700.0;7500.0;15200.0;60000.0;227000.0
4157.0;300.0;3800.0;7900.0;16100.0;55000.0;167000.0
4273.0;300.0;4000.0;9000.0;19100.0;65000.0;221000.0
4388.0;300.0;4100.0;9800.0;22000.0;65000.0;196000.0
4504.0;300.0;4200.0;10300.0;23000.0;60000.0;213000.0
4619.0;300.0;4300.0;10900.0;26000.0;80000.0;277000.0
4735.0;300.0;4400.0;10700.0;21000.0;53000.0;189000.0
4850.0;300.0;4400.0;11000.0;26000.0;64000.0;214000.0
4966.0;300.0;4400.0;11500.0;25000.0;89000.0;278000.0
5081.0;300.0;4400.0;12200.0;27000.0;75000.0;242000.0
5197.0;300.0;4700.0;16500.0;33000.0;67000.0;210000.0
5312.0;300.0;4600.0;13700.0;28000.0;57000.0;200000.0
5428.0;300.0;5000.0;23000.0;49000.0;107000.0;228000.0
5543.0;300.0;5000.0;17200.0;34000.0;83000.0;204000.0
5659.0;300.0;5300.0;28000.0;49000.0;105000.0;237000.0
5774.0;300.0;5300.0;30000.0;53000.0;102000.0;227000.0
5889.0;300.0;5700.0;32000.0;57000.0;109000.0;267000.0
6005.0;300.0;5900.0;35000.0;58000.0;112000.0;257000.0
6120.0;300.0;5900.0;35000.0;59000.0;116000.0;253000.0
6236.0;300.0;6100.0;50000.0;76000.0;120000.0;308000.0
6351.0;300.0;6300.0;52000.0;100000.0;176000.0;316000.0
6467.0;300.0;6400.0;45000.0;70000.0;120000.0;268000.0
6582.0;300.0;6600.0;50000.0;85000.0;143000.0;319000.0
6698.0;300.0;6800.0;77000.0;116000.0;181000.0;321000.0
6813.0;300.0;7100.0;72000.0;109000.0;184000.0;348000.0
6929.0;300.0;7000.0;67000.0;104000.0;165000.0;410000.0
7044.0;300.0;7500.0;91000.0;129000.0;202000.0;529000.0
7160.0;300.0;7500.0;83000.0;119000.0;176000.0;369000.0
7275.0;300.0;8000.0;134000.0;168000.0;221000.0;523000.0
7391.0;300.0;8500.0;105000.0;137000.0;192000.0;640000.0
7506.0;300.0;8500.0;107000.0;138000.0;196000.0;610000.0
7622.0;300.0;8900.0;128000.0;169000.0;235000.0;444000.0
7737.0;300.0;9200.0;140000.0;179000.0;227000.0;464000.0
7853.0;200.0;9400.0;133000.0;175000.0;235000.0;593000.0
7968.0;300.0;9700.0;182000.0;224000.0;298000.0;930000.0
8084.0;300.0;11400.0;170000.0;228000.0;322000.0;730000.0
8199.0;300.0;11500.0;162000.0;221000.0;315000.0;760000.0
8315.0;300.0;23000.0;220000.0;270000.0;347000.0;850000.0
8430.0;200.0;12900.0;184000.0;232000.0;318000.0;750000.0
8546.0;200.0;24000.0;242000.0;298000.0;375000.0;750000.0
8661.0;300.0;31000.0;271000.0;326000.0;420000.0;1100000.0
8776.0;300.0;45000.0;266000.0;312000.0;403000.0;890000.0
8892.0;300.0;62000.0;302000.0;352000.0;458000.0;1100000.0
9007.0;300.0;55000.0;314000.0;385000.0;493000.0;900000.0
9123.0;300.0;62000.0;334000.0;378000.0;466000.0;950000.0
9238.0;300.0;100000.0;350000.0;410000.0;514000.0;840000.0
9354.0;300.0;112000.0;365000.0;419000.0;509000.0;850000.0
9469.0;300.0;125000.0;373000.0;436000.0;521000.0;1100000.0
9585.0;300.0;192000.0;436000.0;506000.0;610000.0;1100000.0
9700.0;300.0;228000.0;489000.0;592000.0;780000.0;1400000.0
9816.0;300.0;311000.0;670000.0;770000.0;940000.0;1600000.0
9931.0;300.0;475000.0;810000.0;910000.0;1100000.0;1400000.0
10047.0;300.0;418000.0;810000.0;900000.0;1200000.0;2000000.0
10162.0;300.0;770000.0;1700000.0;1900000.0;2400000.0;3300000.0
10278.0;500.0;930000.0;1900000.0;2300000.0;2800000.0;3500000.0
10393.0;800.0;1600000.0;2900000.0;3200000.0;3700000.0;5200000.0
10509.0;600.0;2000000.0;3400000.0;3900000.0;4400000.0;5200000.0
