Request Mix Accuracy
===================================
Domain Marker;max-jOPS;11663.0
Domain Marker;critical-jOPS;3697.0
Domain Marker;Validation Start jOPS;1154.8
Range Marker;Main Tx Limit;-5.0
Range Marker;Main Tx Limit;5.0
Range Marker;Minor Tx Limit;-1.0
Range Marker;Minor Tx Limit;1.0
jOPS;In-store Purchase [50%];Online Purchase [35%];Installment Purchase [10%];Associativity of Category [0.1%];Associativity of Product [1%];Business Report [0.25%];Customer Buying Behavior [1%];Product Return [2.65%]
115.0;-0.014442518775275914;-0.005777007510104681;-0.0057770075101100105;0.0010976314269208476;-0.0034662045060659397;0.009965337954939368;0.010976314269208531;0.0074234546504912124
231.0;-0.010815487778501165;0.042180402336143175;0.036772658446896145;0.008154877784988093;-0.026606099935107097;-0.012059268873026163;-0.019395774749441097;-0.018231307231955984
346.0;0.004804920238321131;-9.609840476656473E-4;-0.029790505477610196;0.010513165481453007;-0.0053815106669229396;0.004660772631174315;0.004228329809724984;0.011925812031520433
462.0;-0.0053908355795186935;-0.020664869721471746;0.005390835579515141;6.289308176100489E-4;0.0062893081761006275;0.0051662174303683805;0.0026954177897573484;0.005884995507637214
577.0;-0.06174080349194355;0.028573069523019967;0.033598483760734155;-0.0023633805243660905;-6.604830140999329E-4;-0.0030367860322201012;0.0022111822645951573;0.0034187175142865733
693.0;0.006010337780978148;-0.029450655126822767;0.013222743118163294;0.0033778098329125955;1.2020675561963401E-4;0.002434186801298255;-0.0022839283567737123;0.00656929919461513
808.0;-0.032982890125751396;0.023706452277878043;0.012368583797154997;0.0010101010101010027;-0.008451865594722774;-0.0026283240568954758;0.003916718202432445;0.003061224489795844
924.0;-0.018040121229610406;0.0230913551739107;-0.009380863039400111;0.001024678885842109;-5.772838793476343E-4;0.0025616972146053074;0.004834752489536687;-0.003514215615529004
1039.0;0.016032321159457297;-0.020681694295703323;-0.002244524962323524;-5.996088113637138E-4;0.0020200724660917047;1.0421008753647154E-4;0.003623304582037301;0.0017459197742648591
1155.0;-0.015724169477962846;-0.015152381496946532;0.023443307221683085;6.289667791181675E-5;6.289667791183895E-4;0.0030161815998627772;0.0020584367316600627;0.0016667619646635323
1270.0;-0.011797090051118175;0.017695635076677263;-0.009175514484205394;9.306593262550789E-4;0.004063442128719341;0.0016712544239087523;1.310787783457279E-4;-0.0035194651985843706
1386.0;-0.008398723394044794;0.0034794711203929296;0.0016797446788086035;-0.0028147721546324944;0.007846807285292634;7.618841936025689E-4;0.005447172029851455;-0.008001583759268627
1501.0;0.02716999545317833;-0.031661362048502895;-0.0014416732281272715;9.171259689707556E-4;-0.00524547259157393;0.0017383252193006737;-8.095549665642077E-4;0.009332616193317378
1617.0;-0.007216048491848426;0.007112962084818264;-0.002680246582684731;0.001024678885842109;-0.006247036265798034;0.00462342535513266;-0.0031544440550069774;0.006536709069541846
1732.0;0.03531680125231418;-0.02395815436305071;-0.0015272130271277717;-7.311532367371282E-4;-0.0025389916575989657;-0.0046914075177061365;-6.299753736898062E-4;-0.001239906076398789
1848.0;0.01261784162805668;-0.008021342177841007;-0.002163058564811138;-8.598157795122324E-4;-0.004091785785100166;5.542837572327652E-4;-0.0022892369810912916;0.004253113903059269
1963.0;-0.012709064104519996;-0.0077101655567446414;0.013047972480640269;-2.202904444784104E-5;0.0023215223764254667;0.001639469269482996;-0.0010675613847797027;0.0044998559639402025
2079.0;-0.022427271562222018;0.024990388312190248;-0.009451493015506074;1.2174804562346819E-4;4.1650647186974865E-4;7.048571062411857E-4;-0.0027873894655902065;0.008432654107394466
2194.0;-0.024498903202946565;0.020616769310791483;-0.0029398683843542273;-0.0012505747819597651;-4.447493196844121E-4;-0.0012419059392879406;0.008600999555250732;0.001158232762195066
2310.0;-0.005398285504526257;-0.011912216679981213;0.009141096787660175;-6.715467167627553E-4;0.0019217896396104273;-2.3932399070056287E-4;-0.003116610164611733;0.01027509662931081
2425.0;-0.008584044664502244;0.021528784018570946;-0.004051669081643894;-0.0011118054649461862;-0.0015039246252205318;-3.261936972509538E-5;0.0012429696674196578;-0.007487690479951237
2541.0;-0.003927421255205843;0.006414788050165043;-0.007331186343046525;-5.053282015029109E-4;0.002146990286178152;0.002009530542245952;8.378498677767965E-4;3.547770533867123E-4
2656.0;0.03227403475568735;-0.029359971423374986;-0.004449430034279445;-3.578344436019204E-4;-4.4494300342790005E-4;0.0012987948938090188;8.084175696085882E-4;2.309316855821919E-4
2772.0;-0.01912845956123732;0.011058640683842214;-0.0017932930838657768;-1.7335166477375208E-4;0.007232948771594305;-7.32261342578755E-4;6.575407974176439E-4;0.002878235399605522
2887.0;0.014683949579350042;-0.026862990112803686;0.02078786587507686;1.9636183555128695E-4;-0.002067269764308155;0.0022184280688015146;-0.003794793244231598;-0.005161552237430644
3002.0;-0.014137370892541412;-3.0492368591694685E-4;0.027554013072910166;-7.612004013904661E-4;-0.00428556380389522;5.918291540308318E-4;-0.008720817417240845;6.403397404275424E-5
3118.0;-0.011477623971686057;0.009956171491715793;0.0015481446287388678;-1.7136359511214783E-4;4.217359505875873E-4;0.0014400414262148997;0.0014894219014418564;-0.0032065278319035606
3233.0;0.009651823178600694;-0.015188921738953809;0.0033527385778295837;5.821573348776254E-4;-0.0023062777489917252;-0.0015925508244688802;0.005313582655165794;1.8744856594254955E-4
3349.0;0.011421987823169388;-0.017927554800706957;0.00715115759363627;3.1484957738645014E-4;0.003148495773864557;-0.0011993087214326181;0.001658671275190482;-0.004568298521100633
3464.0;-0.009114283521377331;-1.9187965308020694E-4;0.013719395195334272;-2.2258039757465375E-4;-0.0022258039757463433;8.826464041752913E-4;-0.0022258039757463433;-6.21690075984116E-4
3580.0;-0.002791398769922182;4.1870981549152475E-4;-0.005861937416838714;-4.4011053939130296E-4;0.0035078577875373718;-0.0015655094767988431;0.004438324044178543;0.002294064555748765
3695.0;-0.008093306835249336;0.009397228492041165;-2.697768945072454E-4;0.0011663354405906379;-0.0018254903195057404;-0.0013556288949039264;-9.262340044783324E-4;0.0019068730160158864
3811.0;0.0017358549519599364;-0.0025603860541423273;0.0028641606707342504;-1.8834026228770062E-4;-0.004487185050817022;-3.688691772915642E-5;0.0015883072810436438;0.0010844753812371266
3926.0;0.01432507815594164;-0.011417929941941907;-0.009100637887303975;-1.4577873652811546E-4;2.2751594718251056E-4;6.888677289695333E-4;-0.001879113193396953;0.007301997927076975
4042.0;-0.0018444059168558624;0.016661133448920395;-0.006598874502524055;-4.0208048987420975E-4;-0.003610936917219032;1.9468729122340545E-5;-7.418610465569353E-4;-0.0034824433050113512
4157.0;0.011378653645763848;-0.007645656747939711;-0.007146592991547962;-9.857507316274744E-4;-2.754831935289914E-4;-4.6812180349661836E-4;-2.754831935289914E-4;0.005418435015910106
4273.0;-0.010493505685928994;0.004391726453739864;0.003031457198156673;-5.060201630768674E-4;0.0015468204677770991;-0.0024309954839060732;0.003101413902729;0.001359103310506704
4388.0;0.01928808072251087;-0.01822912727107706;-0.0015884301771471598;9.787755472520088E-4;-4.235813805727462E-4;-0.0011459389135137499;0.0022238022480070008;-0.0011035807754562477
4504.0;0.002029123455557169;-0.017542694602163067;0.004685430524656198;-0.0011263479836046836;0.003862713196312262;5.045138773597801E-4;5.423293599406964E-4;0.007044932171937024
4619.0;-0.013834936628803973;0.014607536985998593;0.0010421121097028418;-1.0097706994009747E-4;-0.0010097706994008915;1.0690632849530424E-4;-0.002087817709437556;0.0012769466833884024
4735.0;-0.0019190844222691794;9.595422111345897E-4;-0.0033147821839190073;1.4131439836702342E-4;0.0024599173049075773;5.277482161237801E-4;0.0010642195432577495;8.112493239620377E-5
4850.0;-0.0032429517004999298;0.020464732046846734;-0.020242845877866955;3.608210470978923E-4;-0.0018536029193392256;-1.2203739293992211E-4;-1.4678623486485964E-4;0.004782671031565933
4966.0;-0.00502451965591888;-0.004555564488036623;0.0044885708926223344;1.5542514135648278E-4;-0.0017954283570490448;-1.1388911220089337E-4;0.005573867138301436;0.0012715384409252017
5081.0;-0.0032695338298651677;-0.0025829317255912088;0.006081332923551841;7.016419598893514E-4;-0.0014843683587595358;-0.0018423823131298034;-0.002138275124732636;0.0045345164686421136
5197.0;-0.011642780359743199;0.0039394065052889005;0.00449762200198478;-7.97131729287831E-4;0.0041499334926107245;0.0010374833731526811;-0.0015917116163050027;4.071783323076339E-4
5312.0;0.005890340461675692;-0.013857800980893842;0.0036582114446215286;4.4580576757335955E-4;-1.9221110980205403E-4;-4.355751762451787E-4;0.0025979501615192024;0.0018932794315511536
5428.0;0.015586415980052948;-0.007579276790302458;-0.009412972787950835;-6.74800127136263E-4;-0.0018581452776216256;-6.173443192097894E-4;0.003948558714945927;6.075646072223329E-4
5543.0;1.4969746142412532E-4;-4.341226381541219E-4;0.0018861880140246257;-2.095764460030569E-6;0.002972991584008655;8.929453574326174E-4;0.002374201738287063;-0.007839805752573703
5659.0;0.016895813070604504;-0.009211891126319927;-0.007963070160231567;1.9951751434674203E-4;-0.0015309075843100706;9.395541268390484E-4;-0.0018247478116248939;0.0024957319706984116
5774.0;-0.012618079413599048;0.00742746038209674;0.002695680601997097;3.7108624457279915E-4;-5.907555361823746E-4;6.409410793046244E-4;0.0011298916565818384;9.437749852314603E-4
5889.0;0.0036528345996558187;0.009047790316053295;-0.011464280897360624;3.1470575012362834E-5;8.766803039157445E-4;7.867643753090015E-5;3.3718473227528634E-5;-0.0022568898080295163
6005.0;0.009829737864428978;-0.00641009666369996;0.006119357938136005;-4.1257209628164926E-5;-0.0037353003884823544;-0.0019029541823457896;-4.1257209628153824E-4;-0.003446915262121486
6120.0;0.002299926672918673;-0.008374438885532243;0.001975231142630207;9.261940001677599E-4;-0.001831823950083522;0.0010978767618114449;6.223330997334742E-5;0.0038448009481109047
6236.0;-0.0070457548662261615;0.012615889373670086;-0.0030044162259752483;-2.9592170438140497E-4;0.00235833379861905;-0.0019362532005009203;-0.0010980742489623552;-0.0015938029262483333
6351.0;-0.006347166702504126;0.004494830297488761;-2.3316122580752108E-4;-2.5880896064499337E-4;2.5906802867403655E-6;-5.174883872756386E-4;5.207267376339253E-4;0.002338477560822838
6467.0;-0.001148870660138357;0.015535284371019031;-0.005335865954878116;-1.7590486329716049E-4;-0.0020143532241140294;7.091085018982035E-4;-7.378302684016846E-4;-0.006831567902085833
6582.0;0.03836310680591737;-0.02117542540142381;-0.01675862034153397;4.5076650496952975E-4;-2.877233010444291E-4;-0.0016493612037939143;2.1705442008612685E-4;8.402025168221527E-4
6698.0;0.007299432623767643;-0.021861182112182576;0.00789328476942508;-7.772039956351895E-4;0.0031152493807853343;4.0765475415760477E-4;0.0013831806226045629;0.0025395839570845347
6813.0;0.051972155523948516;-0.06792724382815862;0.0023987148703366046;6.760014634582534E-5;4.33707032111208E-4;5.324420128852148E-4;0.002129768051540859;0.010392856190986066
6929.0;0.0064474532559657405;-0.022327291830841034;0.01719320868257057;2.93717314993891E-4;3.1043293454646737E-4;2.567041574133566E-4;0.0010268166296534265;-0.003201041144303307
7044.0;-0.07482124736372242;0.06147033103725619;0.011316713663761746;-3.9421444704759723E-4;0.00564432784800073;6.51178668462371E-4;7.341834897565125E-4;-0.0046012728964703875
7160.0;-0.06112794344335981;0.019262813179601324;0.015738423245720057;-3.926517047647543E-4;0.002775601515141002;5.835465300357834E-5;0.0023133864418452;0.02137201611281725
7275.0;0.046516706207768266;-0.027170760667566185;-0.014034624806939178;5.397757644548667E-4;-0.0027910023724657673;-0.002062543929285482;-7.438123682121933E-4;-2.537378277494007E-4
7391.0;0.08454574667301529;-0.06498830986071624;-0.014737331988875724;6.127627511163802E-4;-0.0018504770241669632;-1.9391226301151976E-5;-0.0027369330836481964;-8.260662404291352E-4
7506.0;0.07296044384452927;-0.045056082188246194;-0.004309807327546267;-0.001115080606523336;-0.0023999282428018853;2.751057215427122E-4;-0.00480641964397055;-0.015548231556977932
7622.0;-0.020058693481360024;0.014193705930836131;0.01779118900085841;-0.0014507668089671077;-0.00273408713322032;2.9760996306582577E-4;-0.003824233518076703;-0.004214723953132271
7737.0;0.07304477089144967;0.07345057517417786;-0.10499651862641635;-8.983225332439143E-4;-0.0021486268864560065;-5.371567216140016E-4;-0.0036436952965148706;-0.034271026001375215
7853.0;0.016292087893724272;0.06475060573146862;-0.03885036343888437;-5.764892639318342E-4;-0.007644748934748091;-0.0020678419249728353;-0.007435876013033749;-0.024467374049627733
7968.0;-0.08725748167592684;0.05911563758571248;0.0044098990739218635;1.109789766944036E-4;2.7378994250404354E-4;-2.4505244853897934E-4;-0.0026522094430360132;0.026244437988668157
8084.0;-0.09060158233177873;0.21307097766514005;-0.1421825951620992;3.7133459275959235E-5;0.00727044724512349;-0.0014290294368903556;-0.008556928839711264;0.022391577400941998
8199.0;-0.0024815127301636153;0.031614472182241116;0.0010918656012712802;-0.0011365328304134281;0.002729664003176424;-0.001848726983969401;-0.010769765248895724;-0.019199463993250454
8315.0;-0.06716361055531195;0.03113584692310667;0.05389127915602465;-3.5727031047633195E-4;-0.004374656663632681;0.0014124407055587374;0.004647320873648164;-0.019191350128914042
8430.0;0.31310490556725057;-0.2947119203510482;-0.02209471808990493;8.336610909315118E-4;0.002359854706984743;2.5256614919527687E-4;0.007372617973455453;-0.0071169670468655966
8546.0;-0.015851453626332557;0.042664427608812616;-0.012815660083349556;-6.642239416512763E-4;-6.859356296484709E-4;9.333143756352635E-4;0.0010433138568604061;-0.014623782560326593
8661.0;-0.20675000478587435;0.10825659972815771;0.06508796446962961;3.120393590749643E-4;-8.997453911977482E-4;0.0026944502938530124;-0.007025671458927629;0.03832436778528647
8776.0;0.12882832629426133;-0.2448117664469578;0.13038413229663526;-3.9046936010837807E-4;-0.0018176367686288941;-5.018423019857166E-4;-0.005802017994224529;-0.005888725718990795
8892.0;0.41907176069608454;-0.28097321285871857;-0.11975602775723182;-0.001132515880125029;-0.005006560192085341;-0.0024596074291852454;-0.003891513378703415;-0.005852323200035592
9007.0;0.1773344771513834;-0.14312053805786462;-0.03817401277100885;4.194202744797343E-4;0.01004742942746284;5.912673516161315E-4;5.35936068131404E-4;-0.007633979444199301
9123.0;-0.12257906349595515;0.05508847324171029;0.09023982233246208;-1.3411591653086918E-4;-0.016303015444961932;-0.002137923078032372;-0.007650375668777021;0.003476198030082589
9238.0;-0.004786235869310929;0.009599563639774544;0.04260652987062841;4.2064691847686075E-4;-3.0884767307659544E-4;-3.205874969067213E-5;0.0036646311618271366;-0.05116422929862674
9354.0;-0.24366402445526347;0.20509721679167114;0.025059538620126887;9.490633775281615E-4;0.006646998187182396;0.0014840223225394134;0.011623360466356258;-0.007196175310133945
9469.0;-0.14960143562321093;-0.10148637930115001;0.18907075055358646;8.239692641742735E-4;0.01374543840360909;0.0025760868256106684;0.010992565522675912;0.033879004354700815
9585.0;0.36797013239417;-0.16509598961185645;-0.15856927615761762;-6.915756766026349E-4;-0.008451454049377749;-0.0015583061600230597;-0.0016261327900376488;-0.031977397948649955
9700.0;-0.11301863416854019;-0.037546459002300026;0.14201073719164192;7.981256268278086E-4;0.0019131416820477032;1.4116794349910977E-4;0.009666843653342028;-0.003964922926516845
9816.0;0.2289936441560414;-0.25344240172599086;0.06722367072896418;-5.38955575732844E-4;-0.0035569401984222315;-0.0015972910610010937;-0.0025573317117461025;-0.03452439461210988
9931.0;0.12273850725074453;-0.24338229974443237;0.06523059528596598;0.0011183589550317757;0.004790082661314088;6.927701214597959E-4;0.004621832480024457;0.04419015298989004
10047.0;-0.10258541637804086;0.2361113859916486;-0.1099082338815549;1.1149154577420883E-4;-0.011914421992202162;-9.58233551698412E-4;0.0012798437798933193;-0.0121364155138175
10162.0;0.14545063636689548;-0.2698736387416645;0.08577189822038811;0.001473400287317933;-0.010023552253100365;0.0016475175664626418;0.0038211331793587267;0.04173260537434409
10278.0;-0.33753391795329435;0.3388869791628579;0.05492697126390489;-0.0019944853613404895;-0.002684180885999088;-0.005132490290871566;-0.021846453151169842;-0.02462242278408766
10393.0;-0.11494719930485076;-0.012604339393519126;0.1589568951909719;-7.59386052239644E-4;-0.00868785154229279;-0.00103890075782323;0.0060028850106039755;-0.02692210315085042
10509.0;-0.2152211165086655;0.1833859988366413;0.07624707195522618;3.002719740917148E-4;-0.007687591378578551;-3.4979326824818857E-4;-0.012403905107767788;-0.02427093650269585
10624.0;-0.10896552371505663;-0.08253375740973468;0.17126282672056803;-6.55983404073579E-4;-0.0012406268529223663;3.156323676886119E-4;-0.008593648553723132;0.030411080847255967
10740.0;0.3616835649971648;-0.4992419044714964;0.1141166704783192;5.853005700539454E-4;0.00987641772334169;0.0020985270076825935;0.009347021404551903;0.0015344022903804877
10855.0;-0.26634662480567783;0.18300492535905732;0.05226539136677921;2.412482849467601E-4;-0.006714186190132976;-6.898240682431389E-4;0.00651948391728796;0.03171958613598136
10971.0;0.3845911354895648;-0.3165446242805814;-0.03935979536509038;-9.250002251704609E-4;0.00921397497905918;-0.0014118187467913046;-0.011952047700108936;-0.023611824150882033
11086.0;-0.1928320850955103;0.050367710579095615;0.1542205962996075;-2.4113400590440592E-4;0.003147512413518516;-0.0019549883188978157;0.0014948805973513668;-0.014202492469257422
11202.0;-0.2140391936128907;0.19589400245885713;0.045177822873309736;7.243264060671634E-4;0.01405696849402327;0.0012183199774851716;-0.008606004947341872;-0.03442624164950914
11317.0;0.17320753998421168;0.03889662768947488;-0.19799123196334456;-2.5003405560511394E-4;0.004237542606125411;-1.1242011580370193E-4;0.004676969768875994;-0.022664993913933618
11433.0;-0.22522813592665614;0.1716314500901106;0.07775647791156004;-0.0013505072479376296;-0.004027828634199926;-0.001868524780838765;-0.007761288330784488;-0.009151643081252825
11548.0;0.28874956659144857;-0.19146710926442978;-0.10222757785722791;1.813210861076192E-4;-0.0035866333960472563;-3.2825369036723617E-4;0.010197179576083792;-0.0015184930455691692
11663.0;0.006585516113268852;-0.039548502680233355;-0.002195172037756876;-0.0010048222972829368;0.009920761370637132;-4.585077078863298E-4;0.02337504160205084;0.003325685637201925
11779.0;0.25881414642155676;-0.2821543345505191;0.030807484498517113;0.0016490605281059695;-0.019477523828885457;0.0013859458445081851;-0.009703575701183076;0.018678796787889862
11894.0;-0.7207207207207205;0.7641454404044339;-0.11407090543781173;0.013422775293278871;-0.032989824356730924;0.03939010953399441;0.037332296325102154;0.013490828958455214
12010.0;-0.279466783838096;-0.10703739362492826;-0.1411226487635613;-0.002428937896988226;0.2309461808360096;0.004912476818795641;0.15663709380391433;0.1375600126648533
12125.0;0.01428105108536215;0.45338936945759656;-0.06820902018388608;-0.018734018823785448;-0.13803655949077853;-0.053125510037538765;-0.12545563353462819;-0.06410967847233584
