Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3758.0
Domain Marker;max-jOPS;10393.0
Domain Marker;Last Success for SLAs;5889.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.73303590605863
231;92.86516371110416
346;94.1464984516926
462;94.88189522261617
577;95.14302364041872
693;95.30112724645532
808;95.9439973784692
924;95.37851630771021
1039;96.09519077389943
1155;96.4779162301131
1270;96.59303609640725
1386;96.44549588497476
1501;96.95698584435596
1617;96.78616782426364
1732;96.97763103435634
1848;97.06917675514904
1963;96.74091720779583
2079;97.26480430313465
2194;97.20211257581133
2310;96.86833772929789
2425;97.76786750613122
2541;97.46930643901875
2656;97.3570170486916
2772;97.46353668608606
2887;97.63451386256406
3002;97.66424298482872
3118;97.73015237519307
3233;97.67856532206017
3349;97.52057529295138
3464;97.8296704383696
3580;98.21043656990206
3695;97.74397658183054
3811;97.9862698614978
3926;97.71800614573809
4042;98.01635235095718
4157;97.94208596991898
4273;97.76517880918863
4388;97.84557310955888
4504;97.87297445059475
4619;98.0437301273501
4735;97.80158802297005
4850;98.28924362556477
4966;97.87299297467192
5081;97.99046920744196
5197;98.18809161447228
5312;98.01290058556712
5428;97.63160596235723
5543;98.07754272738381
5659;98.49382053533905
5774;98.18820175993571
5889;97.66164037684118
6005;97.91063917702638
6120;97.70562806829265
6236;97.41720085135387
6351;97.98317236875225
6467;96.11142052696653
6582;95.19701679471555
6698;93.72870054271371
6813;91.7052355182132
6929;89.26100310983277
7044;87.91482255295513
7160;87.03683245604111
7275;85.83801634325137
7391;84.69643945366373
7506;83.99572388766238
7622;80.16696178163386
7737;79.98930300739211
7853;78.54942847857922
7968;77.1856862613954
8084;74.563092399995
8199;73.63729012792562
8315;71.1819228351578
8430;71.40127449891565
8546;68.69835776418115
8661;66.99484088006294
8776;66.59693448515456
8892;65.76612097217166
9007;64.8852938224273
9123;61.70276388907528
9238;63.04000258931846
9354;59.45736669773404
9469;59.4929684582397
9585;55.66378117772932
9700;55.07782219382106
9816;49.336594549029066
9931;49.89174487388614
10047;47.30339406360133
10162;44.021908046269175
10278;34.76293721405377
10393;33.05570427648271
10509;7.041108696669211
10624;9.113770377798085
10740;2.9261074668862985
10855;2.571231737117654
