Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3773.0
Domain Marker;max-jOPS;10162.0
Domain Marker;Last Success for SLAs;5889.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.92205964792
231;92.50575711836689
346;93.21099581456886
462;94.62461254142104
577;95.21443990856055
693;95.09195536687328
808;95.94140068039584
924;95.77928193055787
1039;96.34184684793625
1155;96.70598786937029
1270;96.25177516676126
1386;96.67050036097932
1501;96.72902835083254
1617;96.04599464013202
1732;96.90641150098092
1848;96.57201697273395
1963;96.9325310387904
2079;96.82662787300654
2194;97.31759236548896
2310;97.01804699626933
2425;96.96997459633964
2541;97.45944997452212
2656;97.29584519876319
2772;97.45957592071596
2887;97.8042771342755
3002;97.60299856205268
3118;97.85495224750993
3233;97.53719909679899
3349;98.00564237275289
3464;97.6292518831458
3580;97.47396126104147
3695;97.77716011578264
3811;97.68100371378438
3926;97.97540530220795
4042;97.87199943068569
4157;97.90285663654569
4273;97.80165712969628
4388;97.58051925995522
4504;97.69109940874587
4619;97.87600492349164
4735;97.82434608759162
4850;97.86657572268372
4966;97.85222875263416
5081;97.6215698388038
5197;98.17091335960725
5312;98.03358188326445
5428;97.70900121251002
5543;97.96444274313735
5659;98.08279269408614
5774;97.79794099058219
5889;97.50576293327917
6005;98.06172190700444
6120;97.14693085425527
6236;97.34296932905282
6351;97.74931955824042
6467;96.47808699632012
6582;95.15789678730489
6698;93.70491102425852
6813;91.26537555804552
6929;90.26934934230911
7044;88.77770454711347
7160;85.72329915423614
7275;85.36430389931053
7391;82.92949665885237
7506;82.45424102202178
7622;80.20060664965521
7737;79.32469416400582
7853;77.31547786860764
7968;76.74684900423804
8084;75.24150877680472
8199;73.12022215586403
8315;71.43531232473835
8430;70.44541363913748
8546;68.94905936996057
8661;68.06555811977341
8776;65.08329028953
8892;65.35256327233671
9007;61.779299016623334
9123;60.1999642896503
9238;60.492400232998044
9354;55.6565212585764
9469;58.44065083732169
9585;55.388678178033864
9700;51.5836247995581
9816;47.76615108954018
9931;44.72079720596608
10047;39.84507327286716
10162;17.778790335609997
10278;4.689137774842978
10393;3.7696786057471923
10509;3.0435608859343515
10624;5.821874917817421
