
===================================
Domain Marker;critical-jOPS;3773.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
5312.0;300.0;4600.0;14309.999999997672;34000.0;77000.0;219000.0
5428.0;300.0;4800.0;21000.0;49000.0;117000.0;234000.0
5543.0;300.0;5000.0;17000.0;39000.0;94000.0;225000.0
5659.0;300.0;5200.0;26000.0;53000.0;112000.0;254000.0
5774.0;300.0;5200.0;25000.0;43000.0;83000.0;216000.0
5889.0;300.0;5400.0;26000.0;49000.0;96000.0;243000.0
6005.0;200.0;5500.0;30000.0;54000.0;104000.0;288000.0
6120.0;300.0;5900.0;34000.0;57000.0;107000.0;211000.0
6236.0;300.0;5900.0;33000.0;68000.0;147000.0;358000.0
6351.0;300.0;6100.0;43000.0;72000.0;123000.0;281000.0
6467.0;300.0;6300.0;39000.0;69000.0;133000.0;285000.0
6582.0;200.0;6400.0;48000.0;72000.0;109000.0;308000.0
6698.0;300.0;6500.0;44000.0;66000.0;111000.0;234000.0
6813.0;300.0;6700.0;57000.0;86000.0;139000.0;324000.0
6929.0;300.0;7100.0;73000.0;98000.0;135000.0;405000.0
7044.0;300.0;7000.0;74000.0;99000.0;138390.00000001397;353000.0
7160.0;300.0;7400.0;83000.0;116000.0;195000.0;466000.0
7275.0;300.0;7900.0;100000.0;145000.0;246000.0;416000.0
7391.0;300.0;7600.0;113000.0;162000.0;241000.0;472000.0
7506.0;200.0;8300.0;97000.0;143000.0;228000.0;592000.0
7622.0;300.0;8600.0;134000.0;183000.0;255000.0;484000.0
7737.0;300.0;8600.0;119000.0;157000.0;233000.0;670000.0
7853.0;300.0;11100.0;124000.0;159000.0;215000.0;583000.0
7968.0;300.0;9000.0;118000.0;170000.0;250000.0;620000.0
8084.0;300.0;9200.0;140000.0;185000.0;245000.0;790000.0
8199.0;300.0;9700.0;182000.0;232000.0;313000.0;810000.0
8315.0;300.0;11000.0;192000.0;243000.0;342000.0;538000.0
8430.0;300.0;13000.0;215000.0;263000.0;344000.0;910000.0
8546.0;300.0;16200.0;207000.0;267000.0;342000.0;630000.0
8661.0;300.0;23000.0;225000.0;294000.0;399000.0;930000.0
8776.0;300.0;37000.0;262000.0;321000.0;432000.0;760000.0
8892.0;300.0;29000.0;258000.0;316000.0;392000.0;840000.0
9007.0;300.0;56000.0;296000.0;356000.0;477000.0;850000.0
9123.0;300.0;67000.0;288000.0;336000.0;432000.0;880000.0
9238.0;200.0;50000.0;286000.0;354000.0;467000.0;870000.0
9354.0;200.0;118000.0;388000.0;445000.0;564000.0;1300000.0
9469.0;300.0;89000.0;339000.0;408000.0;524000.0;1100000.0
9585.0;300.0;119000.0;334000.0;410000.0;568000.0;1000000.0
9700.0;300.0;188000.0;425000.0;485000.0;572000.0;950000.0
9816.0;300.0;188000.0;449000.0;518000.0;640000.0;1100000.0
9931.0;300.0;234000.0;498000.0;546000.0;650000.0;1100000.0
10047.0;300.0;254000.0;523000.0;597000.0;710000.0;1200000.0
10162.0;300.0;580000.0;1100000.0;1200000.0;1500000.0;2300000.0
10278.0;300.0;880000.0;1700000.0;1900000.0;2500000.0;4400000.0
10393.0;127000.0;1100000.0;1900000.0;2500000.0;3000000.0;3800000.0
10509.0;500.0;1200000.0;2500000.0;2800000.0;3300000.0;3700000.0
10624.0;500.0;1100000.0;2800000.0;3100000.0;3400000.0;3800000.0
