
===================================
Domain Marker;critical-jOPS;4049.0
Domain Marker;max-jOPS;10931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;800.0;1100.0
277.0;300.0;500.0;700.0;800.0;1000.0;118000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;120000.0
553.0;300.0;700.0;1100.0;1200.0;1500.0;125000.0
692.0;300.0;800.0;1200.0;1400.0;1700.0;135000.0
830.0;300.0;900.0;1400.0;1500.0;2000.0;138000.0
969.0;300.0;1100.0;1600.0;1700.0;2300.0;139000.0
1107.0;300.0;1200.0;1700.0;1900.0;2700.0;139000.0
1245.0;300.0;1300.0;1900.0;2000.0;2900.0;136000.0
1384.0;300.0;1400.0;2000.0;2200.0;4000.0;134000.0
1522.0;300.0;1500.0;2200.0;2400.0;4700.0;139000.0
1660.0;300.0;1500.0;2300.0;2500.0;5100.0;143000.0
1799.0;300.0;1600.0;2400.0;2700.0;7500.0;146000.0
1937.0;300.0;1700.0;2600.0;2900.0;6600.0;137000.0
2076.0;300.0;1800.0;2700.0;3000.0;7900.0;140000.0
2214.0;300.0;1900.0;2900.0;3400.0;12233.99999999965;148000.0
2352.0;300.0;2000.0;3100.0;3500.0;10200.0;143000.0
2491.0;300.0;2100.0;3300.0;3800.0;12500.0;158000.0
2629.0;300.0;2200.0;3500.0;4000.0;16048.999999999069;153000.0
2767.0;300.0;2300.0;3600.0;4200.0;15200.0;186000.0
2906.0;300.0;2400.0;3800.0;4600.0;22000.0;207000.0
3044.0;300.0;2500.0;4000.0;5000.0;22000.0;161000.0
3183.0;300.0;2600.0;4200.0;5300.0;24000.0;179000.0
3321.0;300.0;2700.0;4500.0;5700.0;26000.0;192000.0
3459.0;300.0;2800.0;4700.0;6200.0;33000.0;175000.0
3598.0;300.0;2900.0;4800.0;6600.0;37000.0;213000.0
3736.0;300.0;3000.0;5200.0;7600.0;37000.0;159000.0
3874.0;300.0;3100.0;5500.0;8000.0;42000.0;180000.0
4013.0;300.0;3200.0;5700.0;7900.0;41000.0;252000.0
4151.0;300.0;3300.0;5900.0;9400.0;51000.0;262000.0
4289.0;300.0;3400.0;6100.0;9500.0;40000.0;180000.0
4428.0;300.0;3500.0;6500.0;13800.0;68000.0;201000.0
4566.0;300.0;3600.0;6700.0;10400.0;44000.0;171000.0
4705.0;300.0;3700.0;7200.0;13600.0;61000.0;186000.0
4843.0;300.0;3800.0;7300.0;16600.0;59000.0;197000.0
4981.0;300.0;4000.0;8200.0;16400.0;51000.0;223000.0
5120.0;300.0;4000.0;8200.0;15400.0;62000.0;223000.0
5258.0;300.0;4200.0;9000.0;21000.0;68000.0;270000.0
5396.0;200.0;4200.0;8800.0;19000.0;58000.0;209000.0
5535.0;200.0;4600.0;11900.0;28000.0;86000.0;216000.0
5673.0;300.0;4600.0;10600.0;24000.0;69000.0;218000.0
5812.0;300.0;4700.0;13200.0;34000.0;71000.0;259000.0
5950.0;300.0;4900.0;15800.0;44000.0;124000.0;234000.0
6088.0;300.0;4900.0;14800.0;38000.0;86000.0;208000.0
6227.0;300.0;5100.0;17600.0;40000.0;83000.0;243000.0
6365.0;300.0;5200.0;18000.0;41000.0;93000.0;286000.0
6503.0;300.0;5500.0;25000.0;54000.0;123000.0;416000.0
6642.0;200.0;5400.0;32000.0;62000.0;130000.0;327000.0
6780.0;200.0;5500.0;38000.0;65000.0;132000.0;315000.0
6918.0;300.0;5700.0;48000.0;83000.0;137000.0;263000.0
7057.0;200.0;6000.0;62000.0;107000.0;164000.0;358000.0
7195.0;200.0;6300.0;62000.0;96000.0;164000.0;392000.0
7334.0;300.0;6100.0;87000.0;133000.0;188000.0;316000.0
7472.0;300.0;6400.0;77000.0;113000.0;184000.0;492000.0
7610.0;300.0;6400.0;74000.0;119000.0;196000.0;330000.0
7749.0;300.0;6600.0;93000.0;130000.0;204000.0;468000.0
7887.0;300.0;6700.0;98000.0;139000.0;190000.0;475000.0
8025.0;200.0;6900.0;101000.0;146000.0;237000.0;630000.0
8164.0;300.0;7600.0;119000.0;148000.0;200000.0;400000.0
8302.0;300.0;7600.0;122000.0;160000.0;263000.0;507000.0
8441.0;200.0;8300.0;152000.0;204000.0;270000.0;670000.0
8579.0;200.0;8600.0;150000.0;189000.0;265000.0;547000.0
8717.0;300.0;9300.0;154000.0;190000.0;259000.0;720000.0
