
===================================
Domain Marker;critical-jOPS;4041.0
Domain Marker;max-jOPS;10931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;600.0;700.0;800.0;120000.0
277.0;300.0;500.0;800.0;800.0;1000.0;119000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;131000.0
553.0;300.0;700.0;1100.0;1200.0;1500.0;119000.0
692.0;300.0;900.0;1300.0;1400.0;1800.0;132000.0
830.0;300.0;1000.0;1400.0;1600.0;2000.0;138000.0
969.0;300.0;1100.0;1600.0;1800.0;2300.0;130000.0
1107.0;300.0;1200.0;1800.0;1900.0;2700.0;144000.0
1245.0;300.0;1300.0;1900.0;2100.0;3200.0;137000.0
1384.0;300.0;1400.0;2100.0;2300.0;3900.0;134000.0
1522.0;300.0;1500.0;2300.0;2500.0;4200.0;144000.0
1660.0;300.0;1600.0;2400.0;2700.0;5600.0;135000.0
1799.0;300.0;1700.0;2600.0;2900.0;5800.0;144000.0
1937.0;300.0;1800.0;2700.0;3100.0;9400.0;153000.0
2076.0;300.0;1900.0;2900.0;3300.0;9900.0;138000.0
2214.0;300.0;2000.0;3000.0;3400.0;8600.0;164000.0
2352.0;300.0;2100.0;3200.0;3700.0;10100.0;140000.0
2491.0;300.0;2200.0;3400.0;3900.0;9200.0;157000.0
2629.0;300.0;2300.0;3600.0;4300.0;13000.0;138000.0
2767.0;300.0;2400.0;3800.0;4600.0;22000.0;157000.0
2906.0;300.0;2400.0;3900.0;4700.0;21000.0;154000.0
3044.0;300.0;2600.0;4300.0;5300.0;24000.0;175000.0
3183.0;300.0;2700.0;4400.0;5500.0;40000.0;193000.0
3321.0;300.0;2700.0;4500.0;6100.0;28000.0;184000.0
3459.0;300.0;2900.0;4800.0;6300.0;29000.0;162000.0
3598.0;300.0;3000.0;5100.0;7000.0;32000.0;209000.0
3736.0;300.0;3100.0;5300.0;7100.0;35000.0;235000.0
3874.0;300.0;3200.0;5700.0;8100.0;33000.0;237000.0
4013.0;300.0;3300.0;6000.0;9600.0;39000.0;202000.0
4151.0;300.0;3400.0;6000.0;9600.0;56000.0;220000.0
4289.0;300.0;3600.0;6700.0;10100.0;41000.0;194000.0
4428.0;300.0;3600.0;6600.0;11000.0;38000.0;195000.0
4566.0;300.0;3700.0;7000.0;11500.0;46000.0;194000.0
4705.0;300.0;3800.0;7200.0;13400.0;58000.0;227000.0
4843.0;300.0;3900.0;7800.0;16000.0;51000.0;226000.0
4981.0;300.0;4100.0;8800.0;23000.0;94000.0;266000.0
5120.0;300.0;4200.0;9000.0;19600.0;66000.0;166000.0
5258.0;300.0;4300.0;9900.0;27000.0;87000.0;237000.0
5396.0;300.0;4400.0;9700.0;21000.0;72000.0;260000.0
5535.0;300.0;4600.0;13000.0;34000.0;80000.0;224000.0
5673.0;300.0;4700.0;12200.0;28000.0;68000.0;257000.0
5812.0;300.0;4900.0;14700.0;38000.0;79000.0;290000.0
5950.0;300.0;5000.0;14300.0;36000.0;107000.0;280000.0
6088.0;300.0;5100.0;13500.0;34000.0;93000.0;216000.0
6227.0;300.0;5400.0;24000.0;54000.0;116000.0;287000.0
6365.0;300.0;5400.0;24000.0;50000.0;119000.0;252000.0
6503.0;300.0;5700.0;27000.0;51000.0;126000.0;278000.0
6642.0;300.0;5700.0;31000.0;67000.0;136000.0;292000.0
6780.0;300.0;5900.0;43000.0;80000.0;156000.0;546000.0
6918.0;300.0;6100.0;47000.0;76000.0;133000.0;250000.0
7057.0;300.0;6300.0;62000.0;108000.0;199000.0;358000.0
7195.0;300.0;6500.0;68000.0;99000.0;169000.0;426000.0
7334.0;300.0;6600.0;67000.0;92000.0;137000.0;322000.0
7472.0;200.0;6500.0;52000.0;85000.0;145000.0;427000.0
7610.0;300.0;6700.0;71000.0;117000.0;181000.0;337000.0
7749.0;300.0;6700.0;93000.0;157000.0;251000.0;429000.0
7887.0;300.0;7200.0;100000.0;142000.0;211000.0;385000.0
8025.0;200.0;7500.0;128000.0;166000.0;235000.0;569000.0
8164.0;200.0;7800.0;107000.0;155000.0;245000.0;422000.0
8302.0;300.0;8400.0;128000.0;175000.0;253000.0;595000.0
8441.0;300.0;9100.0;149000.0;210000.0;310000.0;740000.0
8579.0;300.0;8200.0;157000.0;198000.0;270000.0;536000.0
8717.0;300.0;10000.0;199000.0;261000.0;365000.0;579000.0
8856.0;200.0;13200.0;212000.0;264000.0;331000.0;740000.0
8994.0;300.0;21000.0;213000.0;271000.0;392000.0;660000.0
9132.0;300.0;18800.0;235000.0;293000.0;402000.0;790000.0
9271.0;300.0;38000.0;253000.0;300000.0;384000.0;582000.0
9409.0;200.0;51000.0;277000.0;335000.0;444000.0;770000.0
9548.0;200.0;54000.0;288000.0;344000.0;454000.0;790000.0
9686.0;200.0;78000.0;312000.0;370000.0;460000.0;870000.0
9824.0;200.0;74000.0;312000.0;385000.0;500000.0;820000.0
9963.0;300.0;107000.0;320000.0;360000.0;473000.0;1000000.0
10101.0;300.0;167000.0;372000.0;424000.0;509000.0;870000.0
10239.0;300.0;181000.0;423000.0;473000.0;574000.0;1100000.0
10378.0;300.0;230000.0;465000.0;530000.0;660000.0;1100000.0
10516.0;300.0;279000.0;541000.0;630000.0;760000.0;1200000.0
10654.0;200.0;428000.0;920000.0;1100000.0;1300000.0;1800000.0
10793.0;400.0;508000.0;900000.0;1000000.0;1200000.0;1900000.0
10931.0;300.0;1200000.0;2500000.0;2900000.0;3700000.0;5900000.0
11070.0;400.0;2100000.0;4400000.0;5300000.0;6700000.0;9700000.0
11208.0;3700.0;1900000.0;3600000.0;4300000.0;5100000.0;8700000.0
11346.0;1500.0;1600000.0;3600000.0;4100000.0;5600000.0;7300000.0
11485.0;132000.0;2200000.0;5900000.0;7500000.0;8800000.0;9500000.0
