Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4041.0
Domain Marker;max-jOPS;10931.0
Domain Marker;Last Success for SLAs;6088.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.21786123561094
277;93.51448891507938
415;94.37995415035763
553;95.05193230487502
692;95.49048911445175
830;95.9247044960795
969;96.26116252176563
1107;96.28986136176296
1245;96.56405287838402
1384;96.99576907519668
1522;96.47037746496208
1660;97.06241475947421
1799;96.53565766438544
1937;97.466269087451
2076;97.34271176023908
2214;96.99927829988653
2352;97.12402434584179
2491;97.35998342209794
2629;97.43243626047096
2767;97.51433806969294
2906;97.52750234067506
3044;97.74100335422193
3183;97.92707922068041
3321;97.89210984449133
3459;97.99736688565133
3598;97.84716465935435
3736;97.89608869349205
3874;98.05579116151027
4013;97.99371798595901
4151;97.98867576151032
4289;97.97835362183031
4428;97.99968313133382
4566;97.83159559521546
4705;97.84489439496409
4843;98.08177531969471
4981;97.83282932938693
5120;97.28512715757337
5258;97.98838951504196
5396;97.6190962747098
5535;97.87438818686955
5673;98.03589477122966
5812;97.88234372498046
5950;97.93791339767454
6088;97.64735668270927
6227;97.99256189933287
6365;97.46776273740088
6503;96.81705032242954
6642;94.5223417154184
6780;92.32467827947053
6918;90.55489437466468
7057;89.18974344395386
7195;87.46745203687729
7334;85.05546673305088
7472;83.20925295589545
7610;81.52894803163997
7749;79.70022561913855
7887;78.64591677398761
8025;76.00175478604045
8164;75.33032692509552
8302;72.7226530479297
8441;71.7371421811545
8579;70.68168727162555
8717;67.2045624642082
8856;66.96550333227134
8994;66.02840042930866
9132;63.684801052076054
9271;62.81270990905051
9409;61.76509958579716
9548;58.575753827178
9686;56.61828085959449
9824;56.443574988213065
9963;54.06939928378366
10101;50.77704638254639
10239;47.38346208711739
10378;43.60551491457491
10516;39.37431345308844
10654;22.121447083884185
10793;19.236944452547167
10931;5.329780873131213
11070;1.5984947977418378
11208;2.575300495858617
11346;1.8559103747623191
11485;4.845690331951529
