Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3736.0
Domain Marker;max-jOPS;10393.0
Domain Marker;Last Success for SLAs;6005.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.13582004891525
231;92.75663877196223
346;94.51730274429521
462;95.174968110067
577;95.02502693076455
693;95.67558640611034
808;95.44744028474088
924;95.84204024750049
1039;96.56041330786526
1155;96.6679211952044
1270;96.47336037070285
1386;96.5957080716308
1501;96.40848739678258
1617;96.5643697360456
1732;96.85340843499071
1848;96.8021661999535
1963;97.24496661899275
2079;97.01379182562502
2194;96.87275383871209
2310;97.42436038624413
2425;97.73790899251735
2541;97.46959709543096
2656;96.93573655106658
2772;97.49884838988666
2887;97.56751678998023
3002;97.93702928344294
3118;97.7443359810868
3233;97.43093437177555
3349;97.86758558562032
3464;97.63718648634142
3580;97.70375485539893
3695;98.03685142163772
3811;97.7579077160466
3926;97.68917479131879
4042;98.20035540571948
4157;97.9284228137466
4273;98.00313608218812
4388;97.46068565905011
4504;97.89935711449475
4619;97.30321856818895
4735;98.07759667608408
4850;97.6168082150837
4966;97.55030200151401
5081;97.54347446064071
5197;97.76452029791753
5312;97.9481383190938
5428;97.67202699764954
5543;98.02097007165794
5659;97.68888170027911
5774;97.43090320850881
5889;98.20519115136112
6005;97.16328236387163
6120;98.09739207891842
6236;97.29441803409966
6351;97.84684626247864
6467;97.16866371709393
6582;94.87413908621807
6698;93.07907593643638
6813;91.57130414259183
6929;90.12408179387002
7044;88.70188221642955
7160;86.86603501870586
7275;84.33397684940668
7391;83.64767628029027
7506;82.1486172901862
7622;80.68788172660896
7737;78.7539829250272
7853;77.78725276563232
7968;76.61071666225284
8084;75.38726090027129
8199;74.43413389648602
8315;71.93129156575124
8430;70.53288382607698
8546;69.10361290309382
8661;68.3545038270553
8776;65.46186448990201
8892;65.60894381105535
9007;61.691788133053095
9123;62.36941050487262
9238;59.36845542051112
9354;58.71487758883648
9469;57.795956655614894
9585;53.40989965048997
9700;52.37875602965976
9816;47.35351972488826
9931;50.690869445902024
10047;44.930548129457314
10162;27.96154924336544
10278;9.49176855768538
10393;13.7916849398386
10509;0.7336052971458117
10624;4.176928010235722
10740;1.4649481446900101
10855;3.213913533731467
