Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4761.0
Domain Marker;max-jOPS;12730.0
Domain Marker;Last Success for SLAs;9548.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.88913788646195
277;93.12830107421694
415;93.65566473457979
553;95.24199251691249
692;95.23408324764856
830;96.33038473621853
969;94.97979420014468
1107;95.95746003953276
1245;96.15971707647978
1384;96.51775076818477
1522;96.79900892074895
1660;96.7358761924936
1799;96.87950401465541
1937;97.02714696221388
2076;96.82546549652638
2214;97.57041357306593
2352;97.11388722092447
2491;97.4973106639667
2629;97.27730679968747
2767;97.77157500291504
2906;96.95582095834045
3044;97.74801223456564
3183;97.73250853112296
3321;97.90674213805154
3459;97.78523146451914
3598;97.12291466057356
3736;97.73593680002298
3874;97.99513826428903
4013;98.16933545379248
4151;95.97390739300128
4289;97.76976435177332
4428;97.77960696690631
4566;97.87010590643594
4705;96.58499928364607
4843;97.14746802713668
4981;98.37241670840464
5120;97.88798743883764
5258;97.06543053475596
5396;98.08503048687611
5535;98.46369197991521
5673;98.08979093959132
5812;96.98937771986978
5950;98.42325507431003
6088;96.83412329183686
6227;98.14160961930334
6365;96.8419883330933
6503;97.17287562433224
6642;93.83700199644187
6780;93.70624177204621
6918;91.55088342519343
7057;88.45845874608503
7195;88.31693649285049
7334;83.58154502351265
7472;85.08626373448345
7610;81.78131841330057
7749;81.83977235391761
7887;78.95733397053296
8025;78.51453099985413
8164;76.06709649949767
8302;74.54299555322852
8441;73.20010589617016
8579;73.29487474296306
8717;71.74006772282985
8856;70.32023181583753
8994;69.19280002539799
9132;69.31040069780522
9271;66.42371391333337
9409;65.4874561639996
9548;66.11190850951908
9686;65.18676108660267
9824;62.96263161438733
9963;61.07077470677726
10101;61.65868100300714
10239;59.60773798489174
10378;58.441069044483704
10516;57.3215858171328
10654;56.12957025239844
10793;57.868108769156954
10931;57.103442347698646
11070;56.32848913083934
11208;49.73438043465652
11346;51.531987334262126
11485;51.13933115540498
11623;50.947544704278094
11761;49.20541629247264
11900;48.118611799509935
12038;47.63858165967417
12177;48.176757535619906
12315;38.67645310684458
12453;33.52452060512462
12592;24.751390040574382
12730;9.48877372958411
12868;3.1815396354513283
13007;3.0730284482031114
13145;6.118051610243653
13284;2.054564389019705
