
===================================
Domain Marker;critical-jOPS;3837.0
Domain Marker;max-jOPS;10278.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;600.0;700.0;131000.0
231.0;300.0;500.0;700.0;700.0;900.0;4500.0
346.0;300.0;600.0;800.0;900.0;1200.0;108000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;109000.0
577.0;300.0;800.0;1100.0;1300.0;1600.0;135000.0
693.0;300.0;900.0;1300.0;1500.0;1900.0;130000.0
808.0;300.0;1000.0;1500.0;1600.0;2100.0;134000.0
924.0;300.0;1100.0;1600.0;1700.0;2300.0;129000.0
1039.0;300.0;1200.0;1800.0;2000.0;3000.0;129000.0
1155.0;300.0;1300.0;1900.0;2100.0;3000.0;137000.0
1270.0;300.0;1400.0;2000.0;2300.0;3500.0;132000.0
1386.0;300.0;1500.0;2200.0;2400.0;3900.0;130000.0
1501.0;300.0;1600.0;2300.0;2500.0;5000.0;136000.0
1617.0;300.0;1600.0;2400.0;2700.0;6400.0;135000.0
1732.0;300.0;1700.0;2600.0;3000.0;7900.0;155000.0
1848.0;300.0;1800.0;2700.0;3100.0;8700.0;187000.0
1963.0;300.0;1900.0;3000.0;3400.0;12000.0;138000.0
2079.0;300.0;2000.0;3100.0;3600.0;10200.0;135000.0
2194.0;300.0;2100.0;3300.0;3900.0;12900.0;143000.0
2310.0;300.0;2100.0;3400.0;3900.0;13800.0;208000.0
2425.0;300.0;2200.0;3500.0;4100.0;13995.000000001164;144000.0
2541.0;300.0;2300.0;3800.0;4700.0;16400.0;137000.0
2656.0;300.0;2400.0;3900.0;4800.0;18600.0;164000.0
2772.0;300.0;2500.0;4000.0;5000.0;18200.0;138000.0
2887.0;300.0;2600.0;4300.0;5400.0;23000.0;145000.0
3002.0;300.0;2600.0;4400.0;5600.0;25000.0;160000.0
3118.0;300.0;2800.0;4600.0;6000.0;21000.0;161000.0
3233.0;300.0;2900.0;4800.0;6400.0;31000.0;155000.0
3349.0;300.0;2900.0;5100.0;7300.0;33000.0;204000.0
3464.0;300.0;2900.0;5100.0;7100.0;28000.0;167000.0
3580.0;300.0;3000.0;5400.0;8300.0;38000.0;199000.0
3695.0;300.0;3100.0;5600.0;8000.0;31000.0;232000.0
3811.0;300.0;3300.0;6300.0;11200.0;70000.0;190000.0
3926.0;300.0;3400.0;6300.0;9900.0;46000.0;180000.0
4042.0;300.0;3400.0;6300.0;9100.0;31000.0;215000.0
4157.0;300.0;3600.0;7100.0;12200.0;49000.0;190000.0
4273.0;300.0;3700.0;7300.0;13900.0;43000.0;172000.0
4388.0;300.0;3800.0;7600.0;15300.0;56000.0;206000.0
4504.0;300.0;3800.0;8200.0;17700.0;62000.0;210000.0
4619.0;300.0;3900.0;8500.0;16200.0;44000.0;210000.0
4735.0;300.0;4100.0;9500.0;22000.0;68000.0;189000.0
4850.0;300.0;4200.0;9500.0;20000.0;67000.0;210000.0
4966.0;300.0;4300.0;11600.0;28000.0;67000.0;239000.0
5081.0;300.0;4400.0;11300.0;25000.0;77000.0;212000.0
5197.0;300.0;4600.0;13000.0;32000.0;73000.0;210000.0
5312.0;300.0;4700.0;13700.0;31000.0;68000.0;218000.0
5428.0;300.0;4800.0;13600.0;33000.0;84000.0;215000.0
5543.0;300.0;4900.0;16300.0;32000.0;67000.0;208000.0
5659.0;300.0;5100.0;17200.0;35000.0;68000.0;218000.0
5774.0;300.0;5300.0;27000.0;53000.0;105000.0;292000.0
5889.0;300.0;5400.0;24000.0;44000.0;91000.0;205000.0
6005.0;300.0;5600.0;28000.0;53000.0;115000.0;262000.0
6120.0;300.0;5800.0;32000.0;61000.0;130000.0;287000.0
6236.0;200.0;6100.0;40000.0;65000.0;117000.0;287000.0
6351.0;300.0;6000.0;35000.0;65000.0;130000.0;274000.0
6467.0;300.0;6600.0;57000.0;88000.0;138000.0;290000.0
6582.0;300.0;6500.0;58000.0;99000.0;150000.0;391000.0
6698.0;300.0;6600.0;53000.0;81000.0;133000.0;357000.0
6813.0;300.0;6800.0;52000.0;81000.0;132000.0;364000.0
6929.0;300.0;7100.0;60000.0;87000.0;149000.0;517000.0
7044.0;300.0;7100.0;56000.0;87000.0;168000.0;495000.0
7160.0;300.0;7500.0;79000.0;116000.0;174000.0;549000.0
7275.0;300.0;7700.0;94000.0;122000.0;182000.0;451000.0
7391.0;300.0;7800.0;112000.0;152000.0;202000.0;576000.0
7506.0;300.0;8100.0;102000.0;136000.0;203000.0;523000.0
7622.0;300.0;8000.0;100000.0;136000.0;195000.0;509000.0
7737.0;300.0;9100.0;128000.0;159000.0;218000.0;539000.0
7853.0;300.0;9000.0;115000.0;163000.0;236000.0;567000.0
7968.0;300.0;11100.0;146000.0;187000.0;287000.0;525000.0
8084.0;300.0;10100.0;139000.0;177000.0;246000.0;580000.0
8199.0;300.0;11700.0;183000.0;230000.0;306000.0;800000.0
8315.0;300.0;14700.0;181000.0;246000.0;359000.0;630000.0
8430.0;300.0;15100.0;183000.0;232000.0;330000.0;820000.0
8546.0;300.0;15600.0;185000.0;238000.0;335000.0;585000.0
8661.0;200.0;26000.0;227000.0;275000.0;352000.0;840000.0
8776.0;300.0;30000.0;235000.0;291000.0;390000.0;910000.0
8892.0;300.0;41000.0;258000.0;316000.0;460000.0;910000.0
9007.0;300.0;33000.0;286000.0;346000.0;425000.0;820000.0
9123.0;200.0;44000.0;300000.0;364000.0;498000.0;1500000.0
9238.0;300.0;91000.0;351000.0;411000.0;507000.0;1100000.0
9354.0;300.0;107000.0;339000.0;395000.0;546000.0;900000.0
9469.0;300.0;124000.0;355000.0;417000.0;511000.0;950000.0
9585.0;300.0;98000.0;339000.0;390000.0;473000.0;1200000.0
9700.0;200.0;146000.0;368000.0;427000.0;543000.0;910000.0
9816.0;300.0;169000.0;428000.0;483000.0;586000.0;850000.0
9931.0;300.0;226000.0;474000.0;530000.0;750000.0;1100000.0
10047.0;300.0;298000.0;569000.0;650000.0;810000.0;1300000.0
10162.0;300.0;498000.0;910000.0;1100000.0;1300000.0;1800000.0
10278.0;400.0;660000.0;1200000.0;1400000.0;1600000.0;2700000.0
10393.0;400.0;1200000.0;3000000.0;3500000.0;4300000.0;7300000.0
10509.0;300.0;1500000.0;3600000.0;4000000.0;4400000.0;5100000.0
10624.0;59000.0;1900000.0;4100000.0;4300000.0;4600000.0;5000000.0
10740.0;30000.0;1600000.0;3000000.0;3400000.0;3800000.0;8000000.0
