Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3837.0
Domain Marker;max-jOPS;10278.0
Domain Marker;Last Success for SLAs;5889.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.63940951182246
231;93.43189577882205
346;93.37912941559165
462;94.77784675967061
577;94.79461793390057
693;95.64542036668732
808;95.64908162244625
924;95.79681401702
1039;95.9109316104709
1155;96.72939461323034
1270;96.46886965225644
1386;96.61436605716582
1501;96.83631766628727
1617;97.030784779506
1732;96.8878642270751
1848;97.14570890621468
1963;97.07723320472377
2079;96.9840247241598
2194;96.69226756067471
2310;97.47710489499308
2425;97.17582403907272
2541;97.29349306482871
2656;97.02888457212461
2772;97.38174914165705
2887;97.6019753957892
3002;97.48697017485068
3118;97.47544403997188
3233;97.42888933583795
3349;97.71525239401421
3464;97.99039802088717
3580;97.72240296414083
3695;97.53878934430634
3811;98.14724094233486
3926;97.5943496983711
4042;97.79712073561868
4157;97.4201521767066
4273;97.87568807962772
4388;98.00024443391025
4504;97.69958220800233
4619;97.74369116614552
4735;97.6591466403079
4850;97.86688067204386
4966;97.78585644081494
5081;98.0942405058453
5197;97.61749072256802
5312;97.79571926237921
5428;97.90899187260597
5543;97.99849738825783
5659;98.05683065546638
5774;97.94969895815407
5889;97.77784651910314
6005;98.2062049889338
6120;97.52916811419456
6236;97.61210351157045
6351;97.47463590014775
6467;96.79471854541667
6582;94.76406254725448
6698;92.99929287023427
6813;91.88412712786477
6929;90.5442714456154
7044;87.94294313439032
7160;86.72652531208733
7275;85.33052910056547
7391;83.28830579266685
7506;82.40955801289226
7622;80.55404005595122
7737;78.69463262340825
7853;77.8934807858107
7968;76.42254101104015
8084;74.23195349844748
8199;72.56224740531135
8315;71.8869275407574
8430;70.571762134107
8546;69.39022390493348
8661;67.29670169044286
8776;67.22572242674914
8892;64.35304994982799
9007;62.382245592820034
9123;62.0593692766286
9238;59.01362969214717
9354;58.236122587970414
9469;56.76049943212245
9585;57.483093887008444
9700;53.17454988293295
9816;49.6214868452414
9931;45.412242270451976
10047;39.261818449937216
10162;20.088250764954193
10278;8.842709471777601
10393;4.797288946209144
10509;4.86273588273102
10624;3.0300261292215676
10740;2.217243731303449
