
===================================
Domain Marker;critical-jOPS;4066.0
Domain Marker;max-jOPS;11070.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;800.0;1000.0
277.0;300.0;500.0;700.0;800.0;1000.0;118000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;133000.0
553.0;300.0;700.0;1100.0;1200.0;1400.0;133000.0
692.0;300.0;800.0;1200.0;1400.0;1700.0;125000.0
830.0;300.0;1000.0;1400.0;1500.0;2000.0;135000.0
969.0;300.0;1100.0;1500.0;1700.0;2200.0;135000.0
1107.0;300.0;1200.0;1700.0;1800.0;2500.0;134000.0
1245.0;300.0;1300.0;1900.0;2100.0;3000.0;135000.0
1384.0;300.0;1400.0;2000.0;2200.0;3300.0;133000.0
1522.0;300.0;1500.0;2200.0;2400.0;3800.0;133000.0
1660.0;300.0;1600.0;2400.0;2600.0;4600.0;142000.0
1799.0;300.0;1700.0;2500.0;2800.0;7400.0;160000.0
1937.0;300.0;1700.0;2600.0;2900.0;7361.999999999534;138000.0
2076.0;300.0;1800.0;2800.0;3200.0;11100.0;172000.0
2214.0;300.0;1900.0;3000.0;3400.0;9500.0;163000.0
2352.0;300.0;2000.0;3200.0;3700.0;10600.0;150000.0
2491.0;300.0;2100.0;3300.0;3900.0;16900.0;172000.0
2629.0;300.0;2200.0;3500.0;4000.0;17200.0;139000.0
2767.0;300.0;2300.0;3700.0;4300.0;15300.0;158000.0
2906.0;300.0;2400.0;3800.0;4400.0;15200.0;177000.0
3044.0;300.0;2500.0;4000.0;5000.0;22000.0;167000.0
3183.0;300.0;2600.0;4200.0;5100.0;23000.0;166000.0
3321.0;300.0;2700.0;4500.0;5900.0;24000.0;183000.0
3459.0;300.0;2800.0;4700.0;6400.0;33000.0;208000.0
3598.0;300.0;2900.0;4900.0;6400.0;28000.0;194000.0
3736.0;300.0;3000.0;5300.0;7600.0;49679.999999993015;213000.0
3874.0;300.0;3100.0;5400.0;7400.0;35000.0;198000.0
4013.0;300.0;3200.0;5500.0;7900.0;37000.0;189000.0
4151.0;300.0;3400.0;6000.0;8700.0;53000.0;218000.0
4289.0;300.0;3400.0;6000.0;8500.0;39000.0;196000.0
4428.0;300.0;3500.0;6600.0;11700.0;55000.0;225000.0
4566.0;300.0;3600.0;6700.0;11800.0;50000.0;214000.0
4705.0;300.0;3600.0;7000.0;12400.0;41000.0;178000.0
4843.0;300.0;3800.0;7500.0;17200.0;62000.0;223000.0
4981.0;300.0;3900.0;7800.0;18300.0;70000.0;243000.0
5120.0;300.0;4000.0;8000.0;16200.0;58000.0;218000.0
5258.0;300.0;4100.0;9700.0;26000.0;86000.0;261000.0
5396.0;300.0;4200.0;9000.0;19300.0;63000.0;231000.0
5535.0;300.0;4400.0;10100.0;23000.0;67000.0;210000.0
5673.0;300.0;4600.0;13400.0;39000.0;109000.0;227000.0
5812.0;300.0;4800.0;13500.0;37000.0;87000.0;270000.0
5950.0;300.0;4800.0;14500.0;38000.0;88000.0;221000.0
6088.0;300.0;4900.0;15400.0;44000.0;102000.0;228000.0
6227.0;300.0;5100.0;14600.0;31000.0;84000.0;212000.0
6365.0;300.0;5200.0;21000.0;43000.0;98000.0;213000.0
6503.0;300.0;5300.0;24000.0;42000.0;85000.0;215000.0
6642.0;300.0;5600.0;34000.0;62000.0;125000.0;253000.0
6780.0;300.0;5700.0;40000.0;70000.0;116000.0;229000.0
6918.0;300.0;5700.0;31000.0;56000.0;116000.0;238000.0
7057.0;200.0;5700.0;44000.0;83000.0;160000.0;358000.0
7195.0;300.0;6000.0;53000.0;91000.0;152000.0;319000.0
7334.0;300.0;6100.0;67000.0;102000.0;161000.0;428000.0
7472.0;300.0;6400.0;67000.0;114000.0;195000.0;433000.0
7610.0;200.0;6600.0;89000.0;129000.0;192000.0;408000.0
7749.0;300.0;6700.0;75000.0;105000.0;152000.0;284000.0
7887.0;300.0;6700.0;100000.0;139000.0;196000.0;510000.0
8025.0;300.0;6600.0;90000.0;120000.0;172000.0;515000.0
8164.0;200.0;7000.0;108000.0;146000.0;196000.0;580000.0
8302.0;300.0;7300.0;124000.0;158000.0;204000.0;441000.0
8441.0;300.0;7700.0;131000.0;160000.0;202000.0;417000.0
8579.0;300.0;8000.0;142000.0;191000.0;279000.0;535000.0
8717.0;300.0;8400.0;154000.0;201000.0;276000.0;462000.0
8856.0;300.0;10400.0;162000.0;206000.0;299000.0;484000.0
8994.0;300.0;12400.0;202000.0;258000.0;356000.0;760000.0
9132.0;300.0;13900.0;172000.0;233000.0;318000.0;750000.0
9271.0;200.0;25000.0;231000.0;295000.0;400000.0;760000.0
9409.0;300.0;18900.0;221000.0;262000.0;355000.0;690000.0
9548.0;300.0;33000.0;239000.0;289000.0;378000.0;980000.0
9686.0;300.0;65000.0;292000.0;353000.0;462000.0;800000.0
9824.0;200.0;76000.0;285000.0;330000.0;420000.0;770000.0
9963.0;300.0;88000.0;318000.0;388000.0;510000.0;900000.0
10101.0;200.0;88000.0;327000.0;388000.0;471000.0;850000.0
10239.0;200.0;127000.0;358000.0;425000.0;529000.0;920000.0
10378.0;300.0;169000.0;388000.0;436000.0;524000.0;1000000.0
10516.0;300.0;224000.0;441000.0;498000.0;590000.0;890000.0
10654.0;300.0;271000.0;524000.0;610000.0;740000.0;1400000.0
10793.0;300.0;371000.0;700000.0;780000.0;970000.0;1800000.0
10931.0;300.0;592000.0;1100000.0;1300000.0;1600000.0;2300000.0
11070.0;400.0;720000.0;1200000.0;1400000.0;1800000.0;2300000.0
11208.0;400.0;1300000.0;2900000.0;3500000.0;4600000.0;7100000.0
