Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4066.0
Domain Marker;max-jOPS;11070.0
Domain Marker;Last Success for SLAs;6503.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.77475270172928
277;93.87636015087351
415;94.94729609469469
553;95.09003603955244
692;95.47750094595361
830;95.84428995739245
969;96.20436566059182
1107;96.00329623681411
1245;96.34264782724959
1384;96.52483768824708
1522;97.1123288265722
1660;96.77889574896909
1799;96.55514370749555
1937;96.79784510784884
2076;96.93283393382706
2214;97.08484401327097
2352;97.08150946717588
2491;97.18640090049504
2629;97.66531475768345
2767;97.36559566067035
2906;97.46530976135206
3044;97.64132181392249
3183;97.63511309183122
3321;98.17374025925075
3459;97.79915074316841
3598;97.52707551248533
3736;98.41121087158974
3874;97.80111377319356
4013;98.14947298118018
4151;98.04093865931391
4289;98.10234066162504
4428;98.19992937992035
4566;98.00510891172019
4705;97.78526307448003
4843;97.79838643519452
4981;97.67060018724628
5120;97.99497248348982
5258;97.94718902018032
5396;97.89296722866067
5535;97.97629975058989
5673;97.89660947989081
5812;98.02075929682705
5950;97.8365540969903
6088;97.64951278710285
6227;96.19362518364001
6365;98.00752153636971
6503;97.1749458382804
6642;94.34333980646896
6780;92.55664709984893
6918;90.30078044837943
7057;88.79981922600211
7195;87.83013542878523
7334;85.1103036254711
7472;84.54421127014412
7610;81.24351610469317
7749;80.6141664506111
7887;78.8833183038047
8025;77.43891751555213
8164;75.09843746446684
8302;73.61862143231426
8441;72.43177103712685
8579;70.65542527222121
8717;68.45676261000305
8856;68.17867489969413
8994;66.33986381431401
9132;64.97334431735406
9271;62.89478046381507
9409;63.20765780895154
9548;59.9083450178585
9686;59.04328322180576
9824;56.664821081257394
9963;55.97853124125633
10101;54.160564406219564
10239;51.21199957608282
10378;47.25816762644803
10516;45.06089229214479
10654;37.5349220944615
10793;24.31773245148871
10931;13.703822595125262
11070;8.576887482395325
11208;3.2785051676122388
11346;2.8888683913540274
11485;4.085536316109009
11623;3.621025660989837
