Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4089.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;6503.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.60705120765141
277;94.23054316219498
415;95.08261664235582
553;94.80624084510758
692;95.56454957977037
830;95.41222036433682
969;96.62217158818987
1107;96.52109811985221
1245;96.22728933613642
1384;96.76275476908837
1522;96.33249182402679
1660;96.54570880255997
1799;96.98967315385022
1937;97.53734928136572
2076;97.05858705208097
2214;97.18280996774985
2352;97.21764341885763
2491;97.2816952144116
2629;97.28013832471964
2767;97.55640598996612
2906;97.71362796241169
3044;97.55213329238333
3183;97.50531733401881
3321;98.00158396080984
3459;97.923209827058
3598;97.95229586305494
3736;97.62816589460434
3874;97.88466088052273
4013;97.84951610551424
4151;98.06673938847379
4289;98.06377180322768
4428;97.91838647780843
4566;97.9007542810042
4705;98.19848585297065
4843;98.03263932539437
4981;97.84503413874444
5120;98.33293253275465
5258;97.84878394984439
5396;97.70352376649736
5535;97.77925878011024
5673;97.95319963273113
5812;98.29785885247578
5950;97.52757289519819
6088;97.95058432295974
6227;98.11408223557444
6365;98.12751353475085
6503;96.70431811496034
6642;94.52303570286664
6780;92.51128565282055
6918;90.52775503044751
7057;87.96193955658174
7195;87.53279760541686
7334;85.36738991051897
7472;83.09760206417785
7610;81.14535099358537
7749;80.39638650452443
7887;78.94231349930617
8025;76.68269703999816
8164;75.62241510693549
8302;73.69315826434618
8441;71.54548591180567
8579;70.19114298159923
8717;68.52376314518244
8856;67.39923903106069
8994;66.2907719181974
9132;63.92680056097501
9271;61.27127296090705
9409;60.489137560236856
9548;58.839791949277746
9686;58.402702158006
9824;56.59778688535218
9963;53.90747829562969
10101;52.05516024483724
10239;44.82576423509218
10378;43.5702034066014
10516;31.53616357062924
10654;17.83282991604674
10793;10.774184602872477
10931;4.865868410315653
11070;2.01568861562789
11208;5.009866621228479
11346;1.8925318288416997
