Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3718.0
Domain Marker;max-jOPS;10047.0
Domain Marker;Last Success for SLAs;6698.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.19378225981616
231;92.81816330172461
346;93.61072761227287
462;95.17011519034645
577;95.3600467996175
693;95.98889326103274
808;95.97124512647166
924;95.56886418879094
1039;96.29007758933194
1155;96.25129857482368
1270;96.50350766915594
1386;96.66737928096703
1501;96.89457514279877
1617;96.55626644090866
1732;97.32048496105261
1848;96.94215123363644
1963;96.8486624446583
2079;97.21448485774552
2194;97.26786405579409
2310;96.69087975556457
2425;97.50007906701262
2541;97.6235135915775
2656;97.29137012394956
2772;97.77766425597828
2887;97.53306381156654
3002;97.51572187683684
3118;97.61173089334697
3233;97.76618237204424
3349;97.76542673773066
3464;97.7853056177799
3580;97.93613470171894
3695;97.77455595686399
3811;97.76549513205559
3926;97.7234189738706
4042;97.87617380407332
4157;97.61609104544709
4273;97.80627514329753
4388;97.70383711280417
4504;97.87196565467022
4619;97.74112666708247
4735;98.34401406561003
4850;97.72542657452608
4966;98.01297857786211
5081;97.97743186134383
5197;97.60981963090475
5312;97.36621414769047
5428;97.72473469690516
5543;97.93360957344314
5659;97.47642666459755
5774;97.79060991036485
5889;97.50090429576335
6005;97.1486977466246
6120;97.1989643134068
6236;97.17577458002052
6351;97.1975606858438
6467;96.64377555802298
6582;95.18467015332395
6698;93.7249398415046
6813;90.841349882585
6929;89.2146702483431
7044;87.59254543637883
7160;86.22023728580706
7275;84.23982052437472
7391;83.83961830376839
7506;81.90723476317687
7622;80.28678672901447
7737;79.20982043672224
7853;77.39517847330869
7968;76.05705703646962
8084;74.19623090285437
8199;72.85762071860931
8315;71.44143607003072
8430;70.58073567578863
8546;66.93941713017435
8661;66.68547736461542
8776;65.22362146255354
8892;64.08263096013344
9007;62.29484320447749
9123;60.18146431709021
9238;58.910797398579604
9354;54.05845774725706
9469;54.278792840633066
9585;52.88536639025879
9700;45.500830057582846
9816;42.77114468718658
9931;35.5371197527635
10047;21.383077458177592
10162;3.8691875089622743
10278;2.815810986754117
10393;0.7473583599230941
10509;3.5768427581865567
