Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3890.0
Domain Marker;max-jOPS;10793.0
Domain Marker;Last Success for SLAs;6088.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.68549559954359
277;93.24024539920471
415;94.93331967341943
553;94.7250824529955
692;95.64146929760005
830;95.95151671555324
969;95.97881060601415
1107;96.3682486356273
1245;96.15560120805492
1384;96.43165649335792
1522;96.87560322024075
1660;96.80094054439331
1799;97.30264271761442
1937;97.28580933116847
2076;96.81355761335031
2214;97.20971695765417
2352;97.4390269922809
2491;97.76007501579002
2629;97.53734027149558
2767;97.60706357635523
2906;97.49300654096388
3044;97.90380153178344
3183;97.783777623481
3321;97.77478880762212
3459;97.55953371504222
3598;98.05276122863246
3736;97.81835020251589
3874;97.77715200752884
4013;98.13515340244945
4151;97.67089978521916
4289;97.66755156194226
4428;97.96097035869214
4566;97.89532054441061
4705;97.34555856705842
4843;98.07714940420556
4981;97.94518119223652
5120;98.12039409261413
5258;97.93334425528654
5396;98.07576270145047
5535;97.50992359362563
5673;97.15047025188105
5812;97.74877715318836
5950;97.8227622472458
6088;97.70875151454479
6227;96.97963871747235
6365;97.41875909169102
6503;96.82243538279842
6642;93.67837528025282
6780;92.72097327189
6918;90.74527212083386
7057;88.43233345162862
7195;87.34441223542318
7334;84.70421707361714
7472;83.43950617559905
7610;80.14673117887511
7749;79.59408117120608
7887;78.70099556328198
8025;76.09415366512354
8164;74.73879158248603
8302;73.35329674352923
8441;70.79612209729895
8579;70.85325492730536
8717;67.80934061460452
8856;66.54124923148692
8994;65.65503841057202
9132;63.94966662636657
9271;62.38641789511667
9409;60.21542796048516
9548;59.38896935776467
9686;57.85574266440453
9824;56.46950453670261
9963;52.35423411535214
10101;50.590620146776935
10239;50.59352115443681
10378;43.13039383188805
10516;37.529421235920616
10654;23.862955579503843
10793;15.315655280037431
10931;5.709435075099959
11070;4.910969790363611
11208;2.077409851345338
11346;1.574594836357009
