
===================================
Domain Marker;critical-jOPS;3890.0
Domain Marker;max-jOPS;10793.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;800.0;1100.0
277.0;300.0;500.0;800.0;800.0;1000.0;120000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;132000.0
553.0;300.0;800.0;1100.0;1200.0;1600.0;119000.0
692.0;300.0;900.0;1300.0;1400.0;1700.0;138000.0
830.0;300.0;1000.0;1400.0;1600.0;2200.0;136000.0
969.0;300.0;1100.0;1600.0;1800.0;2400.0;135000.0
1107.0;300.0;1200.0;1800.0;2000.0;2900.0;135000.0
1245.0;300.0;1300.0;1900.0;2100.0;3300.0;137000.0
1384.0;300.0;1400.0;2100.0;2300.0;3700.0;150000.0
1522.0;300.0;1500.0;2300.0;2500.0;4200.0;140000.0
1660.0;300.0;1600.0;2400.0;2700.0;4600.0;138000.0
1799.0;300.0;1700.0;2600.0;2900.0;6300.0;153000.0
1937.0;300.0;1800.0;2800.0;3100.0;8263.000000000466;156000.0
2076.0;300.0;1900.0;2900.0;3300.0;8100.0;139000.0
2214.0;300.0;2000.0;3200.0;3700.0;10500.0;156000.0
2352.0;300.0;2100.0;3300.0;3800.0;14200.0;177000.0
2491.0;300.0;2200.0;3400.0;3800.0;12900.0;164000.0
2629.0;300.0;2300.0;3600.0;4300.0;18700.0;137000.0
2767.0;300.0;2400.0;4000.0;5000.0;21000.0;166000.0
2906.0;300.0;2500.0;4000.0;4900.0;22000.0;185000.0
3044.0;300.0;2600.0;4200.0;5000.0;21000.0;178000.0
3183.0;300.0;2700.0;4500.0;5700.0;19900.0;183000.0
3321.0;300.0;2800.0;4700.0;6100.0;29000.0;189000.0
3459.0;300.0;2900.0;5000.0;6600.0;29000.0;220000.0
3598.0;300.0;3000.0;5200.0;7200.0;33000.0;202000.0
3736.0;300.0;3100.0;5400.0;7600.0;30000.0;167000.0
3874.0;300.0;3300.0;5700.0;7900.0;42000.0;203000.0
4013.0;300.0;3300.0;5900.0;10100.0;49000.0;266000.0
4151.0;300.0;3500.0;6400.0;9400.0;37000.0;228000.0
4289.0;300.0;3600.0;6700.0;11600.0;57000.0;211000.0
4428.0;300.0;3700.0;6900.0;12800.0;47000.0;227000.0
4566.0;300.0;3800.0;7300.0;12900.0;60000.0;172000.0
4705.0;300.0;3800.0;7800.0;15600.0;82000.0;219000.0
4843.0;300.0;3900.0;7900.0;15500.0;54000.0;223000.0
4981.0;300.0;4100.0;8400.0;16300.0;60000.0;201000.0
5120.0;300.0;4300.0;9700.0;24000.0;82000.0;202000.0
5258.0;300.0;4300.0;10500.0;30000.0;85000.0;220000.0
5396.0;300.0;4500.0;11500.0;29000.0;82000.0;177000.0
5535.0;300.0;4600.0;11700.0;29000.0;77000.0;229000.0
5673.0;300.0;4700.0;14000.0;32000.0;81000.0;277000.0
5812.0;300.0;5000.0;19900.0;49000.0;107000.0;237000.0
5950.0;300.0;5100.0;17400.0;39000.0;100000.0;232000.0
6088.0;300.0;5300.0;24000.0;50000.0;97000.0;262000.0
6227.0;200.0;5400.0;22000.0;56000.0;116000.0;229000.0
6365.0;200.0;5600.0;28000.0;57000.0;125000.0;288000.0
6503.0;300.0;5700.0;30000.0;59000.0;118000.0;226000.0
6642.0;300.0;5900.0;45000.0;77000.0;135000.0;361000.0
6780.0;300.0;5900.0;41000.0;77000.0;141000.0;343000.0
6918.0;300.0;5900.0;43000.0;73000.0;132000.0;287000.0
7057.0;200.0;6000.0;54000.0;81000.0;143000.0;277000.0
7195.0;300.0;6200.0;74000.0;118000.0;176000.0;438000.0
7334.0;300.0;6400.0;70000.0;108000.0;164000.0;435000.0
7472.0;300.0;6600.0;77000.0;110000.0;160000.0;387000.0
7610.0;300.0;6600.0;118000.0;167000.0;252000.0;452000.0
7749.0;300.0;6800.0;94000.0;134000.0;246000.0;445000.0
7887.0;300.0;7100.0;93000.0;133000.0;197000.0;345000.0
8025.0;300.0;7700.0;117000.0;153000.0;205000.0;473000.0
8164.0;300.0;7600.0;121000.0;168000.0;252000.0;503000.0
8302.0;200.0;7600.0;130000.0;165000.0;252000.0;579000.0
8441.0;300.0;8800.0;158000.0;215000.0;299000.0;770000.0
8579.0;300.0;9200.0;172000.0;210000.0;338000.0;730000.0
8717.0;300.0;11200.0;197000.0;252000.0;380000.0;620000.0
