Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4298.0
Domain Marker;max-jOPS;12453.0
Domain Marker;Last Success for SLAs;7472.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;91.41542547868275
277;93.66617525780246
415;93.52613863534837
553;94.44898024175185
692;95.3003227826978
830;95.78105188004447
969;95.88345543721283
1107;96.06023354832013
1245;95.90528629534666
1384;96.90630184789316
1522;96.84833826120271
1660;96.2297538811336
1799;96.8564823733966
1937;96.89775494456883
2076;97.04799382477907
2214;97.12962841063901
2352;96.6045746683007
2491;97.82484213802366
2629;97.82970711917119
2767;97.49912548068572
2906;95.74031443729025
3044;97.77277336534341
3183;97.60863020559437
3321;97.62170610584778
3459;96.34207865180431
3598;95.7736804010106
3736;97.72475897908583
3874;97.77157942080319
4013;96.20898008617955
4151;98.03499247671547
4289;97.9692164254206
4428;98.17181257263462
4566;96.46756486572403
4705;98.12403967573192
4843;96.71394543152577
4981;98.1276214742874
5120;96.61807858131296
5258;98.11390206615224
5396;96.60943135986379
5535;97.10480168757724
5673;98.38244105433795
5812;96.84584689820517
5950;96.47918153770192
6088;96.54997787017452
6227;98.2213383518391
6365;96.58923738319396
6503;97.24320346756518
6642;93.60170473432184
6780;92.07807464397129
6918;91.5511389908018
7057;89.72907044224793
7195;86.77480144534634
7334;83.85279799423256
7472;84.93533820150277
7610;81.15557421711159
7749;80.74602909919345
7887;79.04024821680636
8025;76.95751074632028
8164;75.70116333393597
8302;74.63105761594801
8441;72.45972592117825
8579;71.65878134595161
8717;70.2618115584444
8856;69.54762642443853
8994;68.98437086895763
9132;67.01100249154379
9271;66.38540809273184
9409;65.2468046649803
9548;64.62535093225638
9686;61.55025159358358
9824;62.18319389488347
9963;61.4828863457239
10101;59.57921413230569
10239;58.9500792925079
10378;58.9117157466375
10516;56.69164118225769
10654;55.13630759850174
10793;51.48455977805133
10931;52.91710988918425
11070;52.316650187100414
11208;49.86827612823622
11346;48.65755040172347
11485;47.44959715448576
11623;47.11273639563849
11761;45.539316521295845
11900;41.282318108191475
12038;33.66763255484333
12177;12.20857398181071
12315;5.340418879861347
12453;4.074728033794058
12592;1.030694354041734
12730;0.627901650722267
12868;2.0277421608677946
13007;0.788707530600035
