Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3791.0
Domain Marker;max-jOPS;10047.0
Domain Marker;Last Success for SLAs;6120.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.45004011078052
231;93.00736016847402
346;93.84925225497449
462;95.15313049078215
577;95.10999565242984
693;95.70732975084549
808;95.546542754231
924;95.65212809038026
1039;96.83873389095329
1155;96.67696323340421
1270;96.30700263935434
1386;96.23617058635517
1501;96.57161121830244
1617;96.77748634328096
1732;96.78328460678247
1848;97.1607536667177
1963;97.1274140703351
2079;96.89425543936585
2194;97.13630975627719
2310;97.46393879529178
2425;97.29593384760136
2541;97.3777219005758
2656;97.44324560600532
2772;97.46008716571318
2887;97.47271307657495
3002;97.76200816789311
3118;97.79642315164124
3233;97.89424045273621
3349;97.95771198610946
3464;97.74172124311974
3580;97.92628857389458
3695;97.65273850026512
3811;97.71021568851768
3926;98.11786981182756
4042;97.84604017736712
4157;97.43493187052815
4273;97.6788759867231
4388;97.71581619622808
4504;97.76275332851837
4619;97.88082841300726
4735;97.73689055771602
4850;97.82399459939528
4966;97.80885267568678
5081;98.21937524681586
5197;98.03281753329024
5312;98.12835322616152
5428;97.7597924619935
5543;97.7280437509604
5659;97.98852539792547
5774;97.81452213227435
5889;97.30421190689778
6005;97.43345611244325
6120;97.64620636755384
6236;96.76665352232561
6351;97.75031933853225
6467;96.8363455728025
6582;95.23839689612012
6698;93.31279778252065
6813;91.111118364548
6929;89.83478176919657
7044;88.24952762850839
7160;86.75025116969185
7275;84.53817618795227
7391;83.76013177164232
7506;82.411338279797
7622;81.47570623537877
7737;79.96303904609039
7853;77.60023590757372
7968;75.30865048368159
8084;74.98490808236765
8199;71.98431217288429
8315;71.37950895446909
8430;69.58363985654758
8546;68.23835413456094
8661;67.78076256400902
8776;66.38674693387941
8892;62.56933547476003
9007;61.73865018968395
9123;61.261549133253354
9238;60.64380759661951
9354;58.236822290491574
9469;55.48596260961019
9585;53.21499817013441
9700;50.817012827504385
9816;46.842878852505386
9931;37.47010819526026
10047;19.30299342966125
10162;12.156924784195603
10278;5.36588893917151
10393;5.512230891312753
10509;10.868754598747026
