
===================================
Domain Marker;critical-jOPS;4439.0
Domain Marker;max-jOPS;11900.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;800.0;1000.0
277.0;300.0;500.0;700.0;800.0;1000.0;115000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;133000.0
553.0;300.0;700.0;1100.0;1200.0;1600.0;69000.0
692.0;300.0;900.0;1200.0;1400.0;1700.0;100000.0
830.0;300.0;1000.0;1400.0;1500.0;2300.0;146000.0
969.0;300.0;1100.0;1600.0;1800.0;7000.0;158000.0
1107.0;300.0;1200.0;1800.0;2000.0;34000.0;159000.0
1245.0;300.0;1300.0;1900.0;2000.0;3100.0;128000.0
1384.0;300.0;1400.0;2000.0;2300.0;8200.0;145000.0
1522.0;300.0;1500.0;2200.0;2400.0;4300.0;117000.0
1660.0;300.0;1600.0;2300.0;2600.0;5800.0;138000.0
1799.0;300.0;1700.0;2500.0;2900.0;5700.0;104000.0
1937.0;300.0;1700.0;2600.0;2900.0;7900.0;152000.0
2076.0;300.0;1900.0;2800.0;3100.0;5100.0;84000.0
2214.0;300.0;1900.0;3000.0;3300.0;5100.0;102000.0
2352.0;300.0;2000.0;3100.0;3500.0;9100.0;141000.0
2491.0;300.0;2100.0;3300.0;3800.0;67000.0;119000.0
2629.0;300.0;2200.0;3500.0;3800.0;8100.0;148000.0
2767.0;300.0;2300.0;3600.0;4000.0;11500.0;118000.0
2906.0;300.0;2400.0;3800.0;4400.0;11900.0;113000.0
3044.0;300.0;2500.0;4100.0;6600.0;186000.0;920000.0
3183.0;300.0;2500.0;4000.0;4600.0;16000.0;124000.0
3321.0;300.0;2700.0;4200.0;4900.0;16400.0;133000.0
3459.0;300.0;2800.0;4500.0;5600.0;119000.0;259000.0
3598.0;300.0;2800.0;4500.0;5200.0;17100.0;155000.0
3736.0;300.0;2900.0;4900.0;6700.0;227000.0;371000.0
3874.0;300.0;2900.0;4800.0;5600.0;18600.0;120000.0
4013.0;300.0;3100.0;5100.0;6200.0;23000.0;133000.0
4151.0;300.0;3200.0;5600.0;9100.0;258000.0;940000.0
4289.0;300.0;3300.0;5700.0;7700.0;32000.0;138000.0
4428.0;300.0;3400.0;5700.0;6900.0;24000.0;118000.0
4566.0;300.0;3500.0;6100.0;7600.0;30000.0;156000.0
4705.0;300.0;3700.0;6500.0;10200.0;34000.0;950000.0
4843.0;300.0;3700.0;6300.0;8300.0;33000.0;164000.0
4981.0;300.0;3900.0;7400.0;25000.0;401000.0;960000.0
5120.0;300.0;3800.0;6600.0;8700.0;34000.0;164000.0
5258.0;300.0;4000.0;7200.0;12100.0;55000.0;920000.0
5396.0;300.0;4100.0;7300.0;10000.0;36000.0;167000.0
5535.0;300.0;4100.0;7500.0;10800.0;39000.0;960000.0
5673.0;300.0;4400.0;8300.0;14800.0;48000.0;870000.0
5812.0;300.0;4400.0;8600.0;19100.0;40000.0;950000.0
5950.0;300.0;4500.0;8300.0;13600.0;44000.0;152000.0
6088.0;300.0;4800.0;9500.0;18700.0;54000.0;950000.0
6227.0;300.0;5000.0;11200.0;30000.0;212000.0;332000.0
6365.0;300.0;4900.0;9500.0;16100.0;47000.0;136000.0
6503.0;300.0;5100.0;12100.0;33000.0;65000.0;980000.0
6642.0;300.0;5100.0;10800.0;28000.0;162000.0;930000.0
6780.0;300.0;5100.0;10500.0;20000.0;51000.0;165000.0
6918.0;300.0;5300.0;14600.0;41000.0;178000.0;1200000.0
7057.0;300.0;5500.0;15700.0;40000.0;65000.0;1000000.0
7195.0;300.0;5300.0;12200.0;28000.0;73000.0;176000.0
7334.0;300.0;5600.0;18500.0;47000.0;282000.0;990000.0
7472.0;300.0;5800.0;34000.0;105000.0;377000.0;1200000.0
7610.0;200.0;5700.0;23000.0;57000.0;176000.0;360000.0
7749.0;300.0;5500.0;16700.0;36000.0;75000.0;167000.0
7887.0;300.0;5900.0;28000.0;62000.0;449000.0;950000.0
8025.0;300.0;6100.0;47000.0;135000.0;300000.0;1100000.0
8164.0;200.0;5900.0;22000.0;41000.0;78000.0;173000.0
8302.0;300.0;6000.0;30000.0;64000.0;128000.0;1100000.0
8441.0;300.0;6000.0;37000.0;74000.0;254000.0;1200000.0
8579.0;300.0;6300.0;46000.0;97000.0;750000.0;1000000.0
8717.0;300.0;6300.0;45000.0;75000.0;215000.0;950000.0
8856.0;300.0;6400.0;44000.0;87000.0;242000.0;950000.0
8994.0;300.0;6800.0;55000.0;107000.0;389000.0;1100000.0
9132.0;300.0;6900.0;58000.0;102000.0;490000.0;950000.0
9271.0;300.0;7100.0;63000.0;143000.0;424000.0;920000.0
9409.0;300.0;7300.0;67000.0;143000.0;340000.0;1200000.0
9548.0;300.0;7400.0;72000.0;157000.0;442000.0;1300000.0
9686.0;200.0;7600.0;73000.0;122000.0;539000.0;860000.0
9824.0;300.0;9100.0;162000.0;460000.0;850000.0;1300000.0
9963.0;300.0;9000.0;84000.0;186000.0;490000.0;1200000.0
10101.0;300.0;8600.0;88000.0;197000.0;564000.0;970000.0
10239.0;200.0;9600.0;107000.0;227000.0;599000.0;1100000.0
10378.0;200.0;10200.0;113000.0;392000.0;630000.0;1100000.0
10516.0;300.0;11600.0;118000.0;266000.0;544000.0;1200000.0
10654.0;200.0;17200.0;262000.0;405000.0;690000.0;1500000.0
10793.0;200.0;17000.0;210000.0;439000.0;720000.0;1800000.0
10931.0;300.0;19700.0;293000.0;441000.0;800000.0;1200000.0
11070.0;300.0;38000.0;445000.0;650000.0;1200000.0;1700000.0
11208.0;300.0;33000.0;290000.0;465000.0;720000.0;1200000.0
