Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3899.0
Domain Marker;max-jOPS;10393.0
Domain Marker;Last Success for SLAs;6120.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.25585643814408
231;92.75440512278186
346;94.2259861367027
462;94.30165376194152
577;95.72540465655804
693;95.29525900548937
808;96.27850510988631
924;95.21042705071191
1039;96.17328637427346
1155;95.85343829718916
1270;96.27789338191135
1386;96.13870203218795
1501;97.19440725992773
1617;96.45682115022382
1732;96.62249410210613
1848;96.67294262708155
1963;96.99758863386913
2079;97.15480791937155
2194;97.53724473823432
2310;97.12999493070824
2425;97.38650902264992
2541;97.35131394408297
2656;97.2804910491071
2772;97.5041153977944
2887;97.76732375151107
3002;97.43421130797317
3118;97.72029591427022
3233;97.59490767489874
3349;97.66420942742884
3464;97.54468815183859
3580;97.78002638790626
3695;97.6512772420875
3811;97.68113432172949
3926;97.76581214873768
4042;98.2599654185879
4157;97.95296656233431
4273;97.9887189335342
4388;97.74423375864627
4504;97.89388777774093
4619;98.13799503822648
4735;98.10246738540012
4850;98.03089585093043
4966;98.1299732385328
5081;97.70103061180505
5197;98.25302787212914
5312;98.09064575525858
5428;97.9207876666226
5543;97.77101802528266
5659;97.8828917089193
5774;97.97005405897241
5889;97.710429137039
6005;97.82164767518222
6120;97.56107181332273
6236;97.68949733708935
6351;96.96379048743773
6467;97.10506898029409
6582;95.36274363766314
6698;93.50921788980963
6813;91.40554879847225
6929;89.62938075127897
7044;87.87011906260162
7160;87.08570663427632
7275;85.47854879507217
7391;84.83520680907915
7506;82.46727644573653
7622;80.83071462827417
7737;79.02600377657478
7853;77.99263384790396
7968;76.88310267234439
8084;74.94016745926294
8199;74.41713897959973
8315;72.87904487223872
8430;70.45291311095667
8546;68.87832326959033
8661;68.63650518167391
8776;66.24376631097834
8892;63.93742565578967
9007;65.19861307974206
9123;61.557626197246165
9238;59.71055974505239
9354;59.39187116467311
9469;56.8754448536692
9585;56.03622550896111
9700;51.77604108747407
9816;52.795292023590214
9931;48.61342626943267
10047;40.06821017699789
10162;32.75672791211876
10278;14.464010135804147
10393;11.643837129038555
10509;3.8269995262028424
10624;7.940233155866597
10740;4.269160890124186
10855;5.907921803039423
