
===================================
Domain Marker;critical-jOPS;4091.0
Domain Marker;max-jOPS;11564.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
123.0;300.0;400.0;500.0;500.0;700.0;1700.0
246.0;300.0;500.0;700.0;800.0;900.0;64000.0
369.0;300.0;500.0;800.0;900.0;1100.0;84000.0
492.0;300.0;700.0;1000.0;1100.0;1400.0;70000.0
615.0;300.0;800.0;1200.0;1300.0;1700.0;118000.0
738.0;300.0;900.0;1300.0;1500.0;1900.0;71000.0
861.0;300.0;1000.0;1500.0;1700.0;2300.0;91000.0
984.0;300.0;1100.0;1600.0;1800.0;2600.0;108000.0
1107.0;300.0;1200.0;1700.0;2000.0;3200.0;95000.0
1230.0;300.0;1300.0;1900.0;2100.0;3300.0;108000.0
1353.0;300.0;1400.0;2000.0;2300.0;26000.0;115000.0
1476.0;300.0;1500.0;2200.0;2500.0;4700.0;100000.0
1599.0;300.0;1600.0;2400.0;2700.0;5100.0;96000.0
1722.0;300.0;1700.0;2500.0;2900.0;5700.0;106000.0
1845.0;300.0;1700.0;2600.0;3100.0;23500.0;120000.0
1968.0;300.0;1800.0;2700.0;3300.0;7500.0;99000.0
2091.0;300.0;1900.0;3000.0;3700.0;10046.00000000064;100000.0
2214.0;300.0;2000.0;3100.0;3600.0;8800.0;116000.0
2337.0;300.0;2000.0;3300.0;4000.0;9800.0;112000.0
2460.0;200.0;2100.0;3600.0;4600.0;15500.0;107000.0
2583.0;300.0;2300.0;3800.0;4700.0;12500.0;125000.0
2706.0;300.0;2300.0;3900.0;4900.0;13600.0;144000.0
2829.0;300.0;2400.0;4000.0;5100.0;14400.0;118000.0
2952.0;300.0;2500.0;4200.0;5500.0;15000.0;119000.0
3075.0;300.0;2600.0;4600.0;6600.0;47000.0;566000.0
3199.0;300.0;2700.0;4700.0;6500.0;18900.0;117000.0
3322.0;300.0;2700.0;4800.0;6500.0;22000.0;125000.0
3445.0;300.0;2800.0;5000.0;6800.0;23000.0;122000.0
3568.0;300.0;2900.0;5200.0;8400.0;44000.0;125000.0
3691.0;300.0;3000.0;5100.0;7000.0;22000.0;135000.0
3814.0;300.0;3000.0;5400.0;8300.0;29809.99999999767;134000.0
3937.0;300.0;3100.0;5600.0;8000.0;26000.0;152000.0
4060.0;300.0;3200.0;5800.0;8400.0;25000.0;139000.0
4183.0;300.0;3300.0;6600.0;12400.0;83000.0;592000.0
4306.0;300.0;3400.0;6200.0;9100.0;26000.0;165000.0
4429.0;300.0;3500.0;6700.0;10400.0;35000.0;125000.0
4552.0;300.0;3600.0;6700.0;10159.999999997672;28000.0;140000.0
4675.0;300.0;3800.0;8300.0;17800.0;77000.0;584000.0
4798.0;300.0;3800.0;7000.0;13600.0;59000.0;197000.0
4921.0;200.0;3800.0;7100.0;12700.0;56000.0;183000.0
5044.0;300.0;3900.0;7500.0;13300.0;45000.0;194000.0
5167.0;300.0;4100.0;8000.0;15900.0;45000.0;166000.0
5290.0;300.0;4100.0;8500.0;23000.0;75000.0;230000.0
5413.0;300.0;4300.0;9300.0;24000.0;81000.0;206000.0
5536.0;300.0;4400.0;9900.0;24000.0;86000.0;246000.0
5659.0;300.0;4500.0;11800.0;30000.0;99000.0;251000.0
5782.0;200.0;4600.0;12600.0;36000.0;71000.0;620000.0
5905.0;300.0;4700.0;12200.0;30000.0;79000.0;227000.0
6028.0;300.0;4800.0;13300.0;34000.0;74000.0;259000.0
6151.0;300.0;5000.0;14100.0;35000.0;86000.0;259000.0
6274.0;300.0;5000.0;17800.0;40000.0;101000.0;255000.0
6397.0;300.0;5300.0;25000.0;58000.0;127000.0;640000.0
6520.0;300.0;5200.0;17900.0;36000.0;69000.0;204000.0
6643.0;300.0;5500.0;26000.0;51000.0;115000.0;255000.0
6766.0;300.0;5700.0;34000.0;64000.0;145000.0;339000.0
6889.0;300.0;5500.0;38000.0;79000.0;188000.0;610000.0
7012.0;300.0;5600.0;44000.0;71000.0;126000.0;296000.0
7135.0;200.0;5700.0;32000.0;56000.0;120000.0;491000.0
7258.0;300.0;6000.0;44000.0;72000.0;143000.0;352000.0
7381.0;300.0;6100.0;52000.0;108000.0;215000.0;710000.0
7504.0;300.0;5900.0;48000.0;82000.0;151000.0;540000.0
7627.0;300.0;6200.0;54000.0;89000.0;151000.0;391000.0
7750.0;300.0;6400.0;65000.0;111000.0;221000.0;441000.0
7873.0;300.0;6300.0;51000.0;86000.0;160000.0;456000.0
7996.0;300.0;6800.0;112000.0;178000.0;331000.0;575000.0
8119.0;300.0;6700.0;100000.0;145000.0;225000.0;471000.0
8242.0;300.0;6600.0;100000.0;156000.0;239000.0;630000.0
8365.0;300.0;7000.0;119000.0;166000.0;279000.0;760000.0
8488.0;300.0;6700.0;111000.0;191000.0;282000.0;548000.0
8611.0;300.0;7200.0;118000.0;163000.0;225000.0;391000.0
8734.0;300.0;8300.0;138000.0;189000.0;281000.0;660000.0
8857.0;300.0;8000.0;151000.0;204000.0;345000.0;650000.0
8980.0;200.0;8500.0;142000.0;213000.0;332000.0;598000.0
9103.0;300.0;8300.0;158000.0;205000.0;287000.0;546000.0
9226.0;300.0;7600.0;110000.0;173000.0;328000.0;566000.0
9350.0;200.0;7000.0;89000.0;138000.0;286000.0;740000.0
9473.0;300.0;8300.0;174000.0;268000.0;401000.0;780000.0
9596.0;300.0;7700.0;112000.0;163000.0;346000.0;650000.0
9719.0;300.0;7800.0;110000.0;202000.0;318000.0;472000.0
9842.0;300.0;9300.0;179000.0;276000.0;410000.0;980000.0
9965.0;200.0;11100.0;229000.0;328000.0;582000.0;890000.0
10088.0;300.0;9700.0;236000.0;361000.0;521000.0;980000.0
10211.0;200.0;12800.0;224000.0;344000.0;510000.0;920000.0
10334.0;200.0;15800.0;242000.0;356000.0;670000.0;1200000.0
10457.0;200.0;31000.0;318000.0;404000.0;558000.0;1200000.0
10580.0;300.0;24000.0;286000.0;396000.0;560000.0;880000.0
10703.0;300.0;41000.0;346000.0;432000.0;546000.0;860000.0
10826.0;300.0;59000.0;560000.0;720000.0;940000.0;1700000.0
10949.0;200.0;82000.0;463000.0;547000.0;680000.0;1100000.0
11072.0;300.0;65000.0;324000.0;415000.0;557000.0;930000.0
11195.0;300.0;79000.0;343000.0;420000.0;522000.0;690000.0
11318.0;300.0;316000.0;920000.0;1100000.0;1500000.0;2300000.0
11441.0;300.0;242000.0;830000.0;1100000.0;1400000.0;2100000.0
11564.0;300.0;141000.0;485000.0;561000.0;710000.0;900000.0
11687.0;300.0;1100000.0;2600000.0;3100000.0;4100000.0;5900000.0
11810.0;600.0;1200000.0;2500000.0;3000000.0;3500000.0;4500000.0
11933.0;59000.0;1400000.0;3000000.0;3400000.0;3900000.0;5000000.0
12056.0;800.0;1700000.0;3100000.0;3400000.0;3900000.0;4200000.0
