
===================================
Domain Marker;critical-jOPS;3835.0
Domain Marker;max-jOPS;9931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;500.0;700.0;106000.0
231.0;300.0;500.0;600.0;700.0;900.0;126000.0
346.0;300.0;500.0;800.0;900.0;1100.0;106000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;126000.0
577.0;300.0;800.0;1100.0;1200.0;1500.0;129000.0
693.0;300.0;900.0;1300.0;1400.0;1800.0;111000.0
808.0;300.0;1000.0;1500.0;1600.0;2300.0;113000.0
924.0;300.0;1100.0;1600.0;1700.0;2300.0;118000.0
1039.0;300.0;1200.0;1700.0;1900.0;2900.0;131000.0
1155.0;300.0;1300.0;1900.0;2000.0;2900.0;128000.0
1270.0;300.0;1400.0;2000.0;2200.0;3400.0;128000.0
1386.0;300.0;1400.0;2100.0;2400.0;3900.0;129000.0
1501.0;300.0;1500.0;2300.0;2600.0;5400.0;166000.0
1617.0;300.0;1600.0;2400.0;2700.0;8600.0;146000.0
1732.0;300.0;1700.0;2500.0;2900.0;7300.0;134000.0
1848.0;300.0;1800.0;2700.0;3100.0;9399.000000000524;131000.0
1963.0;300.0;1900.0;2800.0;3300.0;10000.0;132000.0
2079.0;300.0;1900.0;3000.0;3400.0;10300.0;136000.0
2194.0;300.0;2000.0;3200.0;3700.0;13000.0;136000.0
2310.0;300.0;2100.0;3400.0;4200.0;16300.0;141000.0
2425.0;300.0;2200.0;3400.0;4100.0;14800.0;144000.0
2541.0;300.0;2200.0;3600.0;4500.0;18000.0;141000.0
2656.0;300.0;2300.0;3800.0;4600.0;19200.0;147000.0
2772.0;300.0;2400.0;4000.0;5100.0;19802.999999999884;154000.0
2887.0;300.0;2500.0;4200.0;5600.0;23000.0;200000.0
3002.0;300.0;2600.0;4300.0;5500.0;19300.0;175000.0
3118.0;300.0;2700.0;4600.0;6000.0;26000.0;166000.0
3233.0;300.0;2800.0;4700.0;6400.0;33000.0;230000.0
3349.0;300.0;2900.0;4900.0;7300.0;33000.0;183000.0
3464.0;300.0;2900.0;5000.0;7000.0;27000.0;203000.0
3580.0;300.0;3000.0;5300.0;9000.0;44000.0;249000.0
3695.0;300.0;3100.0;5600.0;8100.0;35000.0;181000.0
3811.0;300.0;3200.0;5900.0;9500.0;34000.0;156000.0
3926.0;200.0;3300.0;6400.0;12500.0;52000.0;207000.0
4042.0;300.0;3400.0;6200.0;9700.0;37000.0;204000.0
4157.0;300.0;3400.0;6600.0;11600.0;47000.0;180000.0
4273.0;300.0;3600.0;7600.0;15800.0;54000.0;200000.0
4388.0;300.0;3600.0;7100.0;13700.0;58000.0;177000.0
4504.0;200.0;3800.0;9000.0;23000.0;72000.0;208000.0
4619.0;200.0;3900.0;8500.0;16800.0;48000.0;189000.0
4735.0;300.0;3900.0;8800.0;19700.0;60000.0;262000.0
4850.0;300.0;4100.0;10700.0;27000.0;66000.0;233000.0
4966.0;300.0;4200.0;10500.0;25000.0;76349.99999997672;213000.0
5081.0;300.0;4400.0;11300.0;25000.0;65000.0;208000.0
5197.0;300.0;4500.0;14200.0;34000.0;69000.0;179000.0
5312.0;300.0;4600.0;16400.0;37000.0;83000.0;232000.0
5428.0;300.0;4600.0;12300.0;26000.0;66000.0;188000.0
5543.0;300.0;4900.0;18000.0;38000.0;75000.0;323000.0
5659.0;300.0;5100.0;20000.0;44000.0;118000.0;255000.0
5774.0;300.0;5100.0;19700.0;37000.0;77000.0;219000.0
5889.0;300.0;5300.0;24000.0;45000.0;96000.0;251000.0
6005.0;300.0;5500.0;26000.0;53000.0;107000.0;220000.0
6120.0;300.0;5700.0;27000.0;49000.0;94000.0;249000.0
6236.0;300.0;5700.0;37000.0;63000.0;141000.0;447000.0
6351.0;300.0;6000.0;40000.0;66000.0;123000.0;431000.0
6467.0;300.0;6300.0;42000.0;62000.0;101000.0;330000.0
6582.0;300.0;6400.0;48000.0;74000.0;117000.0;263000.0
6698.0;300.0;6500.0;48000.0;75000.0;124000.0;244000.0
6813.0;300.0;6500.0;56000.0;86000.0;122000.0;405000.0
6929.0;300.0;6700.0;62000.0;88000.0;135000.0;320000.0
7044.0;300.0;6900.0;68000.0;104000.0;148000.0;465000.0
7160.0;300.0;7300.0;80000.0;115000.0;185000.0;670000.0
7275.0;200.0;7200.0;71000.0;103000.0;166000.0;330000.0
7391.0;300.0;7500.0;85000.0;121000.0;182000.0;385000.0
7506.0;300.0;8300.0;107000.0;147000.0;206000.0;620000.0
7622.0;300.0;8300.0;104000.0;141000.0;192000.0;582000.0
7737.0;300.0;10100.0;154000.0;190000.0;252000.0;440000.0
7853.0;300.0;9400.0;148000.0;201000.0;282000.0;760000.0
7968.0;300.0;8600.0;140000.0;195000.0;288000.0;640000.0
8084.0;300.0;9000.0;116000.0;161000.0;260000.0;700000.0
8199.0;300.0;10500.0;168000.0;215000.0;285099.9999999767;610000.0
8315.0;300.0;17200.0;192000.0;231000.0;288000.0;587000.0
8430.0;300.0;13000.0;185000.0;237000.0;322000.0;830000.0
8546.0;300.0;25000.0;223000.0;265000.0;349000.0;750000.0
8661.0;200.0;26000.0;230000.0;279000.0;380000.0;870000.0
8776.0;300.0;46000.0;253000.0;294000.0;368000.0;700000.0
8892.0;300.0;46000.0;256000.0;316000.0;410000.0;1100000.0
9007.0;200.0;55000.0;305000.0;367000.0;457000.0;790000.0
9123.0;200.0;53000.0;277000.0;328000.0;445000.0;800000.0
9238.0;300.0;87000.0;313000.0;368000.0;484000.0;990000.0
9354.0;300.0;108000.0;333000.0;398000.0;489000.0;810000.0
9469.0;300.0;129000.0;378000.0;450000.0;567000.0;1100000.0
9585.0;200.0;152000.0;401000.0;463000.0;553000.0;1200000.0
9700.0;200.0;240000.0;521000.0;598000.0;740000.0;1200000.0
9816.0;300.0;197000.0;454000.0;523000.0;640000.0;1100000.0
9931.0;300.0;414000.0;740000.0;840000.0;1100000.0;1800000.0
10047.0;300.0;479000.0;840000.0;940000.0;1200000.0;1800000.0
10162.0;300.0;447000.0;830000.0;910000.0;1100000.0;2000000.0
10278.0;600.0;509000.0;920000.0;1200000.0;1300000.0;1800000.0
10393.0;500.0;544000.0;1100000.0;1300000.0;1500000.0;2300000.0
