
===================================
Domain Marker;critical-jOPS;3784.0
Domain Marker;max-jOPS;11086.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;500.0;700.0;1000.0
231.0;300.0;500.0;700.0;700.0;900.0;64000.0
346.0;300.0;500.0;800.0;900.0;1100.0;92000.0
462.0;300.0;700.0;1000.0;1200.0;5222.000000000116;119000.0
577.0;300.0;800.0;1200.0;1300.0;1600.0;92000.0
693.0;300.0;900.0;1300.0;1400.0;1800.0;121000.0
808.0;300.0;1000.0;1400.0;1600.0;2100.0;116000.0
924.0;300.0;1100.0;1600.0;1800.0;2700.0;120000.0
1039.0;300.0;1200.0;1700.0;2000.0;3100.0;120000.0
1155.0;300.0;1300.0;1900.0;2100.0;3300.0;129000.0
1270.0;300.0;1400.0;2000.0;2200.0;3500.0;119000.0
1386.0;300.0;1500.0;2200.0;2400.0;4000.0;118000.0
1501.0;300.0;1600.0;2300.0;2500.0;4800.0;124000.0
1617.0;300.0;1600.0;2500.0;2900.0;31000.0;660000.0
1732.0;300.0;1700.0;2600.0;2900.0;7600.0;134000.0
1848.0;300.0;1800.0;2700.0;3100.0;7500.0;177000.0
1963.0;300.0;1900.0;2900.0;3400.0;9400.0;126000.0
2079.0;300.0;2000.0;3200.0;4000.0;33000.0;588000.0
2194.0;300.0;2100.0;3200.0;3700.0;11900.0;177000.0
2310.0;300.0;2200.0;3400.0;4100.0;12300.0;137000.0
2425.0;300.0;2200.0;3500.0;4200.0;15300.0;142000.0
2541.0;300.0;2300.0;3700.0;4600.0;21000.0;163000.0
2656.0;300.0;2400.0;4000.0;5100.0;16600.0;156000.0
2772.0;300.0;2500.0;4000.0;5000.0;21000.0;183000.0
2887.0;300.0;2600.0;4300.0;5700.0;23000.0;133000.0
3002.0;300.0;2700.0;4400.0;5500.0;19800.0;176000.0
3118.0;300.0;2800.0;4800.0;6800.0;106000.0;255000.0
3233.0;300.0;2900.0;4900.0;6800.0;26000.0;208000.0
3349.0;300.0;3000.0;5200.0;7900.0;37000.0;183000.0
3464.0;300.0;3000.0;5100.0;6600.0;25000.0;171000.0
3580.0;300.0;3100.0;5300.0;7400.0;32000.0;153000.0
3695.0;300.0;3200.0;6000.0;10550.0;43000.0;166000.0
3811.0;300.0;3300.0;6100.0;10000.0;52000.0;211000.0
3926.0;300.0;3400.0;6100.0;8900.0;31000.0;190000.0
4042.0;300.0;3500.0;6400.0;9800.0;36000.0;149000.0
