
===================================
Domain Marker;critical-jOPS;3715.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;600.0;800.0;166000.0
231.0;300.0;500.0;700.0;800.0;900.0;125000.0
346.0;300.0;600.0;900.0;1000.0;1200.0;113000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;134000.0
577.0;300.0;800.0;1200.0;1300.0;1700.0;137000.0
693.0;300.0;900.0;1300.0;1500.0;1800.0;131000.0
808.0;300.0;1000.0;1500.0;1600.0;2100.0;112000.0
924.0;300.0;1100.0;1600.0;1800.0;2500.0;131000.0
1039.0;300.0;1200.0;1800.0;2000.0;2600.0;138000.0
1155.0;300.0;1300.0;1900.0;2200.0;3700.0;131000.0
1270.0;300.0;1400.0;2100.0;2300.0;3300.0;130000.0
1386.0;300.0;1500.0;2200.0;2500.0;4400.0;134000.0
1501.0;300.0;1600.0;2400.0;2700.0;4800.0;132000.0
1617.0;300.0;1700.0;2600.0;2900.0;7900.0;132000.0
1732.0;300.0;1700.0;2700.0;3100.0;7500.0;147000.0
1848.0;300.0;1800.0;2800.0;3100.0;8900.0;186000.0
1963.0;300.0;1900.0;3000.0;3400.0;10700.0;133000.0
2079.0;300.0;2000.0;3200.0;3800.0;13500.0;136000.0
2194.0;300.0;2100.0;3300.0;3900.0;12800.0;138000.0
2310.0;300.0;2200.0;3400.0;4100.0;12000.0;147000.0
2425.0;300.0;2300.0;3600.0;4400.0;15300.0;183000.0
2541.0;300.0;2300.0;3700.0;4400.0;18200.0;155000.0
2656.0;300.0;2400.0;3900.0;4700.0;18300.0;172000.0
2772.0;300.0;2500.0;4200.0;5300.0;18000.0;163000.0
2887.0;300.0;2500.0;4200.0;5300.0;22000.0;145000.0
3002.0;300.0;2700.0;4500.0;6300.0;27000.0;150000.0
3118.0;300.0;2700.0;4600.0;6200.0;30000.0;160000.0
3233.0;300.0;2800.0;4800.0;7100.0;38000.0;194000.0
3349.0;300.0;2900.0;5200.0;7600.0;30000.0;189000.0
3464.0;300.0;3100.0;5500.0;7700.0;31000.0;210000.0
3580.0;300.0;3000.0;5500.0;8100.0;34000.0;185000.0
3695.0;300.0;3200.0;5800.0;8500.0;38000.0;241000.0
3811.0;300.0;3200.0;6000.0;9400.0;48000.0;181000.0
3926.0;300.0;3300.0;6400.0;10400.0;38000.0;184000.0
4042.0;300.0;3400.0;6500.0;11000.0;41000.0;170000.0
4157.0;300.0;3600.0;7470.000000001164;15100.0;54000.0;187000.0
4273.0;300.0;3700.0;7400.0;12700.0;46000.0;211000.0
4388.0;300.0;3900.0;8100.0;14700.0;46000.0;154000.0
4504.0;300.0;3900.0;8600.0;17300.0;55000.0;212000.0
4619.0;300.0;4100.0;9600.0;22000.0;58000.0;260000.0
4735.0;300.0;4100.0;9200.0;18300.0;52000.0;209000.0
4850.0;300.0;4300.0;10500.0;25000.0;73000.0;237000.0
4966.0;300.0;4300.0;11400.0;28000.0;70000.0;241000.0
5081.0;300.0;4500.0;11400.0;24000.0;64000.0;207000.0
5197.0;300.0;4700.0;13500.0;32000.0;82000.0;244000.0
5312.0;300.0;4700.0;15000.0;35000.0;101000.0;239000.0
5428.0;300.0;4900.0;16700.0;36000.0;91000.0;209000.0
5543.0;300.0;5000.0;26000.0;49000.0;102000.0;227000.0
5659.0;300.0;5300.0;22000.0;41000.0;76000.0;238000.0
5774.0;300.0;5300.0;23000.0;43000.0;95000.0;236000.0
5889.0;300.0;5600.0;26000.0;45000.0;81000.0;183000.0
6005.0;300.0;5700.0;30000.0;54000.0;111000.0;300000.0
6120.0;300.0;5900.0;29000.0;48000.0;104000.0;211000.0
6236.0;300.0;6000.0;33000.0;63000.0;129000.0;298000.0
6351.0;300.0;6200.0;46000.0;71000.0;123000.0;245000.0
6467.0;300.0;6300.0;33000.0;54000.0;102000.0;355000.0
