Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3822.0
Domain Marker;max-jOPS;10393.0
Domain Marker;Last Success for SLAs;6005.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;89.66581934856225
231;93.72417782789218
346;94.36292658599984
462;95.22585824741171
577;95.11512694037715
693;95.56282848796245
808;95.41936388126975
924;95.8753695070227
1039;96.01322951917628
1155;96.53070098736468
1270;96.4086028516227
1386;96.38318991176008
1501;96.75726736556727
1617;97.25897349585593
1732;97.0921839114649
1848;96.24178123104504
1963;97.04304556796818
2079;97.22072115524145
2194;97.0146849528488
2310;97.03958818720888
2425;97.31420106505045
2541;97.22201383109122
2656;97.38274269975304
2772;97.72043584401054
2887;97.71046792317107
3002;97.75152565278927
3118;97.64975961197273
3233;97.7937916668371
3349;97.57634046720683
3464;97.77311101801178
3580;97.45762243612049
3695;97.87781575427543
3811;97.46472078036894
3926;97.80296560380373
4042;97.75177685044692
4157;97.74489987020826
4273;97.75835952303942
4388;97.51188016720211
4504;98.10572724951139
4619;98.27647992874998
4735;98.19867582035063
4850;97.59223741009453
4966;98.14033876490163
5081;97.6142026077416
5197;97.86382377184084
5312;97.72253646068668
5428;97.81467671457654
5543;97.46579011528713
5659;97.56949221801932
5774;97.97287164492965
5889;97.53367308772731
6005;97.8553233397178
6120;97.32885256539551
6236;97.33999344143179
6351;97.90633917348092
6467;96.95703043751728
6582;95.42634706107933
6698;93.64539439445979
6813;91.2602620964813
6929;89.50738280201489
7044;88.53343424021146
7160;87.14617971699691
7275;85.59410017924806
7391;84.57664524381975
7506;82.52621527513824
7622;81.0970230556254
7737;79.6362293970968
7853;77.77962657353896
7968;77.05356219546961
8084;74.5553304589769
8199;72.3386941265361
8315;73.66365241625391
8430;70.24682652725657
8546;68.0051451558961
8661;68.847137376696
8776;66.00011814334657
8892;66.1354476287673
9007;63.33204889404694
9123;60.84491734238319
9238;62.68141420969284
9354;57.552177365803146
9469;57.23363611036082
9585;58.79005324897137
9700;57.033361029608464
9816;51.08499312273654
9931;50.949137760992215
10047;41.26888583326362
10162;40.43971749453032
10278;21.56539950920578
10393;12.409603611544577
10509;4.524629342512828
10624;7.406545734249201
10740;2.6135435841785504
10855;0.31172004467769526
