
===================================
Domain Marker;critical-jOPS;3822.0
Domain Marker;max-jOPS;10393.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;500.0;700.0;1100.0
231.0;300.0;500.0;600.0;700.0;900.0;126000.0
346.0;300.0;500.0;800.0;900.0;1100.0;107000.0
462.0;300.0;700.0;1000.0;1100.0;1300.0;107000.0
577.0;300.0;800.0;1100.0;1300.0;1600.0;132000.0
693.0;300.0;900.0;1300.0;1400.0;1800.0;128000.0
808.0;300.0;1000.0;1400.0;1600.0;2200.0;108000.0
924.0;300.0;1100.0;1600.0;1700.0;2300.0;154000.0
1039.0;300.0;1200.0;1700.0;1900.0;3100.0;129000.0
1155.0;300.0;1300.0;1800.0;2000.0;2800.0;130000.0
1270.0;300.0;1400.0;2000.0;2200.0;3700.0;129000.0
1386.0;300.0;1400.0;2100.0;2400.0;3900.0;130000.0
1501.0;300.0;1500.0;2300.0;2600.0;8200.0;137000.0
1617.0;300.0;1600.0;2400.0;2800.0;8600.0;140000.0
1732.0;300.0;1700.0;2500.0;2800.0;6400.0;138000.0
1848.0;300.0;1800.0;2700.0;3200.0;8900.0;130000.0
1963.0;300.0;1900.0;2900.0;3400.0;14500.0;169000.0
2079.0;300.0;2000.0;3000.0;3500.0;9400.0;149000.0
2194.0;300.0;2000.0;3100.0;3700.0;14400.0;151000.0
2310.0;300.0;2100.0;3300.0;4000.0;16000.0;177000.0
2425.0;300.0;2100.0;3400.0;4000.0;17800.0;149000.0
2541.0;300.0;2200.0;3600.0;4200.0;14000.0;186000.0
2656.0;300.0;2300.0;3800.0;4675.0;18100.0;149000.0
2772.0;300.0;2400.0;4000.0;5200.0;23000.0;175000.0
2887.0;300.0;2500.0;4200.0;5300.0;22000.0;137000.0
3002.0;300.0;2600.0;4400.0;5700.0;28000.0;182000.0
3118.0;300.0;2700.0;4600.0;6100.0;25000.0;157000.0
3233.0;300.0;2800.0;4800.0;6900.0;27000.0;159000.0
3349.0;300.0;3000.0;5100.0;7100.0;27000.0;167000.0
3464.0;300.0;2900.0;5100.0;7300.0;42000.0;206000.0
3580.0;300.0;3100.0;5400.0;8200.0;33000.0;181000.0
3695.0;300.0;3200.0;6000.0;9100.0;36000.0;208000.0
3811.0;300.0;3200.0;6000.0;9400.0;43000.0;186000.0
3926.0;300.0;3400.0;6400.0;10100.0;33000.0;175000.0
4042.0;300.0;3400.0;6500.0;10700.0;42000.0;240000.0
4157.0;300.0;3500.0;6800.0;11100.0;42000.0;192000.0
4273.0;300.0;3700.0;7600.0;14300.0;44000.0;194000.0
4388.0;300.0;3700.0;7200.0;12800.0;61000.0;265000.0
4504.0;300.0;3900.0;8300.0;16800.0;53000.0;220000.0
4619.0;300.0;4000.0;8700.0;18600.0;60000.0;233000.0
4735.0;300.0;4000.0;9200.0;21000.0;62000.0;208000.0
4850.0;300.0;4100.0;9400.0;20000.0;59000.0;191000.0
4966.0;300.0;4300.0;11200.0;28000.0;66000.0;223000.0
5081.0;300.0;4300.0;10800.0;26000.0;80000.0;261000.0
5197.0;300.0;4500.0;12100.0;29000.0;80000.0;202000.0
5312.0;300.0;4600.0;14600.0;32000.0;87000.0;239000.0
5428.0;300.0;4800.0;14300.0;33000.0;94000.0;229000.0
5543.0;300.0;4800.0;16700.0;38000.0;93000.0;239000.0
5659.0;300.0;4900.0;15800.0;34000.0;96000.0;224000.0
5774.0;300.0;5200.0;22000.0;42000.0;83000.0;263000.0
5889.0;300.0;5100.0;24000.0;45000.0;91000.0;227000.0
6005.0;300.0;5400.0;25000.0;47000.0;85000.0;222000.0
6120.0;300.0;5700.0;42000.0;73000.0;124000.0;236000.0
6236.0;300.0;5700.0;35000.0;64000.0;128000.0;283000.0
6351.0;200.0;6000.0;31000.0;55000.0;116000.0;259000.0
6467.0;300.0;6100.0;42000.0;67000.0;126000.0;338000.0
6582.0;300.0;6300.0;45000.0;71000.0;125000.0;265000.0
6698.0;300.0;6400.0;40000.0;69000.0;129000.0;294000.0
6813.0;300.0;6400.0;49000.0;73000.0;123000.0;302000.0
6929.0;300.0;6500.0;46000.0;75000.0;168000.0;373000.0
7044.0;200.0;6800.0;51000.0;78000.0;145000.0;366000.0
7160.0;300.0;7000.0;76000.0;108000.0;179000.0;396000.0
7275.0;200.0;7500.0;83000.0;120000.0;183000.0;329000.0
7391.0;300.0;7800.0;92000.0;118000.0;187000.0;386000.0
7506.0;300.0;7900.0;98000.0;140000.0;204000.0;513000.0
7622.0;200.0;8200.0;100000.0;132000.0;208000.0;640000.0
7737.0;300.0;8300.0;109000.0;146000.0;253000.0;454000.0
7853.0;300.0;8500.0;100000.0;129000.0;175000.0;535000.0
7968.0;300.0;8700.0;126000.0;169000.0;244000.0;401000.0
8084.0;300.0;9600.0;149000.0;189000.0;251000.0;560000.0
8199.0;300.0;10500.0;159000.0;215000.0;297000.0;690000.0
8315.0;200.0;9600.0;136000.0;177000.0;268000.0;610000.0
8430.0;200.0;15100.0;199000.0;231000.0;310000.0;800000.0
8546.0;300.0;18800.0;214000.0;267000.0;392000.0;690000.0
8661.0;300.0;22000.0;207000.0;256000.0;332000.0;680000.0
8776.0;300.0;25000.0;224000.0;269000.0;337000.0;740000.0
8892.0;300.0;21000.0;224000.0;286000.0;424000.0;710000.0
9007.0;300.0;33000.0;230000.0;282000.0;374000.0;710000.0
9123.0;300.0;63000.0;280000.0;328000.0;417000.0;830000.0
9238.0;300.0;64000.0;255000.0;305000.0;410000.0;870000.0
9354.0;300.0;83000.0;324000.0;390000.0;484000.0;830000.0
9469.0;300.0;90000.0;331000.0;401000.0;505000.0;870000.0
9585.0;300.0;75000.0;315000.0;379000.0;480000.0;850000.0
9700.0;300.0;113000.0;339000.0;396000.0;524000.0;1200000.0
9816.0;300.0;158000.0;381000.0;451000.0;537000.0;1300000.0
9931.0;300.0;162000.0;420000.0;494000.0;588000.0;1000000.0
10047.0;300.0;288000.0;572000.0;660000.0;840000.0;1300000.0
10162.0;300.0;231000.0;500000.0;572000.0;800000.0;1300000.0
10278.0;300.0;425000.0;780000.0;890000.0;1100000.0;1500000.0
10393.0;300.0;552000.0;1100000.0;1300000.0;1700000.0;2700000.0
10509.0;700.0;1800000.0;3800000.0;4400000.0;5100000.0;7400000.0
10624.0;3100.0;1600000.0;3500000.0;4200000.0;5900000.0;8500000.0
10740.0;70000.0;1700000.0;4300000.0;4900000.0;5600000.0;6800000.0
10855.0;78000.0;2600000.0;4700000.0;5200000.0;8500000.0;1.1E7
