Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;4088.0
Domain Marker;max-jOPS;11070.0
Domain Marker;Last Success for SLAs;6227.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.49943129987737
277;93.92082077408597
415;94.09414829516636
553;94.67879716533656
692;95.17493202049039
830;96.3082908339786
969;96.60360918865824
1107;96.56067512713518
1245;96.5775362957882
1384;96.76406757734942
1522;96.44735749135216
1660;96.32048299720411
1799;96.89366141500102
1937;97.29567234635643
2076;96.90430153075064
2214;97.2684175456712
2352;97.52199866973741
2491;97.51296587164855
2629;97.74739535227765
2767;97.09002822871038
2906;97.49109024986407
3044;97.5511890931498
3183;97.93710942061531
3321;97.82846304510004
3459;97.6843344078692
3598;97.28879298527416
3736;97.64713960153234
3874;98.00910962593206
4013;98.48298166077919
4151;97.8500207776348
4289;98.24661636003657
4428;98.01576197505975
4566;98.091061130577
4705;98.09271516094753
4843;98.1467454584032
4981;97.90527102297841
5120;98.31167893178
5258;97.82447011159273
5396;97.39308029594496
5535;98.28832635565075
5673;97.59235716560721
5812;97.51649437778192
5950;97.95016177163461
6088;97.76899428477748
6227;98.40704984478506
6365;97.38152318964121
6503;96.62074149285361
6642;94.13639727017795
6780;93.25078428800477
6918;91.22683392589549
7057;89.30973517081236
7195;87.39736719669403
7334;85.21236088042046
7472;84.05930281909372
7610;81.80323839754674
7749;80.81998938525484
7887;78.83246884007035
8025;77.010427884885
8164;75.63005832928538
8302;73.86124983980345
8441;72.40139764666344
8579;70.49584521814228
8717;68.94014047885555
8856;68.14659866094362
8994;66.33921718584122
9132;63.945395685064746
9271;62.61483343620793
9409;61.50205510503457
9548;61.147914967168006
9686;57.722793115551305
9824;57.92290075410746
9963;55.700894611152975
10101;54.68324261084878
10239;48.247585970306545
10378;49.973834826312554
10516;46.58535016211841
10654;44.54532799349728
10793;32.8390345760675
10931;13.690586992300453
11070;6.059777240138107
11208;2.273657036333423
11346;5.640695499659906
11485;5.32524387520349
11623;6.926359388276857
