
===================================
Domain Marker;critical-jOPS;4088.0
Domain Marker;max-jOPS;11070.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;500.0;600.0;800.0;138000.0
277.0;300.0;500.0;700.0;800.0;1000.0;118000.0
415.0;300.0;600.0;900.0;1000.0;1200.0;118000.0
553.0;300.0;700.0;1100.0;1200.0;1600.0;140000.0
692.0;300.0;800.0;1200.0;1400.0;1700.0;6200.0
830.0;300.0;1000.0;1400.0;1600.0;2087.000000000262;143000.0
969.0;300.0;1100.0;1500.0;1700.0;2300.0;139000.0
1107.0;300.0;1200.0;1700.0;1800.0;2300.0;124000.0
1245.0;300.0;1300.0;1900.0;2100.0;3400.0;135000.0
1384.0;300.0;1400.0;2000.0;2300.0;3800.0;142000.0
1522.0;300.0;1500.0;2200.0;2500.0;4300.0;136000.0
1660.0;300.0;1600.0;2400.0;2600.0;4600.0;146000.0
1799.0;300.0;1700.0;2500.0;2800.0;5200.0;149000.0
1937.0;300.0;1800.0;2700.0;3000.0;7900.0;141000.0
2076.0;300.0;1800.0;2800.0;3100.0;8100.0;138000.0
2214.0;300.0;1900.0;3000.0;3400.0;9100.0;139000.0
2352.0;300.0;2100.0;3200.0;3700.0;11800.0;172000.0
2491.0;300.0;2200.0;3400.0;3900.0;15100.0;209000.0
2629.0;300.0;2200.0;3500.0;4000.0;15500.0;141000.0
2767.0;300.0;2300.0;3700.0;4500.0;18900.0;145000.0
2906.0;300.0;2400.0;3900.0;4700.0;22000.0;171000.0
3044.0;200.0;2600.0;4100.0;5000.0;24000.0;216000.0
3183.0;300.0;2700.0;4300.0;5200.0;22000.0;196000.0
3321.0;300.0;2700.0;4500.0;5700.0;22000.0;167000.0
3459.0;300.0;2800.0;4800.0;6400.0;40000.0;152000.0
3598.0;300.0;2900.0;5000.0;6500.0;31000.0;173000.0
3736.0;300.0;3000.0;5200.0;6900.0;32000.0;200000.0
3874.0;300.0;3100.0;5400.0;7500.0;41000.0;214000.0
4013.0;300.0;3300.0;5900.0;8700.0;43000.0;218000.0
4151.0;300.0;3400.0;6000.0;9300.0;42000.0;199000.0
4289.0;300.0;3400.0;6100.0;9500.0;36000.0;178000.0
4428.0;300.0;3500.0;6600.0;11500.0;49000.0;248000.0
4566.0;300.0;3600.0;6800.0;11800.0;49000.0;185000.0
4705.0;200.0;3700.0;7200.0;16600.0;70000.0;234000.0
4843.0;300.0;3700.0;6900.0;13700.0;58000.0;221000.0
4981.0;300.0;3800.0;7800.0;18200.0;55000.0;204000.0
5120.0;300.0;4100.0;8800.0;25000.0;86000.0;219000.0
5258.0;300.0;4100.0;8900.0;22000.0;62000.0;274000.0
5396.0;300.0;4200.0;9700.0;28000.0;89000.0;230000.0
5535.0;300.0;4400.0;10800.0;31000.0;91000.0;272000.0
5673.0;300.0;4500.0;11800.0;33000.0;84000.0;209000.0
5812.0;300.0;4700.0;12800.0;36000.0;97000.0;223000.0
5950.0;300.0;4800.0;12800.0;30000.0;115000.0;281000.0
6088.0;300.0;4900.0;16100.0;43000.0;99000.0;247000.0
6227.0;200.0;5100.0;18200.0;45000.0;90000.0;219000.0
6365.0;300.0;5300.0;19400.0;42000.0;101000.0;228000.0
6503.0;200.0;5400.0;21000.0;47000.0;104000.0;221000.0
6642.0;300.0;5500.0;33000.0;59000.0;143000.0;309000.0
6780.0;300.0;5500.0;36000.0;66000.0;128000.0;275000.0
6918.0;300.0;5600.0;31000.0;61000.0;115000.0;358000.0
7057.0;300.0;5600.0;35000.0;64000.0;124000.0;257000.0
7195.0;200.0;5900.0;65000.0;105000.0;173000.0;349000.0
7334.0;300.0;6300.0;53000.0;77000.0;127000.0;304000.0
7472.0;300.0;6200.0;67000.0;113000.0;179000.0;579000.0
7610.0;200.0;6400.0;84000.0;134000.0;205000.0;384000.0
7749.0;300.0;6500.0;75000.0;113000.0;180000.0;389000.0
7887.0;300.0;6900.0;92000.0;126000.0;187000.0;454000.0
8025.0;200.0;6600.0;82000.0;116000.0;202000.0;457000.0
8164.0;300.0;7300.0;95000.0;130000.0;197590.0000000256;455000.0
8302.0;300.0;7200.0;113000.0;150000.0;214000.0;478000.0
8441.0;200.0;7800.0;129000.0;158000.0;211000.0;620000.0
8579.0;300.0;7800.0;145000.0;193000.0;263000.0;700000.0
8717.0;300.0;8600.0;180000.0;231000.0;292000.0;529000.0
8856.0;300.0;8900.0;153000.0;194000.0;262000.0;572000.0
8994.0;300.0;9800.0;164000.0;210000.0;337000.0;640000.0
9132.0;200.0;14400.0;212000.0;264000.0;367000.0;660000.0
9271.0;300.0;14800.0;208000.0;256000.0;354000.0;720000.0
9409.0;300.0;24000.0;232000.0;284000.0;389000.0;870000.0
9548.0;200.0;34000.0;233000.0;278000.0;414000.0;780000.0
9686.0;300.0;58000.0;293000.0;360000.0;610000.0;1200000.0
9824.0;300.0;59000.0;279000.0;331000.0;414000.0;850000.0
9963.0;300.0;78000.0;300000.0;346000.0;412000.0;770000.0
10101.0;300.0;91000.0;326000.0;372000.0;429000.0;790000.0
10239.0;300.0;146000.0;379000.0;437000.0;527000.0;860000.0
10378.0;300.0;131000.0;368000.0;430000.0;533000.0;1200000.0
10516.0;200.0;134000.0;403000.0;475000.0;578789.999999979;1100000.0
10654.0;300.0;199000.0;432000.0;489000.0;595000.0;980000.0
10793.0;300.0;293000.0;589000.0;680000.0;870000.0;1500000.0
10931.0;300.0;499000.0;960000.0;1100000.0;1300000.0;2100000.0
11070.0;300.0;980000.0;1900000.0;2200000.0;2700000.0;3500000.0
11208.0;300.0;1200000.0;2600000.0;3100000.0;3700000.0;6500000.0
11346.0;800.0;1400000.0;3200000.0;3600000.0;4900000.0;8100000.0
11485.0;300.0;1900000.0;2800000.0;3300000.0;4200000.0;6600000.0
11623.0;700.0;1400000.0;3000000.0;3400000.0;4300000.0;5200000.0
