
===================================
Domain Marker;critical-jOPS;3704.0
Domain Marker;max-jOPS;10162.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;400.0;500.0;500.0;700.0;107000.0
231.0;300.0;500.0;600.0;700.0;900.0;125000.0
346.0;300.0;500.0;800.0;900.0;1100.0;109000.0
462.0;300.0;700.0;1000.0;1100.0;1400.0;133000.0
577.0;300.0;800.0;1100.0;1300.0;1600.0;130000.0
693.0;300.0;900.0;1300.0;1400.0;1900.0;128000.0
808.0;300.0;1000.0;1400.0;1600.0;2200.0;132000.0
924.0;300.0;1100.0;1600.0;1700.0;2300.0;134000.0
1039.0;300.0;1200.0;1800.0;2000.0;3100.0;129000.0
1155.0;300.0;1300.0;1800.0;2000.0;2900.0;128000.0
1270.0;300.0;1400.0;2000.0;2200.0;3600.0;135000.0
1386.0;300.0;1500.0;2200.0;2400.0;4800.0;133000.0
1501.0;300.0;1600.0;2300.0;2600.0;5900.0;138000.0
1617.0;300.0;1700.0;2500.0;2800.0;5600.0;147000.0
1732.0;300.0;1700.0;2600.0;3000.0;8700.0;161000.0
1848.0;300.0;1800.0;2800.0;3200.0;10100.0;156000.0
1963.0;300.0;1900.0;2900.0;3300.0;13000.0;133000.0
2079.0;300.0;2000.0;3000.0;3600.0;13500.0;148000.0
2194.0;300.0;2000.0;3200.0;3600.0;10500.0;140000.0
2310.0;300.0;2100.0;3400.0;4100.0;14500.0;180000.0
2425.0;300.0;2200.0;3500.0;4100.0;15400.0;157000.0
2541.0;300.0;2300.0;3700.0;4500.0;15600.0;171000.0
2656.0;300.0;2400.0;3900.0;4800.0;15300.0;151000.0
2772.0;300.0;2500.0;4000.0;5200.0;23000.0;171000.0
2887.0;300.0;2600.0;4300.0;5600.0;25000.0;196000.0
3002.0;300.0;2700.0;4500.0;6000.0;27000.0;138000.0
3118.0;300.0;2700.0;4600.0;6000.0;24000.0;169000.0
3233.0;300.0;2700.0;4600.0;6300.0;23000.0;162000.0
3349.0;300.0;2800.0;4800.0;7400.0;44000.0;215000.0
3464.0;300.0;2900.0;5100.0;7400.0;33000.0;216000.0
3580.0;300.0;3000.0;5400.0;8700.0;39000.0;170000.0
3695.0;300.0;3100.0;5800.0;9200.0;38000.0;192000.0
3811.0;300.0;3100.0;5800.0;8700.0;30000.0;169000.0
3926.0;200.0;3200.0;6200.0;11300.0;46000.0;186000.0
4042.0;300.0;3400.0;6500.0;11600.0;49000.0;195000.0
4157.0;300.0;3500.0;6800.0;10700.0;38000.0;180000.0
4273.0;300.0;3600.0;7200.0;14600.0;56000.0;201000.0
4388.0;300.0;3800.0;7900.0;17000.0;56000.0;209000.0
4504.0;300.0;3800.0;8100.0;16900.0;58000.0;195000.0
4619.0;300.0;3900.0;8700.0;21000.0;65000.0;238000.0
4735.0;300.0;4000.0;9500.0;24000.0;78000.0;245000.0
4850.0;300.0;4100.0;10300.0;22000.0;57000.0;219000.0
4966.0;300.0;4100.0;10300.0;23000.0;61000.0;198000.0
5081.0;300.0;4300.0;13300.0;30000.0;67000.0;229000.0
5197.0;200.0;4500.0;12600.0;30000.0;73000.0;188000.0
5312.0;300.0;4700.0;18000.0;48000.0;118000.0;274000.0
5428.0;300.0;4700.0;15100.0;34000.0;70000.0;249000.0
5543.0;300.0;4900.0;16600.0;34000.0;97000.0;272000.0
5659.0;300.0;5100.0;27000.0;53000.0;101000.0;341000.0
5774.0;300.0;5200.0;23000.0;47000.0;113000.0;270000.0
5889.0;200.0;5300.0;19500.0;38000.0;78000.0;227000.0
6005.0;300.0;5300.0;33000.0;59000.0;133000.0;323000.0
6120.0;300.0;5700.0;35000.0;62000.0;115000.0;247000.0
6236.0;300.0;5800.0;30000.0;52000.0;106000.0;240000.0
6351.0;200.0;6000.0;40000.0;64000.0;109000.0;253000.0
6467.0;300.0;6200.0;49000.0;86000.0;129000.0;337000.0
6582.0;300.0;6200.0;45000.0;76000.0;114000.0;236000.0
6698.0;300.0;6400.0;43000.0;72000.0;134010.0000000093;305000.0
6813.0;300.0;6800.0;59000.0;83000.0;133000.0;355000.0
6929.0;300.0;7100.0;67000.0;98000.0;151000.0;309000.0
7044.0;300.0;7200.0;82000.0;113000.0;183000.0;505000.0
7160.0;300.0;7400.0;68000.0;92000.0;137000.0;321000.0
7275.0;300.0;7900.0;90000.0;119000.0;181000.0;373000.0
7391.0;300.0;7600.0;82000.0;114000.0;184000.0;450000.0
7506.0;300.0;8200.0;136000.0;175000.0;242000.0;562000.0
7622.0;200.0;8400.0;102000.0;137000.0;190000.0;420000.0
7737.0;300.0;8400.0;119000.0;153000.0;231000.0;491000.0
7853.0;300.0;8100.0;108000.0;142000.0;226000.0;585000.0
7968.0;300.0;9400.0;126000.0;162000.0;229000.0;594000.0
8084.0;300.0;10400.0;155000.0;201000.0;270000.0;525000.0
8199.0;300.0;10100.0;173000.0;224000.0;284000.0;620000.0
8315.0;300.0;12600.0;206000.0;248000.0;327000.0;670000.0
8430.0;300.0;13800.0;195000.0;247000.0;385000.0;710000.0
8546.0;200.0;23000.0;236000.0;291000.0;365000.0;710000.0
8661.0;300.0;25000.0;224000.0;284000.0;430000.0;940000.0
8776.0;300.0;28000.0;239900.00000002328;281000.0;372000.0;700000.0
8892.0;300.0;60000.0;277000.0;338000.0;429000.0;740000.0
9007.0;300.0;46000.0;280000.0;349000.0;456000.0;880000.0
9123.0;300.0;96000.0;320000.0;376000.0;443000.0;910000.0
9238.0;300.0;121000.0;341000.0;400000.0;499000.0;780000.0
9354.0;300.0;82000.0;329000.0;392000.0;484000.0;770000.0
9469.0;300.0;98000.0;325000.0;390000.0;472000.0;760000.0
9585.0;200.0;116000.0;365000.0;436000.0;546000.0;980000.0
9700.0;300.0;121000.0;349000.0;400000.0;506000.0;910000.0
9816.0;300.0;215000.0;514000.0;583000.0;730000.0;1500000.0
9931.0;200.0;198000.0;446000.0;519000.0;670000.0;1200000.0
10047.0;300.0;409000.0;850000.0;970000.0;1200000.0;1700000.0
10162.0;400.0;548000.0;930000.0;1100000.0;1300000.0;2000000.0
10278.0;500.0;1000000.0;2100000.0;2500000.0;3600000.0;6000000.0
10393.0;300.0;880000.0;3000000.0;3600000.0;3900000.0;4400000.0
10509.0;3100.0;840000.0;2000000.0;2300000.0;2900000.0;3700000.0
10624.0;1800.0;1200000.0;2600000.0;3000000.0;4300000.0;4900000.0
