Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3978.0
Domain Marker;max-jOPS;10931.0
Domain Marker;Last Success for SLAs;5950.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;92.497791406678
277;94.35062447648168
415;94.84264016738831
553;95.32019679117772
692;95.49239779766998
830;96.03555032226863
969;96.19684296479886
1107;96.25182109155584
1245;95.82690027717375
1384;96.15648907637708
1522;96.16259947955216
1660;96.43087661359826
1799;97.0041534799231
1937;97.07468391457786
2076;97.34148242870906
2214;96.78473400443164
2352;97.20410636288042
2491;97.33745970065414
2629;97.42090994036472
2767;97.1898986402745
2906;97.27979906836677
3044;97.7000860092486
3183;97.41322199572272
3321;97.30459661260728
3459;97.40115188661453
3598;97.18510396269807
3736;98.04688192461121
3874;98.07212563897556
4013;97.69989389712201
4151;97.81376017721063
4289;97.74346752238941
4428;97.96429048609325
4566;98.154621009081
4705;95.97661801836776
4843;97.9691975536642
4981;97.82234105425377
5120;98.07719939684505
5258;97.58273079047042
5396;97.68337547389108
5535;98.08722998499181
5673;97.68819553624623
5812;97.6136213777935
5950;97.73684189235946
6088;97.32517209882897
6227;97.42215767582562
6365;97.61615642805062
6503;96.50473635834803
6642;94.20922382787994
6780;92.79866788404289
6918;90.44168735041677
7057;88.83220902441136
7195;87.39655097592905
7334;85.65884323907737
7472;83.58045426230721
7610;82.04503848476368
7749;80.63731237677682
7887;78.70152719087082
8025;76.4550686425865
8164;75.13775748518165
8302;73.84740642349155
8441;71.41677820214753
8579;70.8716387705653
8717;68.46038202329412
8856;67.59425423460569
8994;66.02528267645353
9132;64.83571726346501
9271;63.207226796708646
9409;60.389772194287204
9548;59.42886231535993
9686;56.69781735100854
9824;57.12031541206046
9963;54.71218895832917
10101;53.4543499333598
10239;51.469786157942465
10378;49.04442911524129
10516;45.23992411163469
10654;40.932754780913065
10793;21.971458536335184
10931;17.58026288782779
11070;6.027689529831124
11208;6.568139388808646
11346;3.516710544474427
11485;9.387203069807864
