
===================================
Domain Marker;critical-jOPS;3978.0
Domain Marker;max-jOPS;10931.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;300.0;400.0;600.0;600.0;800.0;1100.0
277.0;300.0;500.0;700.0;800.0;1000.0;154000.0
415.0;300.0;600.0;900.0;1000.0;1300.0;120000.0
553.0;300.0;800.0;1100.0;1200.0;1500.0;120000.0
692.0;300.0;900.0;1300.0;1400.0;1700.0;146000.0
830.0;300.0;1000.0;1400.0;1600.0;2100.0;138000.0
969.0;300.0;1100.0;1600.0;1700.0;2400.0;134000.0
1107.0;300.0;1200.0;1800.0;1900.0;2900.0;136000.0
1245.0;300.0;1300.0;1900.0;2100.0;3100.0;138000.0
1384.0;300.0;1400.0;2100.0;2300.0;3800.0;146000.0
1522.0;300.0;1500.0;2200.0;2500.0;4800.0;150000.0
1660.0;300.0;1600.0;2400.0;2700.0;7000.0;136000.0
1799.0;300.0;1700.0;2600.0;3000.0;7700.0;181000.0
1937.0;300.0;1800.0;2700.0;3000.0;7500.0;140000.0
2076.0;300.0;1900.0;2900.0;3200.0;8400.0;139000.0
2214.0;300.0;2000.0;3100.0;3500.0;11200.0;149000.0
2352.0;300.0;2100.0;3200.0;3800.0;13100.0;161000.0
2491.0;300.0;2100.0;3300.0;3700.0;12700.0;143000.0
2629.0;300.0;2300.0;3600.0;4300.0;19000.0;142000.0
2767.0;300.0;2400.0;3700.0;4400.0;18300.0;140000.0
2906.0;300.0;2500.0;4000.0;4700.0;15308.99999999965;158000.0
3044.0;300.0;2600.0;4100.0;5200.0;26000.0;157000.0
3183.0;300.0;2600.0;4200.0;5100.0;21000.0;176000.0
3321.0;300.0;2700.0;4500.0;5500.0;18200.0;179000.0
3459.0;300.0;2900.0;5000.0;6800.0;35000.0;211000.0
3598.0;300.0;3000.0;4900.0;6200.0;28000.0;200000.0
3736.0;300.0;3100.0;5500.0;7600.0;38000.0;183000.0
3874.0;300.0;3100.0;5400.0;7300.0;40000.0;211000.0
4013.0;300.0;3200.0;5900.0;8800.0;37000.0;208000.0
4151.0;300.0;3400.0;5900.0;8700.0;40000.0;180000.0
4289.0;300.0;3600.0;7000.0;13629.999999998836;50000.0;222000.0
4428.0;300.0;3500.0;6400.0;10400.0;48000.0;186000.0
4566.0;300.0;3700.0;7100.0;12400.0;53000.0;226000.0
4705.0;300.0;3800.0;7400.0;14100.0;61000.0;204000.0
4843.0;300.0;3900.0;7700.0;14900.0;53000.0;278000.0
4981.0;300.0;4000.0;8000.0;16900.0;66000.0;203000.0
5120.0;300.0;4000.0;8600.0;19500.0;56000.0;200000.0
5258.0;300.0;4200.0;9300.0;24000.0;72000.0;291000.0
5396.0;300.0;4400.0;10000.0;24000.0;63000.0;206000.0
5535.0;300.0;4600.0;10500.0;26000.0;83000.0;197000.0
5673.0;300.0;4600.0;13000.0;40000.0;106000.0;320000.0
5812.0;300.0;4800.0;12900.0;36000.0;86000.0;239000.0
5950.0;300.0;5000.0;13600.0;34000.0;87000.0;192000.0
6088.0;300.0;5100.0;21000.0;50000.0;113000.0;272000.0
6227.0;300.0;5200.0;19800.0;44000.0;110000.0;234000.0
6365.0;300.0;5400.0;26000.0;60000.0;123000.0;276000.0
6503.0;300.0;5500.0;30000.0;63000.0;129000.0;430000.0
6642.0;300.0;5500.0;29000.0;62000.0;122000.0;281000.0
6780.0;200.0;5700.0;37000.0;74000.0;163000.0;348000.0
6918.0;300.0;5800.0;43000.0;73000.0;142000.0;286000.0
7057.0;300.0;5900.0;41000.0;65000.0;119000.0;267000.0
7195.0;300.0;6200.0;50000.0;81000.0;150000.0;294000.0
7334.0;300.0;6100.0;50000.0;73000.0;149000.0;493000.0
7472.0;300.0;6100.0;52000.0;85000.0;145000.0;356000.0
7610.0;300.0;6600.0;53000.0;84000.0;141000.0;441000.0
7749.0;300.0;6600.0;69000.0;97000.0;183000.0;365000.0
7887.0;300.0;6900.0;82000.0;124000.0;217000.0;505000.0
8025.0;300.0;7000.0;102000.0;137000.0;194000.0;418000.0
8164.0;300.0;7200.0;109000.0;150000.0;213000.0;570000.0
8302.0;300.0;7300.0;111000.0;147000.0;222000.0;467000.0
8441.0;300.0;8200.0;152000.0;192000.0;397000.0;750000.0
8579.0;300.0;8700.0;143000.0;180000.0;245000.0;553000.0
8717.0;200.0;9500.0;213000.0;268000.0;341000.0;620000.0
8856.0;300.0;9400.0;183000.0;240000.0;329000.0;650000.0
8994.0;300.0;14100.0;215000.0;270000.0;357000.0;574000.0
9132.0;300.0;15000.0;200000.0;260000.0;324000.0;770000.0
9271.0;300.0;16500.0;240000.0;283000.0;352000.0;720000.0
9409.0;300.0;40000.0;275000.0;322000.0;418000.0;840000.0
9548.0;300.0;44000.0;282000.0;324000.0;404000.0;810000.0
